RMSE (train),RMSE (test),p,best_params
0.6234741612450728,0.7112424478950459,512,"OrderedDict([('alpha', 0.06906974551981969), ('l1_ratio', 0.0)])"
0.6116418400206246,0.7374926731926803,512,"OrderedDict([('alpha', 0.04751848572837495), ('l1_ratio', 0.0)])"
0.6656182480168412,0.6621956342585279,512,"OrderedDict([('alpha', 0.2678712941301942), ('l1_ratio', 0.0)])"
0.6310407356201416,0.6918617055005267,512,"OrderedDict([('alpha', 0.08660744166400981), ('l1_ratio', 0.0)])"
0.6255720192960718,0.7010338884723497,512,"OrderedDict([('alpha', 0.07200003109953586), ('l1_ratio', 0.0)])"
0.5965613961453488,0.9000952587644113,512,"OrderedDict([('alpha', 0.059946495499258255), ('l1_ratio', 0.0)])"
0.63956916433922,0.5839519872644807,512,"OrderedDict([('alpha', 0.07708931510316944), ('l1_ratio', 0.0)])"
0.6274622743844285,0.6723211675444928,512,"OrderedDict([('alpha', 0.06871450067862626), ('l1_ratio', 0.0)])"
0.6345953003347704,0.6210269617144629,512,"OrderedDict([('alpha', 0.07353610735808538), ('l1_ratio', 0.0)])"
0.6340389735433203,0.6170288696190207,512,"OrderedDict([('alpha', 0.07371035433186233), ('l1_ratio', 0.0)])"
