RMSE (train),RMSE (test),p,best_params
0.6793355602718768,0.7038885908826622,163,"OrderedDict([('alpha', 0.025117372975649768), ('l1_ratio', 0.5294493178505723)])"
0.6664337562181747,0.7054400470868906,161,"OrderedDict([('alpha', 0.007486560784057171), ('l1_ratio', 1.0)])"
0.6803580888450542,0.6656371179693279,163,"OrderedDict([('alpha', 0.02253579260303882), ('l1_ratio', 0.553495016327007)])"
0.6703601934789579,0.9090931096406308,162,"OrderedDict([('alpha', 0.019825082929788868), ('l1_ratio', 0.5585080664289114)])"
0.6720900529364275,0.7173195419267906,162,"OrderedDict([('alpha', 0.01836630110968058), ('l1_ratio', 0.5740270988247469)])"
0.6481692163502709,0.9256285814188998,163,"OrderedDict([('alpha', 0.019887784245767884), ('l1_ratio', 0.6308966558678311)])"
0.6734991254491606,0.6182100968641265,162,"OrderedDict([('alpha', 0.006485704340938231), ('l1_ratio', 1.0)])"
0.6745537984834762,0.6657823044528581,162,"OrderedDict([('alpha', 0.009847857412289279), ('l1_ratio', 1.0)])"
0.6825107250164746,0.6157158911423709,162,"OrderedDict([('alpha', 0.010558849858694123), ('l1_ratio', 1.0)])"
0.6809659527269629,0.6277688199781688,163,"OrderedDict([('alpha', 0.011059282813468553), ('l1_ratio', 1.0)])"
