RMSE (train),RMSE (test),p,best_params
0.09501173420660217,0.6143761266211504,512,"OrderedDict([('C', 5.944021251131036), ('epsilon', 0.0), ('gamma', 0.01769193698877053)])"
0.12380691271993158,0.5636631769969008,512,"OrderedDict([('C', 5.117848498639091), ('epsilon', 0.061182393556362624), ('gamma', 0.017471124052582762)])"
0.15394383610228457,0.5933993448682455,512,"OrderedDict([('C', 3.6390863510296576), ('epsilon', 0.0), ('gamma', 0.01742217744707841)])"
0.23528226224738635,0.5928549681415344,512,"OrderedDict([('C', 2.281735895254331), ('epsilon', 0.057169126148009654), ('gamma', 0.014867279026789802)])"
0.11801464062819801,0.6087316226271772,512,"OrderedDict([('C', 4.9734857582606145), ('epsilon', 0.0), ('gamma', 0.016752304472003883)])"
0.13496715591364838,0.5815868475180892,512,"OrderedDict([('C', 5.704575851650234), ('epsilon', 0.0932617330951171), ('gamma', 0.017124308871741885)])"
0.09729061096918239,0.5465402214360466,512,"OrderedDict([('C', 5.856602293715114), ('epsilon', 0.0), ('gamma', 0.017318967638600524)])"
0.19661771324110525,0.5675796453487194,512,"OrderedDict([('C', 3.346241417589214), ('epsilon', 0.11025490645238396), ('gamma', 0.01628049743064553)])"
0.16755802201709696,0.7788569474558474,512,"OrderedDict([('C', 2.872459389195971), ('epsilon', 0.09148321737785059), ('gamma', 0.014646106025367076)])"
0.24651363222770822,0.6009719482826741,512,"OrderedDict([('C', 2.1427748720570485), ('epsilon', 0.0), ('gamma', 0.015106996241723054)])"
