ID,y,yhat,fold,p,MW,y_mg,yhat_mg
54,-3.736202634253528,-3.953104235145269,0,135,103.12399999999997,1.2771571159436041,1.0602555150518629
89,-4.609722883094446,-4.396926347368588,0,135,310.28900000000004,0.8820434966663924,1.0948400323922507
94,-3.990583518598084,-4.587475338374206,0,135,275.526,1.4495790687049444,0.8526872489288221
109,-4.424201028545263,-3.9148260129970316,0,135,339.5640000000001,1.106720612301987,1.6160956278502188
161,-4.7652807479140105,-3.287747024298409,0,135,177.203,0.4831903221901644,1.9607240458057658
276,-3.8721467213474514,-3.625127185064901,0,135,190.286,1.4072601155659012,1.6542796518484515
279,-3.248481446540933,-3.5159192361020946,0,135,275.308,2.1913373849227757,1.923899595361614
304,-3.048021790842108,-3.6261956580714756,0,135,182.219,2.2125718681008193,1.6343980008714518
309,-3.75366928265694,-3.697620461953706,0,135,129.247,1.3577511886559148,1.4138000093591487
317,-3.3204421695064386,-3.7208819753518005,0,135,122.167,1.7665117397275516,1.3660719338821896
322,-3.2794897674881964,-3.589653970711958,0,135,174.28399999999996,1.9617677514022838,1.651603548178522
431,-3.771660393553929,-3.8373997951282632,0,135,55.07999999999999,0.9693335380309572,0.9035941364566228
454,-2.886900841721353,-3.228825483944837,0,135,118.176,2.1856284442495317,1.8437038020260477
459,-3.5448655666480837,-3.429808410974543,0,135,236.536,1.8290316816457075,1.9440888373192484
493,-2.5664240280690245,-3.369183218822897,0,135,102.08899999999998,2.4425549216901348,1.639795730936262
499,-4.165910527783366,-3.7556914912576405,0,135,107.156,0.8641059657833529,1.2743250023090782
554,-2.7167122267579624,-3.236776454865813,0,135,102.13299999999998,2.2924538620704396,1.772389633962589
610,-3.3705954199995074,-3.2241490004438016,0,135,90.122,1.5842354010829762,1.730681820638682
625,-2.72115748606034,-3.358278973590253,0,135,133.191,2.4033173935607888,1.7661959060308754
678,-4.824739810648024,-4.4234602449918725,0,135,400.47500000000014,0.7778355994078611,1.1791151650640128
688,-3.2119729431108084,-3.598128869026931,0,135,108.184,1.822190091915481,1.4360341659993585
721,-2.7073556492159114,-3.283815070912238,0,135,158.241,2.4919633695588663,1.91550394786254
736,-2.927679947462532,-3.2357353830922557,0,135,162.22899999999998,2.282448543683939,1.974393108054215
740,-3.4275023924581958,-3.364090102848391,0,135,184.279,1.837973454406252,1.9013857440160566
746,-2.7119452813278526,-3.1618227089998836,0,135,172.31199999999998,2.5243702419258063,2.0744928142537753
764,-2.806840359472714,-3.1618227089998836,0,135,214.39299999999997,2.5243702419258063,2.1693878923986367
770,-2.862420842878891,-3.283815070912238,0,135,340.59200000000004,2.669813599935423,2.248419371902076
794,-4.721808008879447,-4.872575604940231,0,135,336.826,0.8055975989502734,0.6548300028894896
805,-4.107829440847787,-4.294991598592002,0,135,370.83,1.4613454202973504,1.2741832625531355
807,-5.869039870011616,-4.297867219716921,0,135,406.9290000000001,-0.259521228840596,1.3116514214540993
849,-3.203645184837305,-3.8113694700332488,0,135,344.37000000000006,2.3333801257667632,1.725655840570819
855,-3.607747121883693,-3.410020387753516,0,135,390.5640000000004,1.9839450880822715,2.181671822212449
898,-4.42699651808598,-4.0488317053420895,0,135,340.50700000000006,1.105129526298286,1.483294339042177
