RMSE (train),RMSE (test),p,best_params
0.664327732637861,0.6379681071077408,135,"OrderedDict([('alpha', 0.007716755751457601), ('l1_ratio', 0.08612990629669139)])"
0.659206107733282,0.6466166849310785,136,"OrderedDict([('alpha', 0.00937860676393167), ('l1_ratio', 0.0)])"
0.6625427675962843,0.6619625852336564,137,"OrderedDict([('alpha', 0.0026666866088387612), ('l1_ratio', 0.6930929795473466)])"
0.657891384586627,0.6712125038594682,137,"OrderedDict([('alpha', 0.007716755751457601), ('l1_ratio', 0.08612990629669139)])"
0.6479879297084514,0.7668552957267539,137,"OrderedDict([('alpha', 0.007716755751457601), ('l1_ratio', 0.08612990629669139)])"
0.6541055119412773,0.6640240942212919,135,"OrderedDict([('alpha', 0.005490486978668088), ('l1_ratio', 0.0)])"
0.6635746855761259,0.5878842452460801,135,"OrderedDict([('alpha', 0.005276665941877751), ('l1_ratio', 0.0)])"
0.6659127929021859,0.6485892508201144,136,"OrderedDict([('alpha', 0.0024479955574275816), ('l1_ratio', 1.0)])"
0.6349898318982125,0.8466341257485983,137,"OrderedDict([('alpha', 0.007716755751457601), ('l1_ratio', 0.08612990629669139)])"
0.6563008898832107,0.6907843406968724,137,"OrderedDict([('alpha', 0.007716755751457601), ('l1_ratio', 0.08612990629669139)])"
