RMSE (train),RMSE (test),p,best_params
0.0863404760668471,0.7003591324369374,168,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.001), ('learning_rate', 0.045582649407967135), ('max_depth', 18), ('min_child_weight', 0.0), ('n_estimators', 100), ('subsample', 0.750309245176931)])"
0.0195427350044716,0.7220957185540859,167,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.001), ('learning_rate', 0.03), ('max_depth', 8), ('min_child_weight', 0.0), ('n_estimators', 1000), ('subsample', 0.5)])"
0.12198042541794771,0.7108887899017527,165,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 11), ('min_child_weight', 0.0), ('n_estimators', 1000), ('subsample', 0.5)])"
0.16577182327679651,0.8051537255712707,167,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 20), ('min_child_weight', 9.555925675065101), ('n_estimators', 460), ('subsample', 0.5)])"
0.04932869555725751,0.6732167662168963,168,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.008703115283721705), ('learning_rate', 0.03), ('max_depth', 17), ('min_child_weight', 3.297681683122681), ('n_estimators', 640), ('subsample', 0.5)])"
0.017455704458225748,0.737454007501722,167,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.001), ('learning_rate', 0.03), ('max_depth', 12), ('min_child_weight', 2.770685874896475), ('n_estimators', 1000), ('subsample', 0.5)])"
0.06300289089558113,0.6698895803934269,167,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.008118445836664543), ('learning_rate', 0.03), ('max_depth', 20), ('min_child_weight', 6.479712110191967), ('n_estimators', 360), ('subsample', 0.8861008623964376)])"
0.016639472554803136,0.6401994261022759,167,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.001), ('learning_rate', 0.03), ('max_depth', 20), ('min_child_weight', 0.0), ('n_estimators', 509), ('subsample', 0.83179552800914)])"
0.06167072529714586,0.7385636670750311,165,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.008874670242452462), ('learning_rate', 0.03), ('max_depth', 20), ('min_child_weight', 7.939977863726046), ('n_estimators', 481), ('subsample', 0.7568307380177259)])"
0.054189402174979376,0.6395249485975047,166,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.016552784735396738), ('learning_rate', 0.03), ('max_depth', 20), ('min_child_weight', 1.8090606046258593), ('n_estimators', 821), ('subsample', 0.6987412903212383)])"
