RMSE (train),RMSE (test),p,best_params
0.7855540017527021,0.8700564427945578,168,"OrderedDict([('alpha', 0.011037840055694135), ('l1_ratio', 1.0)])"
0.7748612519566779,0.8366673261150874,167,"OrderedDict([('alpha', 0.05859527845931674), ('l1_ratio', 0.0)])"
0.7838532189023486,0.8953066644540566,165,"OrderedDict([('alpha', 0.018087480763676878), ('l1_ratio', 0.5039491673898866)])"
0.7882156770093703,0.9148733649969719,167,"OrderedDict([('alpha', 0.016181116664764714), ('l1_ratio', 0.7899986033935438)])"
0.7903540859153296,0.7932090661215723,168,"OrderedDict([('alpha', 0.010499545351983084), ('l1_ratio', 1.0)])"
0.7818444294510883,0.8459340327438156,167,"OrderedDict([('alpha', 0.014203364974821992), ('l1_ratio', 0.6347939712550622)])"
0.7875010174912793,0.8278870166349627,167,"OrderedDict([('alpha', 0.010633643572484235), ('l1_ratio', 1.0)])"
0.7759565597150014,0.860986099475247,167,"OrderedDict([('alpha', 0.006492066354207926), ('l1_ratio', 0.9148157162028145)])"
0.7814870416722467,0.8493560284100299,165,"OrderedDict([('alpha', 0.009046710851752711), ('l1_ratio', 0.9671183177054826)])"
0.798842582434452,0.7719321374644852,166,"OrderedDict([('alpha', 0.013517993308555023), ('l1_ratio', 0.9646774546077908)])"
