RMSE (train),RMSE (test),p,best_params
0.8249078942077485,0.9058707586906543,137,"OrderedDict([('alpha', 0.0022093903202398254), ('l1_ratio', 1.0)])"
0.8283531646362067,0.8774438300673661,138,"OrderedDict([('alpha', 0.0038553287170405974), ('l1_ratio', 0.5962767004887046)])"
0.8242182109637285,0.8865846762540137,138,"OrderedDict([('alpha', 0.0019723992361871927), ('l1_ratio', 1.0)])"
0.8184283332856638,0.8955467750022685,138,"OrderedDict([('alpha', 0.003680387306881633), ('l1_ratio', 0.18050779923813418)])"
0.8261213508602853,0.7940212753439958,138,"OrderedDict([('alpha', 0.0031303802657306817), ('l1_ratio', 0.23125585306935276)])"
0.8251629790190228,0.8413011159349854,138,"OrderedDict([('alpha', 0.006592478404541676), ('l1_ratio', 0.0)])"
0.8143112814855531,0.8809731382661931,138,"OrderedDict([('alpha', 0.003908687669572062), ('l1_ratio', 0.0)])"
0.8223897466819692,0.8542756759572963,136,"OrderedDict([('alpha', 0.0024269204166821596), ('l1_ratio', 0.45799551669992544)])"
0.8130295631677917,0.9554991348758998,137,"OrderedDict([('alpha', 0.0026192151632520905), ('l1_ratio', 0.4819182430991563)])"
0.8290166940748103,0.8465062618767517,139,"OrderedDict([('alpha', 0.0021340988137727207), ('l1_ratio', 1.0)])"
