RMSE (train),RMSE (test),p,best_params
0.20490635523380665,0.7609445695270043,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 20), ('min_child_weight', 0.0), ('n_estimators', 1000), ('subsample', 0.7116584784844647)])"
0.2219174298379713,0.7201524082085102,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.035696419297844714), ('max_depth', 20), ('min_child_weight', 0.0), ('n_estimators', 282), ('subsample', 0.6418030807506706)])"
0.2113422996953562,0.7103348458719615,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 18), ('min_child_weight', 0.0), ('n_estimators', 737), ('subsample', 0.7097623714644683)])"
0.15813513257792203,0.7675448944574479,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.028314771626267332), ('learning_rate', 0.03), ('max_depth', 20), ('min_child_weight', 0.0), ('n_estimators', 479), ('subsample', 0.9440991517057452)])"
0.20935336180196445,0.6983428939431913,512,"OrderedDict([('colsample_bytree', 0.6261539232336505), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 20), ('min_child_weight', 0.0), ('n_estimators', 366), ('subsample', 0.6234711919163698)])"
0.22367401075782647,0.7922037349302029,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 17), ('min_child_weight', 0.0), ('n_estimators', 583), ('subsample', 0.7648447358998057)])"
0.2828470613014882,0.7285914807178837,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 15), ('min_child_weight', 4.618502182809989), ('n_estimators', 784), ('subsample', 0.8767985218406967)])"
0.21984003822531623,0.6958600570169144,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 18), ('min_child_weight', 2.1469731018368234), ('n_estimators', 773), ('subsample', 0.596826071525286)])"
0.2323317033663244,0.7583813040418463,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.043075773956312714), ('max_depth', 20), ('min_child_weight', 1.6907101336375665), ('n_estimators', 212), ('subsample', 0.7615280497170143)])"
0.2767923250852168,0.7100867911666804,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 14), ('min_child_weight', 3.8371530814144004), ('n_estimators', 818), ('subsample', 0.8879321929992643)])"
