RMSE (train),RMSE (test),p,best_params
0.45208371122371216,0.5988994025471991,137,"OrderedDict([('C', 1.2764195021710225), ('epsilon', 0.15226312996802785), ('gamma', 0.05925496890958852)])"
0.43331668321179273,0.707630543567664,136,"OrderedDict([('C', 1.5755237719359372), ('epsilon', 0.2335026771912086), ('gamma', 0.058795006344400214)])"
0.3973124048967859,0.5466200191473561,135,"OrderedDict([('C', 2.0246656239491987), ('epsilon', 0.14317348495449728), ('gamma', 0.06323919903733596)])"
0.39756333428848395,0.6089794963932831,136,"OrderedDict([('C', 1.7544916470460337), ('epsilon', 0.15603799145474795), ('gamma', 0.07291392497710625)])"
0.3958593901452698,0.6375355305429516,136,"OrderedDict([('C', 1.6280129175112377), ('epsilon', 0.1208660104722009), ('gamma', 0.07292362258718399)])"
0.4351181549269428,0.6465701806064482,136,"OrderedDict([('C', 1.6080603764522998), ('epsilon', 0.2058300162768172), ('gamma', 0.056090330506133164)])"
0.3896502570974623,0.7744573379572972,136,"OrderedDict([('C', 1.4387428623136727), ('epsilon', 0.14310889132177407), ('gamma', 0.06708985432125916)])"
0.4248919981616505,0.626576045179864,135,"OrderedDict([('C', 1.6592658447933262), ('epsilon', 0.1732426346277967), ('gamma', 0.06096783580243743)])"
0.41845552710094525,0.694436399222036,136,"OrderedDict([('C', 1.4661046079217763), ('epsilon', 0.1071814311523298), ('gamma', 0.0629928750231495)])"
0.34055061564644445,0.6257088892479523,136,"OrderedDict([('C', 3.584663420940482), ('epsilon', 0.23013377577654662), ('gamma', 0.07587915477848355)])"
