RMSE (train),RMSE (test),p,best_params
0.19305371988501824,0.6344066570459941,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 20), ('min_child_weight', 0.0), ('n_estimators', 1000), ('subsample', 0.8411928682281764)])"
0.2657476005227374,0.7196738487488158,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.03806596494769263), ('learning_rate', 0.04225078538883711), ('max_depth', 20), ('min_child_weight', 0.0), ('n_estimators', 100), ('subsample', 0.5874900612083718)])"
0.23191799717402234,0.6094358601805285,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 20), ('min_child_weight', 1.7140944421464368), ('n_estimators', 429), ('subsample', 1.0)])"
0.28655326683895394,0.5915824328746181,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.04625254261723905), ('max_depth', 20), ('min_child_weight', 0.0), ('n_estimators', 100), ('subsample', 0.5359014027737694)])"
0.1874693037881861,0.6301810553221284,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 20), ('min_child_weight', 0.0), ('n_estimators', 1000), ('subsample', 0.5)])"
0.21886711973946418,0.6523449186528316,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 15), ('min_child_weight', 0.0), ('n_estimators', 491), ('subsample', 0.8604058033464967)])"
0.2345962203683143,0.8092225135186225,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.051856188313106975), ('max_depth', 16), ('min_child_weight', 0.0), ('n_estimators', 100), ('subsample', 1.0)])"
0.2194668736063903,0.6242788637258231,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 16), ('min_child_weight', 0.0), ('n_estimators', 431), ('subsample', 0.9284556759169764)])"
0.1706454740852617,0.6635533897502071,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.03714353774776646), ('learning_rate', 0.03), ('max_depth', 20), ('min_child_weight', 0.0), ('n_estimators', 1000), ('subsample', 1.0)])"
0.1764833792163173,0.6227839440056481,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.026207046807622907), ('learning_rate', 0.061050899713142176), ('max_depth', 15), ('min_child_weight', 0.0), ('n_estimators', 491), ('subsample', 1.0)])"
