ID,y,yhat,fold,p,MW,y_mg,yhat_mg
12,-3.824716560426821,-3.1795812,0,512,145.24599999999998,1.3373876205539783,1.9825230209893168
14,-4.050020922204971,-3.2601395,0,512,972.8460000000013,1.9380231753670398,2.7279046321430673
41,-3.403502711328085,-3.5468228,0,512,108.18399999999998,1.6306603236982045,1.4873402379164626
58,-3.2867083060740074,-3.601331,0,512,108.13999999999996,1.7472780591655983,1.4326553924952912
61,-3.2053490430517377,-3.09069,0,512,300.4829999999999,2.272470863519841,2.38713002293248
89,-4.609722883094446,-4.049281,0,512,310.28900000000004,0.8820434966663924,1.4424852457502109
2651,-3.9646495591437647,-3.4683223,0,512,150.221,1.2120810895471317,1.7084083697132177
131,-3.122369436123575,-3.2977931,0,512,150.177,2.0542339883025766,1.8788102987147133
151,-4.133641186611433,-3.8984382,0,512,181.32299999999995,1.1248117092631253,1.360014692712846
161,-4.7652807479140105,-3.4429924,0,512,177.203,0.4831903221901644,1.80547861236748
367,-3.1246961196944385,-3.019032,0,512,343.552,2.4112963614503844,2.5169604732230053
6502,-4.9893372925378126,-5.2283835,0,512,326.22700000000003,0.5241826098002642,0.2851363734637372
395,-4.344746851198025,-4.0994215,0,512,107.156,0.6852696423686938,0.9305949944335944
413,-2.9510051195570144,-2.679417,0,512,230.30399999999997,2.411296361450385,2.682884593274947
436,-3.4412069122152538,-3.5071964,0,512,169.073,1.786867346551941,1.7208778222907903
459,-3.5448655666480837,-3.0677998,0,512,236.536,1.8290316816457075,2.3060974316953606
517,-2.8973846665597365,-3.2479997,0,512,129.075,2.213457467159524,1.8628424771760381
525,-3.9775786302548246,-3.6086104,0,512,99.177,1.0188323369473835,1.387800573476513
531,-3.1490861298317623,-3.6085744,0,512,100.165,1.8516298655295127,1.3921415802873771
593,-3.185914727937769,-2.919817,0,512,114.188,1.8717057384272886,2.1378034895076157
669,-2.4362421531859395,-2.983872,0,512,106.121,2.589559180589822,2.0419294143103506
680,-2.8124945665859755,-2.9993088,0,512,112.216,2.2375602173957154,2.0507459456148105
684,-2.653924716242727,-2.889034,0,512,116.204,2.411296361450385,2.1761870460158637
686,-3.153181580846113,-3.1802125,0,512,118.176,1.9193477051247718,1.892316804659095
709,-3.725758423228477,-3.3536212,0,512,134.175,1.401913180730596,1.7740503612811007
762,-4.318603138524274,-4.088861,0,512,269.51699999999994,1.1119830253337075,1.3417251730197788
771,-3.17247736186556,-3.2329204,0,512,252.4859999999999,2.2297599402274932,2.169316914347747
776,-3.241700878740795,-3.8495548,0,512,483.902,2.4430565383402794,1.835202624761229
794,-4.721808008879447,-4.736498,0,512,336.826,0.8055975989502734,0.7909077176315195
832,-3.79869017148397,-4.404155,0,512,492.7060000000001,1.893897679508263,1.2884330649813005
866,-3.670061277023377,-4.01594,0,512,262.349,1.748818136106713,1.4029392338881626
877,-3.5709106542823283,-3.728419,0,512,424.6690000000002,2.0571399052242025,1.8996314832735584
898,-4.42699651808598,-4.4080906,0,512,340.50700000000006,1.105129526298286,1.1240354542469158
958,-2.635279156130069,-3.5029821,0,512,166.176,2.5852891447848934,1.7175861418249567
