RMSE (train),RMSE (test),p,best_params
0.3358273895413866,0.7980725112938124,161,"OrderedDict([('C', 2.2048983116078413), ('epsilon', 0.19037961722060254), ('gamma', 0.008582331418475751)])"
0.3807687674936538,0.6348006565176822,163,"OrderedDict([('C', 2.4677092011835957), ('epsilon', 0.17504479737282325), ('gamma', 0.007219097513657267)])"
0.3260775400572654,0.6438298836481826,162,"OrderedDict([('C', 2.6825144836298613), ('epsilon', 0.14764066687946562), ('gamma', 0.010126241563924917)])"
0.29043754916414233,0.65537894262451,163,"OrderedDict([('C', 3.1617904918210606), ('epsilon', 0.12304067280790361), ('gamma', 0.0111513233907636)])"
0.38567919107875454,0.6415925377722287,163,"OrderedDict([('C', 1.686650396014992), ('epsilon', 0.22565987044197622), ('gamma', 0.01024791928620263)])"
0.38109033338755144,0.554527322836503,163,"OrderedDict([('C', 1.8949273616228801), ('epsilon', 0.14701126392195102), ('gamma', 0.009313567291867683)])"
0.38796865618377024,0.5365240152558625,162,"OrderedDict([('C', 2.257619755340534), ('epsilon', 0.16523152110788514), ('gamma', 0.007913469808328947)])"
0.3516633807492185,0.6181073898712252,163,"OrderedDict([('C', 2.5437710115004797), ('epsilon', 0.16263722218301171), ('gamma', 0.008856641702502555)])"
0.33575143063663854,0.5889185168854163,163,"OrderedDict([('C', 2.562686042633861), ('epsilon', 0.1117513225328494), ('gamma', 0.009390270896775023)])"
0.37199051401165417,0.6028296298425627,161,"OrderedDict([('C', 2.38254581695766), ('epsilon', 0.16985056725039296), ('gamma', 0.00821828450154371)])"
