ID,y,yhat,fold,p,MW,y_mg,yhat_mg
12,-3.824716560426821,-3.2917881349215845,0,161,145.24599999999998,1.3373876205539783,1.8703160460592148
14,-4.050020922204971,-3.306522486841379,0,161,972.8460000000013,1.9380231753670398,2.681521610730632
41,-3.403502711328085,-3.329170041543976,0,161,108.18399999999998,1.6306603236982045,1.7049929934823131
58,-3.2867083060740074,-3.521736621331775,0,161,108.13999999999996,1.7472780591655983,1.5122497439078306
61,-3.2053490430517377,-3.156401319864878,0,161,300.4829999999999,2.272470863519841,2.321418586706701
89,-4.609722883094446,-4.112621998574652,0,161,310.28900000000004,0.8820434966663924,1.3791443811861863
2651,-3.9646495591437647,-3.6200197518768307,0,161,150.221,1.2120810895471317,1.556710896814066
131,-3.122369436123575,-3.3202020195358326,0,161,150.177,2.0542339883025766,1.856401404890319
151,-4.133641186611433,-3.6927603461502927,0,161,181.32299999999995,1.1248117092631253,1.5656925497242655
161,-4.7652807479140105,-3.498560391488995,0,161,177.203,0.4831903221901644,1.74991067861518
367,-3.1246961196944385,-3.2182866171933275,0,161,343.552,2.4112963614503844,2.3177058639514954
6502,-4.9893372925378126,-4.947087617759535,0,161,326.22700000000003,0.5241826098002642,0.566432284578542
395,-4.344746851198025,-3.815892046143303,0,161,107.156,0.6852696423686938,1.2141244474234156
413,-2.9510051195570144,-2.8149131175435262,0,161,230.30399999999997,2.411296361450385,2.547388363463873
436,-3.4412069122152538,-3.6494498025011315,0,161,169.073,1.786867346551941,1.5786244562660632
459,-3.5448655666480837,-3.3057206257425054,0,161,236.536,1.8290316816457075,2.068176622551286
517,-2.8973846665597365,-3.7605844272210835,0,161,129.075,2.213457467159524,1.3502577064981767
525,-3.9775786302548246,-3.6656388826844033,0,161,99.177,1.0188323369473835,1.3307720845178048
531,-3.1490861298317623,-3.697130695573374,0,161,100.165,1.8516298655295127,1.303585299787901
593,-3.185914727937769,-3.1609664189633344,0,161,114.188,1.8717057384272886,1.8966540474017233
669,-2.4362421531859395,-2.99656800415803,0,161,106.121,2.589559180589822,2.029233329617732
680,-2.8124945665859755,-2.831921512340853,0,161,112.216,2.2375602173957154,2.2181332716408377
684,-2.653924716242727,-2.6876361665969926,0,161,116.204,2.411296361450385,2.3775849110961187
686,-3.153181580846113,-3.0628846667807443,0,161,118.176,1.9193477051247718,2.0096446191901403
709,-3.725758423228477,-3.299822231882319,0,161,134.175,1.401913180730596,1.8278493720767541
762,-4.318603138524274,-4.109736479219439,0,161,269.51699999999994,1.1119830253337075,1.3208496846385427
771,-3.17247736186556,-3.0626453571080456,0,161,252.4859999999999,2.2297599402274932,2.3395919449850076
776,-3.241700878740795,-3.9277643638714177,0,161,483.902,2.4430565383402794,1.756993053209657
794,-4.721808008879447,-4.766283882823537,0,161,336.826,0.8055975989502734,0.7611217250061828
832,-3.79869017148397,-4.378183870568499,0,161,492.7060000000001,1.893897679508263,1.3144039804237337
866,-3.670061277023377,-3.6505579279550395,0,161,262.349,1.748818136106713,1.7683214851750506
877,-3.5709106542823283,-4.076237549702078,0,161,424.6690000000002,2.0571399052242025,1.5518130098044525
898,-4.42699651808598,-4.1084150911974895,0,161,340.50700000000006,1.105129526298286,1.423710953186777
958,-2.635279156130069,-3.4318479258189716,0,161,166.176,2.5852891447848934,1.7887203750959908
985,-3.331858568421145,-4.20752908471107,0,161,163.003,1.880337029059231,1.0046665127693055
1019,-4.275360396718152,-4.584598973927321,0,161,412.6380000000002,1.3402088231148035,1.0309702459056345
1056,-3.5995185946210517,-3.3896700456430384,0,161,379.3720000000001,1.9795466794955539,2.1893952284735674
1059,-3.022102923997691,-3.202068752932919,0,161,191.271,2.2595462044472616,2.079580375512034
1063,-3.34957149775886,-3.143037180728097,0,161,576.5910000000001,2.4112963614503844,2.6178306784811474
1068,-4.31576741899532,-4.476481121471448,0,161,201.661,0.988854497450011,0.8281407949738836
1071,-3.801056590439064,-3.389951091455623,0,161,315.3280000000001,1.6977059458197326,2.1088114448031736
1106,-4.1935954492228085,-4.728620357891343,0,161,426.678,1.436504801499364,0.9014798928308297
1182,-3.1699775801597303,-3.036220575870741,0,161,142.242,1.9830502699263164,2.1168072742153057
1216,-4.440657913768058,-3.692676846384267,0,161,390.6080000000002,1.151083220012953,1.8990642873967443
1246,-3.3579344058538414,-3.9798642270066753,0,161,266.318,2.067466114834026,1.445536293681192
1248,-3.4889761714960765,-3.8743071790815233,0,161,266.3179999999999,1.9364243491917907,1.5510933416063437
1267,-3.374055757372328,-3.3744005717335246,0,161,87.122,1.5660720792903804,1.565727264929184
1301,-4.486730430835412,-3.3524059651939506,0,161,418.4960000000002,1.1349608805112392,2.269285346152701
1320,-3.68210851198716,-3.399208622786238,0,161,1239.951999999999,2.411296361450385,2.694196250651307
1432,-3.521584261731201,-3.4871305046911316,0,161,130.18999999999997,1.592993365268965,1.6274471223090343
1436,-2.663633580293043,-3.0535385456035242,0,161,610.5650000000004,3.1220983249062053,2.732193359595724
1485,-4.268620478232456,-3.778548044291027,0,161,206.329,1.0459397950864953,1.536012229027924
1506,-3.771855760906483,-3.712169219398979,0,161,166.17599999999996,1.448712540008479,1.5083990815159833
1552,-4.33612631225364,-4.577060539851718,0,161,210.283,0.9866778519941737,0.7457436243960953
1650,-3.3144655096920417,-3.3801750504547026,0,161,138.17,1.8259482478990323,1.7602387071363714
1709,-4.932278106383239,-4.479755053105503,0,161,506.40600000000006,0.7722207362647927,1.224743789542529
1776,-2.714921571536864,-2.623705187816651,0,161,274.40099999999995,2.7234641182008037,2.8146805019210173
1817,-3.1246479664384323,-2.9766633240129163,0,161,206.28199999999995,2.189813367003793,2.337798009429309
1843,-4.020586866648945,-3.6865111415139373,0,161,390.6080000000001,1.5711542671320662,1.9052299922670741
1943,-3.4760859201479355,-3.1164247534082854,0,161,198.306,1.8212499343875268,2.180911101127177
2012,-3.406783257651233,-3.5791134836786007,0,161,296.319,2.064976241721508,1.8926460156941403
2016,-5.980212215286734,-4.389819933509572,0,161,221.25599999999997,-0.6353171585990874,0.9550751231780745
2051,-3.470816899227303,-3.4456094040412935,0,161,651.558,2.3431361823083057,2.368343677494315
2078,-2.9422876170617616,-3.5579677974731467,0,161,166.13199999999998,2.278165676346217,1.6624854959348316
2199,-4.384927250997879,-3.9070778373914044,0,161,391.5370000000001,1.20784555789048,1.6856949714969545
2210,-3.699281633924136,-3.596205096079897,0,161,192.00100000000003,1.58402185672395,1.687098394568189
2272,-2.985355444138836,-3.587931569920537,0,161,102.097,2.0236575369041234,1.4210814111224224
2291,-4.79355809239472,-5.0516831946020675,0,161,344.26700000000005,0.7433373026457935,0.48521220043844626
2318,-5.350486067838102,-4.782273897621127,0,161,397.20900000000006,0.2485330123831655,0.8167451826001411
2319,-4.396129131519479,-4.176244904760221,0,161,576.6880000000002,1.3648117829779374,1.5846960097371954
2328,-5.9584995674978165,-4.173890128159725,0,161,284.098,-0.50503139112096,1.279578048217132
2334,-4.799391272197515,-4.610207391308104,0,161,370.6420000000001,0.7695633584754068,0.9587472393648179
2352,-4.294059528451031,-4.193305297761987,0,161,335.28200000000004,1.231350710004598,1.332104940693642
2370,-3.150641783510181,-3.1328376895019963,0,161,364.70200000000017,2.411296361450385,2.429100455458569
2377,-3.0862777724661314,-4.055488994878272,0,161,129.16199999999998,2.024856988733738,1.0556457663215981
2381,-4.608171810515786,-3.7999411889220247,0,161,238.374,0.7690870736383588,1.5773176952321197
2392,-4.272997604195142,-3.6659879876972106,0,161,306.44600000000014,1.2133563527402862,1.8203659692382177
2427,-3.2995629561744133,-3.8920039503024695,0,161,297.358,2.173716670902075,1.5812756767740188
2570,-3.645849162670001,-3.740356888983877,0,161,282.29200000000003,1.8048494079845858,1.71034168167071
2601,-3.9314634232814014,-5.623365604958935,0,161,943.621,2.043334174132067,0.35143199245453344
2636,-4.200981602647744,-3.65285021252082,0,161,188.227,1.0737003177716749,1.6218317078985987
2663,-5.285290430227156,-4.4939556069310065,0,161,223.228,0.06345823800799838,0.8547930613041479
2669,-4.447262055269822,-4.238786030774041,0,161,301.4630000000001,1.031971961432231,1.2404479859280115
2702,-3.371249825086124,-4.425030554400337,0,161,296.4099999999999,2.100643026284456,1.0468622969702437
2715,-3.7477261184308266,-3.828802160431277,0,161,288.43800000000005,1.7123263571143656,1.631250315113915
2769,-4.379199625875671,-3.976795633591253,0,161,297.267,1.0939470744043935,1.4963510666888118
2800,-2.620779885136617,-3.21534789987746,0,161,122.14499999999995,2.466095808711901,1.8715277939710582
2802,-3.223958531718564,-3.505211397333281,0,161,118.17899999999996,1.8485817790535373,1.5673289134388202
2806,-4.137399825557213,-3.174170318577643,0,161,240.284,1.2433250274645178,2.206554534444088
2847,-2.2637824182026987,-2.8775756754063706,0,161,134.175,2.8638891857563746,2.2500959285527022
2868,-4.702145803760155,-3.9398765907813136,0,161,158.28899999999996,0.49730493166259376,1.2595741446414355
2908,-3.2859292571273517,-3.931479300487647,0,161,706.1479999999996,2.5629664762858715,1.917416432925576
2924,-3.5698496782698097,-3.3419399023170486,0,161,957.5159999999992,2.4112963614503844,2.6392061374031455
