RMSE (train),RMSE (test),p,best_params
0.6484136688531983,1.0087739795619983,161,"OrderedDict([('alpha', 0.009067165654271089), ('l1_ratio', 0.9971844475514823)])"
0.6683329722109242,0.681102836874753,162,"OrderedDict([('alpha', 0.00731489812350415), ('l1_ratio', 1.0)])"
0.6700248385837145,0.6882300545102337,162,"OrderedDict([('alpha', 0.008790905428838303), ('l1_ratio', 0.9993611399876194)])"
0.6597002226798465,0.721584972838988,163,"OrderedDict([('alpha', 0.007397906434119722), ('l1_ratio', 0.6868665826030078)])"
0.6622942532230749,0.7099863589081953,163,"OrderedDict([('alpha', 0.006362292209139392), ('l1_ratio', 0.9661167318531475)])"
0.6831377924309311,0.6344783279586265,163,"OrderedDict([('alpha', 0.019440353570830796), ('l1_ratio', 0.6231235030250966)])"
0.6858620550161997,0.6278682111663356,162,"OrderedDict([('alpha', 0.013576321796235748), ('l1_ratio', 0.9891620817349728)])"
0.6724197849776686,0.6916433301172921,163,"OrderedDict([('alpha', 0.009108614257840356), ('l1_ratio', 0.9953995577351815)])"
0.6743999232420871,0.6768044126650976,163,"OrderedDict([('alpha', 0.00968710949314563), ('l1_ratio', 0.9949044144268141)])"
0.6693366893398311,0.6970311222840133,160,"OrderedDict([('alpha', 0.008657347080145305), ('l1_ratio', 1.0)])"
