RMSE (train),RMSE (test),p,best_params
0.011532565814445853,0.7449899951101906,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.001), ('learning_rate', 0.03979436572105226), ('max_depth', 7), ('min_child_weight', 10.0), ('n_estimators', 743), ('subsample', 0.8169325962774772)])"
0.04903723216023098,0.728346396166878,512,"OrderedDict([('colsample_bytree', 1.0), ('gamma', 0.001), ('learning_rate', 0.04393899457746245), ('max_depth', 4), ('min_child_weight', 8.060519231901965), ('n_estimators', 1000), ('subsample', 0.5)])"
0.11261193991559687,0.659864234676198,512,"OrderedDict([('colsample_bytree', 0.6631344845155551), ('gamma', 0.0033395162041502807), ('learning_rate', 0.03498605634523052), ('max_depth', 4), ('min_child_weight', 7.4992367455555105), ('n_estimators', 764), ('subsample', 0.9089133397487191)])"
0.03846093967805681,0.8297618515126904,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.001), ('learning_rate', 0.03), ('max_depth', 5), ('min_child_weight', 0.0), ('n_estimators', 866), ('subsample', 0.6465278914487103)])"
0.04200061292367482,0.6732568810964427,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.0023004826109060132), ('learning_rate', 0.03), ('max_depth', 6), ('min_child_weight', 10.0), ('n_estimators', 655), ('subsample', 0.6902508482040297)])"
0.019869622702258512,0.7193900535354744,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.001051294216381149), ('learning_rate', 0.03), ('max_depth', 8), ('min_child_weight', 10.0), ('n_estimators', 1000), ('subsample', 0.5)])"
0.010722394591458309,0.6237252951534521,512,"OrderedDict([('colsample_bytree', 1.0), ('gamma', 0.001), ('learning_rate', 0.0480132588802136), ('max_depth', 5), ('min_child_weight', 8.161346186481511), ('n_estimators', 1000), ('subsample', 0.7388803902196173)])"
0.10752841097704144,0.7336016308153485,512,"OrderedDict([('colsample_bytree', 0.6631344845155551), ('gamma', 0.0033395162041502807), ('learning_rate', 0.03498605634523052), ('max_depth', 4), ('min_child_weight', 7.4992367455555105), ('n_estimators', 764), ('subsample', 0.9089133397487191)])"
0.019066628095827008,0.687897386513887,512,"OrderedDict([('colsample_bytree', 0.6816294522348413), ('gamma', 0.001), ('learning_rate', 0.039352403754671986), ('max_depth', 5), ('min_child_weight', 5.6188195243525065), ('n_estimators', 1000), ('subsample', 1.0)])"
0.030101678842623287,0.7987373069007367,512,"OrderedDict([('colsample_bytree', 0.6030273836751583), ('gamma', 0.001), ('learning_rate', 0.03), ('max_depth', 5), ('min_child_weight', 10.0), ('n_estimators', 1000), ('subsample', 0.7657436512214706)])"
