RMSE (train),RMSE (test),p,best_params
0.2551526598215654,0.6346748444960526,512,"OrderedDict([('C', 2.8168260568466668), ('epsilon', 0.1318542207575922), ('gamma', 0.05594294758526448)])"
0.2858752641336098,0.7209619336967544,512,"OrderedDict([('C', 2.678337616322951), ('epsilon', 0.11693085712629094), ('gamma', 0.04668527542735467)])"
0.2589361638429054,0.7828450959737916,512,"OrderedDict([('C', 2.608299595738126), ('epsilon', 0.11859771873736583), ('gamma', 0.05069644986444653)])"
0.25608238614383616,0.7781608394206311,512,"OrderedDict([('C', 2.840681161387848), ('epsilon', 0.14428963975962245), ('gamma', 0.05347545534871225)])"
0.2581427913598454,0.6881114003128469,512,"OrderedDict([('C', 3.7478928262725106), ('epsilon', 0.2151518681949026), ('gamma', 0.05605216943399804)])"
0.23974585395562092,0.74597191608446,512,"OrderedDict([('C', 3.413860518494963), ('epsilon', 0.133038217483193), ('gamma', 0.04956088525709792)])"
0.2987498947876735,0.8107316803020326,512,"OrderedDict([('C', 1.923353867337172), ('epsilon', 0.0775411959500568), ('gamma', 0.054855106383044624)])"
0.2830807128693568,0.769769740125032,512,"OrderedDict([('C', 2.366120882656275), ('epsilon', 0.14495305154077173), ('gamma', 0.05174364840101189)])"
0.25258245281371616,0.757818929400988,512,"OrderedDict([('C', 2.675274341662597), ('epsilon', 0.1604311224539726), ('gamma', 0.05956894157208527)])"
0.14051541634490555,0.8206318405804627,512,"OrderedDict([('C', 4.114184490298101), ('epsilon', 0.0), ('gamma', 0.06453379336818801)])"
