ID,y,yhat,fold,p,MW,y_mg,yhat_mg
62,-4.976946767817919,-4.046706374829853,0,512,104.11199999999997,0.040554021571860985,0.9707944145599274
73,-4.411329355425512,-4.059892951227519,0,512,105.14,0.610438617256894,0.9618750214548879
195,-4.936738070766014,-4.198248977355298,0,512,249.26999999999995,0.45993194292249684,1.1984210363332128
271,-3.0888907523244877,-3.449912276692835,0,512,104.90199999999996,1.9318930159518513,1.5708714915835038
296,-3.2706740007129134,-3.8372696937989215,0,512,134.22199999999998,1.8571497051016803,1.2905540120156722
347,-3.50758389163221,-3.7374882618289442,0,512,398.6280000000004,2.092983909050397,1.8630795388536632
1207,-4.857440305166523,-4.18082110071911,0,512,196.29,0.4354578698515024,1.1120770742989148
389,-4.191259092161427,-4.16369212765557,0,512,126.586,0.9111265846182103,0.938693549124067
390,-3.613819753576328,-3.680622213475548,0,512,108.14,1.4201666116632778,1.3533641517640578
424,-5.560609707717592,-4.059747921268086,0,512,56.064,-0.8119256275656246,0.6889361588838824
442,-3.7809042450052814,-3.6169555993289055,0,512,224.322,1.5699676233617563,1.7339162690381322
448,-4.395541774185543,-3.515708494401636,0,512,109.12799999999996,0.6423944217311711,1.522227701515078
521,-3.858624827600544,-3.439806846188361,0,512,98.189,1.1334380094034604,1.5522559908156432
572,-4.871772568127282,-4.346728208795956,0,512,68.075,-0.03878491811527988,0.486259441216046
573,-3.944669969659613,-4.513921818069973,0,512,84.143,0.9803480224546807,0.4110961740443201
639,-3.2542691517745954,-3.39704941595029,0,512,132.159,1.8668275920627515,1.7240473278870567
650,-2.9126596242754403,-3.4859316213785436,0,512,102.177,2.0966935230180312,1.5234215259149277
653,-2.9750410914417387,-3.453963136250266,0,512,104.149,2.042614012927798,1.5636919681192705
677,-4.114983028079853,-4.313699102356304,0,512,129.16700000000003,0.9961685448013212,0.7974524705248703
725,-3.3795690946075694,-3.453100754675783,0,512,172.268,1.856635517059186,1.7831038569909725
752,-4.125344375235837,-3.9916755923319727,0,512,204.785,1.1859537672251568,1.3196225501290213
771,-3.609763392812119,-4.10518362863073,0,512,252.4859999999999,1.7924739092809345,1.2970536734623235
801,-3.665235970462146,-3.646362485819213,0,512,86.134,1.269938645540628,1.2888121301835609
802,-3.62072224972898,-4.209699942355142,0,512,84.118,1.3041666885685945,0.7151889959424325
814,-3.485276727539505,-3.2523253504007945,0,512,136.147,1.6487313485602748,1.8816827256989852
966,-3.618921738047885,-4.712247370075272,0,512,150.133,1.5575544248329272,0.46422879280553975
984,-4.403088726175142,-5.184845368611627,0,512,181.449,0.8556658528884183,0.07390921045193326
995,-4.413142513250709,-4.421225041872281,0,512,234.383,0.9567835954864115,0.9487010668648392
1075,-4.583879748928157,-4.378639875298064,0,512,169.227,0.6445899065569379,0.8498297801870313
1078,-3.972006031523608,-4.137397427543052,0,512,179.21900000000002,1.281378018209541,1.1159866221900974
1079,-5.258845276942755,-5.647271030078227,0,512,407.6170000000001,0.35140701137552266,-0.03701874175994926
1091,-3.463568756188776,-3.930238990992117,0,512,426.6820000000002,2.166535565916934,1.6998653311135927
1113,-4.276384247979657,-3.992446510145797,0,512,186.594,0.9945134267535157,1.2784511645873762
1115,-4.621673996878203,-4.336604419610268,0,512,431.4520000000002,1.013258489628002,1.2983280668959367
1124,-4.089389146194419,-3.9797845306792414,0,512,136.14999999999998,1.0446284994815644,1.154233114996742
1146,-2.603439771995101,-3.443595894316427,0,512,88.14999999999999,2.34178254464024,1.501626422318914
1193,-4.283798348739219,-6.129340222560788,0,512,308.13900000000007,1.2049483200837003,-0.6405935537378684
1241,-5.139130400279803,-4.579533980220414,0,512,492.43600000000026,0.5532193946493449,1.112815814708734
1315,-4.269928514907103,-2.9644188684933286,0,512,584.6920000000005,1.4969986367724528,2.802508283186227
1407,-5.676249352110955,-5.037955103323346,0,512,292.404,-0.2102660427647849,0.42802820602282443
1424,-5.529392551107722,-5.092306601813334,0,512,731.9680000000002,0.33509954398455194,0.7721854932789396
1453,-4.94080795999386,-4.220686755039246,0,512,822.9530000000001,0.9745670727597067,1.6946882777143206
1562,-3.954504319357269,-4.963114195852647,0,512,373.2360000000001,1.6174792070551263,0.6088693305597483
1604,-4.424208571176438,-4.23379986818456,0,512,300.3140000000001,1.053367007379597,1.2437757103714748
1615,-4.692614052825992,-4.053006306926917,0,512,124.143,0.40130818337163027,1.0409159292707058
4026,-5.060635120203895,-5.200553572998545,0,512,419.9080000000001,0.5625190286011287,0.42260057580647914
1710,-4.547571357496754,-3.7998810638875016,0,512,393.3490000000002,1.0472066929152632,1.7948969865245152
1785,-5.640700203741279,-5.010102057535995,0,512,363.336,-0.08039177304957872,0.5502063731557048
1791,-2.6401046283072733,-3.4608296799551113,0,512,116.15999999999998,2.424951975048745,1.6042269234009072
1833,-3.9341608508214954,-4.264861573711818,0,512,246.39399999999995,1.4574692771894882,1.1267685542991652
1862,-4.462990011664206,-4.513155591035555,0,512,406.2260000000001,1.145777704783133,1.095612125411784
1911,-4.743333025190788,-5.736743489815712,0,512,411.3250000000003,0.8708520811870722,-0.1225583834378519
1956,-4.914921807363051,-4.802982307182149,0,512,235.066,0.4562680098511573,0.5682075100320589
2000,-6.386451660356414,-4.841156551909539,0,512,886.1330000000003,-0.4389527501723205,1.1063423582745544
2047,-4.486896589308582,-4.030467073951457,0,512,420.83000000000015,1.1372101027925385,1.5936396181496635
2078,-2.9126208453254456,-3.6276658924942318,0,512,166.13199999999998,2.3078324480825327,1.5927874009137464
2079,-4.333263757273159,-3.951234147124965,0,512,160.173,0.8713255526069923,1.2533551627551867
2130,-5.627225708153599,-4.317123407202882,0,512,251.332,-0.22697792095910485,1.0831243799916126
2209,-4.019091179866442,-4.475681845066959,0,512,221.647,1.326570677617488,0.8699800124169708
2210,-3.6594588913586503,-3.739397754023412,0,512,192.00100000000003,1.6238445992894355,1.5439057366246738
2406,-4.449358767623513,-4.173991371653955,0,512,221.039,0.8951101395027108,1.1704775354722694
2411,-3.4338550171755418,-3.6808976046523822,0,512,284.311,2.019938645704784,1.7728960582279438
2476,-3.1774222977432545,-2.9605383423196576,0,512,327.33700000000005,2.3375728001025915,2.5544567555261883
2519,-3.4056977772793555,-3.4982722714380543,0,512,503.5150000000002,2.2963146356841513,2.2037401415254525
2571,-4.598310541529127,-5.3995307977037434,0,512,238.362,0.7789264792298305,-0.02229377694478607
2617,-3.3291595529936493,-3.969428393003239,0,512,754.502,2.5485008423277837,1.9082320023181942
2621,-5.444368289585085,-4.304695735851055,0,512,187.30799999999996,-0.17181196292176093,0.9678605908122685
2626,-3.744934291468141,-4.3287453255973585,0,512,374.4180000000001,1.82842242763843,1.2446113935092125
2636,-4.560625619028123,-4.495311870998577,0,512,188.227,0.7140563013912957,0.7793700494208412
2701,-4.633340026677758,-4.492980023796135,0,512,370.4560000000001,0.9353966064419923,1.0757566093236155
2718,-6.759483231798376,-6.608333383904769,0,512,545.5460000000003,-1.0226518559686102,-0.8715020080750032
2763,-5.906518332807838,-4.825136147072306,0,512,557.2220000000001,-0.16049007808895896,0.9208921076465735
2815,-2.8007053662383834,-3.591032682910505,0,512,340.339,2.731206352220665,1.9408790355485435
2881,-3.983059928571756,-6.1686032328822895,0,512,641.7000000000004,1.8242721107194348,-0.3612711935910988
2970,-4.710595950472387,-4.111175125581705,0,512,244.37499999999991,0.6774608242675553,1.2768816491582367
2975,-3.980067188470496,-3.842115654370517,0,512,228.332,1.378499592268691,1.5164511263686697
3046,-4.68078078900426,-5.078909311362772,0,512,428.166,0.9508313886700817,0.552702866311569
3061,-3.761206763719207,-4.371784084520609,0,512,166.22,1.4594765142551385,0.8488991934537363
3130,-4.55845406175844,-5.8492565824945935,0,512,300.16,0.9188987549405301,-0.37190376579562295
3256,-3.212424129885544,-4.213218570117173,0,512,381.2180000000001,2.3687492686812597,1.3679548284496303
3276,-3.230396767831232,-3.5281120175304945,0,512,356.5470000000002,2.321720018797737,2.024004769098475
3294,-3.333448348131579,-3.1735194849697965,0,512,717.6100000000001,2.522440133903564,2.682368997065346
3305,-2.376678108696312,-3.3158924687499747,0,512,132.16299999999998,2.7444317795476882,1.8052174194940258
3432,-3.517518025228896,-4.441189497072535,0,512,208.301,1.80117332966095,0.8775018578173112
3536,-3.44417827255398,-3.924236099635493,0,512,422.73800000000034,2.181893015844125,1.7018351887626124
3572,-4.822927931399686,-4.921356069362076,0,512,411.8850000000001,0.7918480447377271,0.6934199067753369
3676,-4.337350140420828,-6.117957910380436,0,512,366.5080000000001,1.2267333182778375,-0.5538744516817704
3710,-4.10107455724292,-3.8040894992504155,0,512,211.217,1.2236543126277102,1.5206393706202146
4054,-5.3391378819351285,-4.842995047246518,0,512,416.3040000000001,0.2802727018307791,0.7764155365193897
