RMSE (train),RMSE (test),p,best_params
0.2983055734024508,0.604167374650629,512,"OrderedDict([('C', 1.8811190698837137), ('epsilon', 0.1664373321347977), ('gamma', 0.015147270134027278)])"
0.32560734731056273,0.6314642037884755,512,"OrderedDict([('C', 2.1567670395387912), ('epsilon', 0.18248620864277015), ('gamma', 0.011655272125343981)])"
0.2748149620495619,0.7516671776617736,512,"OrderedDict([('C', 2.190866228593988), ('epsilon', 0.1181524162157868), ('gamma', 0.012878539472526066)])"
0.2909143309622393,0.7095850607083238,512,"OrderedDict([('C', 1.6543466864480676), ('epsilon', 0.08176873980700017), ('gamma', 0.015639700998568207)])"
0.33866367663522373,0.6364541071203021,512,"OrderedDict([('C', 2.1712895299089685), ('epsilon', 0.25514591072341736), ('gamma', 0.012493909996332323)])"
0.27535339155660926,0.7131926417870592,512,"OrderedDict([('C', 2.497051177977575), ('epsilon', 0.18458595142050316), ('gamma', 0.013772762663238906)])"
0.24928897642311995,0.7409375000148409,512,"OrderedDict([('C', 2.499752167119066), ('epsilon', 0.0851458438323386), ('gamma', 0.013024348081594209)])"
0.3178899794254992,0.7007662238612599,512,"OrderedDict([('C', 1.7324666398923798), ('epsilon', 0.17042524548122048), ('gamma', 0.01425937617579425)])"
0.27854059693525474,0.7047658082626589,512,"OrderedDict([('C', 2.3441797785839267), ('epsilon', 0.17484229319426312), ('gamma', 0.013659172648712877)])"
0.2756808065981161,0.7560117516412375,512,"OrderedDict([('C', 2.5215623393112034), ('epsilon', 0.1380619885063217), ('gamma', 0.011864144939633595)])"
