RMSE (train),RMSE (test),p,best_params
0.8293557777404174,0.8259674848243395,138,"OrderedDict([('alpha', 0.00204291107602477), ('l1_ratio', 1.0)])"
0.825147519970753,0.8254832515879417,139,"OrderedDict([('alpha', 0.0015933085159258282), ('l1_ratio', 1.0)])"
0.8197779910345246,0.9119017359291827,139,"OrderedDict([('alpha', 0.0018900662957333934), ('l1_ratio', 1.0)])"
0.8129849699846657,0.90356821818366,138,"OrderedDict([('alpha', 0.0011132020169522692), ('l1_ratio', 1.0)])"
0.8178368881845047,0.8260303417073467,138,"OrderedDict([('alpha', 0.0017540531142307234), ('l1_ratio', 0.1940258685854565)])"
0.8184417954375521,0.8720325989814934,138,"OrderedDict([('alpha', 0.001390132591403086), ('l1_ratio', 1.0)])"
0.836226708118051,0.8533665810081433,137,"OrderedDict([('alpha', 0.002841474230836838), ('l1_ratio', 0.9879356418147209)])"
0.8192528286811939,0.8961502855233802,138,"OrderedDict([('alpha', 0.001558343085444732), ('l1_ratio', 1.0)])"
0.8197842095201499,0.8711196792116964,138,"OrderedDict([('alpha', 0.0016904744300739133), ('l1_ratio', 1.0)])"
0.8094051940955296,0.9557581387776902,138,"OrderedDict([('alpha', 0.0014007335249462446), ('l1_ratio', 1.0)])"
