RMSE (train),RMSE (test),p,best_params
0.33895634145240877,0.5742908747435195,138,"OrderedDict([('C', 2.2223865620859193), ('epsilon', 0.20366532404439655), ('gamma', 0.10104090431113494)])"
0.34126299521242426,0.6793215238128446,139,"OrderedDict([('C', 2.7746457128141926), ('epsilon', 0.17714872990181077), ('gamma', 0.07960708984011601)])"
0.33209614309049246,0.700324764156653,139,"OrderedDict([('C', 2.6209670575273996), ('epsilon', 0.17169749431413844), ('gamma', 0.09005220012410704)])"
0.3228426102337194,0.7217498486815763,138,"OrderedDict([('C', 2.1600057506529597), ('epsilon', 0.09837886863947248), ('gamma', 0.09784246662849373)])"
0.2859327401121337,0.6347674587161699,138,"OrderedDict([('C', 4.001249859810964), ('epsilon', 0.143656813011273), ('gamma', 0.09916015798428511)])"
0.33122957080300114,0.6831459287598964,138,"OrderedDict([('C', 2.9449641112812577), ('epsilon', 0.19832334405749358), ('gamma', 0.08483298880383329)])"
0.295468855030902,0.7946097100833026,137,"OrderedDict([('C', 2.7321497606272604), ('epsilon', 0.11793651132200206), ('gamma', 0.098718371001077)])"
0.34329462446696846,0.6899796951876489,138,"OrderedDict([('C', 2.43121922269329), ('epsilon', 0.1917128125224105), ('gamma', 0.08541940920583029)])"
0.31595658743154664,0.6999695495858372,138,"OrderedDict([('C', 2.5264036404185655), ('epsilon', 0.16119738698561847), ('gamma', 0.09160267059100084)])"
0.35091145964873827,0.7705249427868753,138,"OrderedDict([('C', 1.980574668113467), ('epsilon', 0.10158029306084473), ('gamma', 0.08299434193993593)])"
