ID,MW,POD_logmol,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
2189,403.11400000000003,-5.247268401773752,11.775162509448224,-0.24295729402872213,11.775162509448224,0.24295729402872213,0.35055326423027944,403.11400000000003,385.97800000000007,400.962602984,108,0,0.3107554256292334,-0.4240947030391862,0.4240947030391862,0.3107554256292334,1.2,1.8,2.35,79.91976367197206,10.121978099242046,2.127913201944227,-2.0866569920385944,2.3449900597855926,-2.081748480462116,9.108936874402396,-0.13413328640796254,2.5216010628269023,486.0803568040389,14.957819157813608,11.416980347944676,14.588973426174086,9.578917360319545,6.679304416614074,8.265300955728778,4.51910384421584,6.227777642564882,2.827733436034752,4.005810523096863,1.7596985354131882,3.1080248645576596,-0.8599999999999999,23890.614210541546,17.192246603970744,9.145014246500496,5.638579293602048,136.11862437136853,4.736862953800049,0.0,5.749511833283905,0.0,0.0,5.969305287951849,4.794537184071822,0.0,5.261891554738487,0.0,32.60702369139466,50.413443555747925,6.4208216229260096,20.578111836154097,9.53140013787187,37.82919308385055,5.261891554738487,0.0,0.0,45.448666937246685,0.0,26.641624660285043,0.0,11.818733146076179,4.736862953800049,0.0,5.749511833283905,31.859887795898697,5.969305287951849,4.794537184071822,11.33111286753076,51.01211842894368,21.078173168588048,0.0,0.0,0.0,50.09,0.0,4.794537184071822,0.0,5.969305287951849,26.679223979571734,19.26246486877803,12.841643245852019,12.13273413692322,6.069221312792274,38.78362499558932,9.998754508538536,6.539440335031065,6.622626781237441,11.775162509448224,8.84681695514467,0.5028838861044507,0.18996695746199777,5.309615003876472,5.885891062257057,2.1609298427719588,0.0,0.4666666666666667,20,0,3,0,0,0,1,0,1,3,0,5,7,0,0,0,1,5.349180000000004,85.56800000000004,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
2200,37.833999999999996,-3.704518804592771,6.0,-3.0,6.0,0.0,-666.0,37.833999999999996,33.802,38.030374808,8,4,1.0,-0.35045827962921067,1.0,0.35045827962921067,2.5,2.5,2.5,,,,,,,,,0.0,23.019550008653873,4.5,5.577350269189626,3.5773502691896257,2.0,2.3094010767585034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0649350649350648,3.6096404744368114,0.5094321063551832,2.064935064935064,0.003959455178967336,43.53311223264684,8.266668074499282,0.0,0.0,0.0,0.0,29.557286032607934,0.0,0.0,5.342850896838307,0.0,0.0,0.0,0.0,0.0,29.557286032607934,8.266668074499282,5.342850896838307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.557286032607934,0.0,0.0,0.0,13.60951897133759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.266668074499282,0.0,0.0,29.557286032607934,0.0,0.0,0.0,0.0,0.0,0.0,5.342850896838307,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-4.4476,11.333999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2209,221.647,-4.019091179866442,11.678522297808012,-0.4140123456790119,11.678522297808012,0.005691609977323875,0.7933823099108368,221.647,213.58299999999997,221.035589556,76,0,0.29187544116138525,-0.3960485313377385,0.3960485313377385,0.29187544116138525,1.2666666666666666,1.9333333333333333,2.6,35.495691535215755,10.30102337915233,2.0667434604691968,-2.043845068972526,2.114680376554492,-2.2174050854970004,6.3228785702702925,0.8093310043540546,2.6602820094110218,536.1089189358535,10.836498814253964,7.722091838800387,8.478020784818842,7.198377302757662,4.286552738696249,4.664517211705477,2.9663986586978592,3.3443631317070865,1.9466363746676105,2.3265213653575003,1.1986165804857227,1.327465744170498,-1.8099999999999996,3255.848303310808,9.733912004652456,3.744477633359755,1.7121178631944634,90.9108973663922,5.733667477162185,5.022633313741326,0.0,0.0,5.559266895052008,0.0,4.794537184071822,0.0,9.780484743446223,0.0,29.800041095617345,12.13273413692322,0.0,17.5716161209802,0.0,17.28832616491608,0.0,9.780484743446223,0.0,0.0,5.733667477162185,51.905116306786276,0.0,5.687386274683562,11.292934372214193,5.687386274683562,0.0,11.600939890232516,9.780484743446223,0.0,0.0,0.0,41.32321609799295,5.022633313741326,5.687386274683562,0.0,60.91,5.559266895052008,4.794537184071822,0.0,10.710019588424888,5.687386274683562,0.0,10.878646506758262,12.13273413692322,18.19910120538483,5.098681808301038,17.3346073673947,1.207037037037037,5.734369960947341,11.678522297808012,3.8979195011337873,5.891429988662133,0.0,9.010628621819098,1.3578703703703703,0.0,0.0,0.0,15,2,4,0,0,0,1,1,2,4,1,5,1,0,0,0,2,1.4681,59.25640000000001,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2210,192.00100000000003,-3.6594588913586508,10.368395061728396,-1.1828703703703705,10.368395061728396,0.08509259259259294,0.6925523803775735,192.00100000000003,188.977,190.954083696,58,0,0.35561241282512396,-0.47646894031125064,0.47646894031125064,0.35561241282512396,1.4545454545454546,2.090909090909091,2.5454545454545454,35.49678948581999,10.346265746957622,2.0934605204466328,-1.9557516960624668,2.1562143989855818,-2.0024044192143045,6.3392971364784865,0.06904900436308276,3.232208870305491,300.6337992264623,8.430721420318147,5.213304965861485,6.725162857898394,5.109060905280621,2.6635926140140547,3.4195215600325093,1.769557540498923,2.564006408421224,1.014599317786922,1.5300976023244168,0.5683181559137093,0.9019130020196781,-0.8000000000000003,267.18881006907867,8.298039215686273,3.067883356476889,1.8172839506172838,72.57828152084319,5.106527394840706,5.153109816892792,5.693927994848461,0.0,0.0,5.969305287951849,0.0,9.77851570501903,0.0,0.0,23.20187978046503,12.13273413692322,0.0,5.022633313741326,9.901064578912528,29.171185068416882,0.0,4.9839785209472085,0.0,0.0,0.0,28.002405262405798,0.0,0.0,0.0,0.0,0.0,23.20187978046503,16.059811203739763,0.0,0.0,10.488465178920283,12.13273413692322,10.175743130634118,0.0,0.0,50.19,5.969305287951849,4.794537184071822,0.0,15.86967112548258,0.0,0.0,12.13273413692322,0.0,0.0,4.9839785209472085,28.30840717530574,0.0,10.917037037037035,13.874567901234569,8.687006172839506,-0.2229938271604932,-1.1828703703703705,2.816141975308642,0.0,0.0,0.0,0.0,11,1,3,0,0,0,0,1,1,2,1,5,1,0,0,0,1,2.0866,41.216300000000004,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2215,991.8320000000001,-4.076296092691656,12.418391616087725,-5.561634908742177,12.418391616087725,0.0,0.03459217669078828,991.8320000000001,970.6640000000001,990.8745765720003,304,0,1.0,-0.7439755637346984,1.0,0.7439755637346984,0.5333333333333333,0.8666666666666667,1.2,,,,,,,,,8.702490860418591e-06,2760.2406767947127,42.070338854006444,31.213307034464574,44.112286520030935,25.588920619886736,14.325341191122773,23.11303489135747,10.70125576913062,19.72009997088375,6.934975132114775,12.934455965291706,4.475166794557246,8.743989672583519,-0.5999999999999996,257204826063.17267,59.4,23.03266762110424,16.435725473393124,430.77874216484685,29.051194366764342,31.611026267434234,25.424018106118908,20.79800116329921,0.0,118.22914413043173,8.366170865299415,50.50678190597361,10.228500251258795,10.228500251258795,0.0,66.0498948990809,0.0,66.749788083106,200.4196237913069,99.91814095654871,0.0,0.0,20.45700050251759,19.5819339020711,30.4531386196816,60.6636706846161,0.0,5.749511833283905,123.96281160759392,28.43693137341781,5.749511833283905,0.0,98.5437799380952,69.07493201950074,0.0,0.0,100.70260508920482,0.0,10.772448428929591,0.0,411.23,138.594285285056,73.82430879557577,0.0,129.60391667979886,12.13273413692322,48.53093654769288,0.0,0.0,0.0,28.823171367817004,5.733667477162185,194.1097115867508,0.0,-3.2850263761395544,24.583971480032584,2.914225406341,-3.025657680994841,8.969785363599442,0.0,-1.9722501882232,-29.79475959136623,0.15384615384615385,60,3,24,0,0,0,4,0,4,24,2,34,16,0,0,0,4,-10.716400000000013,182.5915999999998,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2218,329.41800000000006,-3.2175897446047688,12.427164115646258,-4.389279927248676,12.427164115646258,0.25863567649281927,0.7714012385428238,329.41800000000006,306.23400000000004,329.129693836,124,0,0.2735398852319467,-0.382547053930532,0.382547053930532,0.2735398852319467,1.4090909090909092,2.0454545454545454,2.5454545454545454,32.239740236377024,10.029817367943616,2.2782459657123497,-2.314610948858086,2.2778930347878674,-2.445798006943253,7.860790160988638,-0.11650303832312871,3.35677265019459,626.8200193899858,16.91384908344359,13.366390063637379,14.182886644565105,10.20772587952123,7.0548717671838075,8.664037074710208,5.230550573088186,6.683054278709118,3.366334294622346,3.97808657496278,2.4819467126926154,2.9331059891717177,-1.44,40125.36648398379,18.608638132295717,7.711092889670969,4.7915886488340185,131.37941915886105,9.636772684650527,0.0,5.752853606746789,5.907179729351506,10.118126859033554,0.0,9.347287057762186,0.0,8.417796984328938,0.0,25.122838405075452,31.395199005701247,7.109797541277533,18.33610906834444,22.50194699589117,21.71269286306862,0.0,0.0,0.0,33.23387405114585,24.36944284338772,29.32600418877882,0.0,0.0,4.899909730850478,5.687386274683562,0.0,0.0,44.38910052905601,26.070348619831435,6.923737199690624,24.974377382775238,18.19910120538483,0.0,0.0,0.0,83.91000000000001,21.778160195131846,13.212334168400758,0.0,12.648722793660879,12.10820789760957,11.126902983393991,12.009707272128011,6.923737199690624,32.046575604766076,0.0,9.289612827490412,36.22691680839002,0.0,13.835335411942555,0.0,2.4868811413454277,-1.6162140967498104,5.298306917674476,0.7007643613000755,5.859546524628369,-2.8748704018644484,0.5333333333333333,22,1,6,0,0,0,1,0,1,4,1,7,7,0,0,0,1,1.8131199999999998,85.79660000000005,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2222,359.3970000000001,-4.739458154881583,13.12558742877955,-0.9778042425647948,13.12558742877955,0.10808746730456975,0.7674573363445861,359.3970000000001,337.2210000000001,359.15328640399997,138,0,0.12842968678243052,-0.5078228044572699,0.5078228044572699,0.12842968678243052,1.0769230769230769,1.7692307692307692,2.4615384615384617,19.14214504331453,9.831163497228438,2.3982979372808386,-2.441977330277368,2.391758610634219,-2.5170115272721323,5.429080988130103,-0.06649106155465953,1.464202146286648,786.8982325727784,18.311190308942127,14.306753474112297,14.306753474112297,12.46014554224993,8.824613039696375,8.824613039696375,7.119764562387996,7.119764562387996,5.5656304508799375,5.5656304508799375,3.9454486351299476,3.9454486351299476,-2.15,966246.184981441,17.27317655503886,6.537398593834506,3.0452097037002015,150.81798749289993,20.056445138322168,30.027092859874926,0.0,0.0,0.0,0.0,4.899909730850478,4.39041504767482,0.0,0.0,12.13273413692322,42.67056301139546,24.719331371983756,11.642891640131648,24.446860185996982,0.0,0.0,4.899909730850478,0.0,30.58850127373197,19.696394776338067,59.40869330367116,0.0,11.49902366656781,4.736862953800049,4.39041504767482,11.49902366656781,0.0,45.95772752085862,5.601050810983688,5.817220841045895,30.07251261699431,42.46456947923127,0.0,0.0,0.0,73.16000000000001,11.70501719873199,19.709997232196937,0.0,17.60857350347776,43.851001347170985,5.563451491696996,24.26546827384644,18.19910120538483,0.0,4.899909730850478,4.736862953800049,18.850083237203933,0.0,2.123469387755102,31.21647772313259,0.409448765119761,0.29840351440627977,10.522218650139635,0.29680666348775997,1.5330920587549373,0.0,0.4,26,3,5,0,2,2,2,0,2,5,3,6,2,0,1,1,4,2.309300000000001,93.45340000000003,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2224,171.342,-4.025621523638745,0.0,0.0,0.0,0.0,0.4509955433131726,171.342,169.326,171.910726504,16,0,2.0,-0.8696814924318097,2.0,0.8696814924318097,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,,,,,-0.0,2.7548875021634682,0.0,1.6015339721864632,6.042242261493417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.491428571428571,0.0,24.61421009254541,9.743054354960817,3.4914285714285707,58.90612517505537,10.952383671762727,0.0,0.0,0.0,0.0,48.88104809964644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.952383671762727,48.88104809964644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.833431771409174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,59.833431771409174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,2,0,0,0,0,0,0,2,0,3,0,0,0,0,0,-0.7343999999999999,9.6256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2231,452.4490000000002,-3.3368901894028857,12.834387755102039,-4.5445143481775405,12.834387755102039,0.06621443706164531,0.4760065015980601,452.4490000000002,432.2890000000002,452.11141798,166,0,0.3350231541888726,-0.4807654139941515,0.4807654139941515,0.3350231541888726,1.064516129032258,1.6774193548387097,2.193548387096774,32.23327288798036,10.156479369503991,2.261598939559971,-2.1575056209861345,2.2219066899426356,-2.3601284746921234,7.897787842952162,-0.10497000358761632,2.364006168821811,1081.8942711274967,23.181433796945203,16.99437845615891,17.810875037086635,14.604922592928045,8.476797501295,9.95996074888939,6.008604854281861,7.659428980527793,3.6831232463205956,5.054041683774271,2.2931277447518763,3.4251719317998925,-3.94,4224183.015670426,23.340023104954305,9.707304539778669,5.786341167714486,177.36424096081794,19.690424242456906,4.895483475517775,0.0,24.118411259973357,15.930470882759089,6.031114512338072,14.905862972149976,17.934429032852847,9.967957041894417,0.0,0.0,18.19910120538483,19.782730240037942,25.84941364271367,32.2751344441445,40.007406256883336,0.0,19.589961637196982,0.0,4.895483475517775,38.94851625592211,29.828919765543436,0.0,11.759976672870742,24.829397980064847,16.430262739741877,11.759976672870742,0.0,69.94899235278896,14.817828337479405,0.0,10.357988675768818,29.160951749364212,0.0,0.0,0.0,168.92000000000002,26.857068870614935,22.8014085365444,0.0,28.959153720237794,6.410095306116121,10.966276799312087,46.51404025329427,4.722094864452088,0.0,20.60153424990708,9.473725907600098,37.344301352682066,0.0,43.757088287304185,4.437719315172973,-0.10370066057746308,-0.7803810302179985,3.764279758065607,0.34010388584356277,0.0,0.9905890917270699,0.23529411764705882,31,3,13,0,0,0,1,1,2,9,3,14,8,0,0,0,2,0.27429999999999977,108.62240000000004,0,0,0,0,0,2,0,0,0,0,3,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2235,527.8390000000002,-5.915847029347895,13.326621367682876,-4.922070672294134,13.326621367682876,0.05338686939440351,0.5532521207507042,527.8390000000002,510.70300000000026,527.070712224,190,0,0.5725963173558125,-0.46655902202589267,0.5725963173558125,0.46655902202589267,1.1111111111111112,1.8055555555555556,2.4166666666666665,35.49569230199233,9.974672411036128,2.5505501436960714,-2.3523544921702113,2.3866865301713855,-2.5635900751514686,6.309984382766275,-0.27420009825357844,1.7041014489924842,1252.4382343685807,26.250347897697544,18.666902158484305,19.422831104502762,16.98534943705899,10.144863436108233,10.52282790911746,7.548141480185168,7.9845772606571535,5.411187802899202,5.646284905686941,3.872134289010392,4.066834515385309,-3.8399999999999985,83355585.55766322,25.25882856333019,9.315616648988955,4.53975936947427,206.25000166278966,18.947451815200196,18.19201358355409,0.0,5.601050810983688,0.0,24.45601873025872,0.0,14.383611552215466,15.010229780544734,13.171245143024459,17.667306958694127,41.96165390246666,17.00690642836433,19.906981357238628,46.50230851044012,41.09367103891511,0.0,5.008912523954532,5.101407525739723,18.38423129294008,25.85032156090503,58.614105776366586,0.0,5.749511833283905,9.636772684650527,28.447705785851667,5.749511833283905,11.600939890232516,61.72807889802219,25.425947668397978,0.0,11.126902983393991,47.565977004970996,5.022633313741326,0.0,0.0,106.97000000000001,42.53739812202579,27.554856695239927,0.0,17.819892900380275,21.049446027985795,36.3841783390785,7.109797541277533,18.19910120538483,0.0,14.575133433339822,21.074665797832616,56.594388360371255,6.074748422398327,39.02052472920475,5.4815038996480645,-0.5819135236484871,-1.3056503390586327,7.702382532830654,-6.013963154188508,-0.5536540328558726,2.1927442164095554,0.2727272727272727,36,0,10,1,1,2,2,0,2,8,0,14,3,0,0,0,4,4.093300000000003,117.63600000000001,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,1,0,0,0,0,2,0,3,0,0,0,1,4,0,0,4,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2245,280.53999999999996,-2.867559696700907,3.7724316792310524,0.9601304787551177,3.7724316792310524,0.9601304787551177,0.20076390169085576,280.53999999999996,240.21999999999994,280.31300128,120,0,-0.03534129310992179,-0.10308297893627165,0.10308297893627165,0.03534129310992179,0.7,1.15,1.65,14.077103934011697,9.956266048071225,2.0151591399207867,-2.105620589833072,2.1807064085314507,-1.9481373741468873,4.649293718241458,0.43118935147118786,3.118223069693582,182.4773317567079,14.891058768174391,14.468409037364015,14.468409037364015,9.808060412490448,9.417450212231625,9.417450212231625,6.6489595504278025,6.6489595504278025,4.405648531174489,4.405648531174489,2.9060481286221655,2.9060481286221655,-0.26,24016.392534878763,19.74,16.793361792956244,15.79636978579481,128.9835481691809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.578935683598497,103.39417560425328,18.75954929201341,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,110.15979874327142,0.0,12.654955790432378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,110.15979874327142,12.654955790432378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,96.31232434389018,0.0,6.076020106833881,20.426410082979746,0.0,0.0,0.0,0.0,0.0,0.0,0.9601304787551177,0.0,23.353090321363446,8.520112533214768,0.0,0.9,20,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,7.679900000000007,94.29000000000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
2248,321.97400000000005,-11.023520963676907,5.914545452954844,0.3912288289801522,5.914545452954844,0.3912288289801522,0.4905722526517065,321.97400000000005,317.942,319.896540088,92,0,0.17124847708341695,-0.4493972070489989,0.4493972070489989,0.17124847708341695,0.5,0.7222222222222222,0.9444444444444444,35.500445393304844,10.226028070152582,2.214608727262073,-2.2106299945930763,2.4924202685236483,-1.987656328900435,6.423925688279517,0.35947473825062143,2.115832067928514,543.5110495664155,12.861442840636295,8.637755549723138,11.661471333796957,8.541713895658193,4.881826603704684,6.393684495741594,3.6302280175369166,5.259028524499341,2.413112214175328,3.8574123465478705,1.5766372738782906,2.1912472156252254,-0.8,14095.216807216475,12.244921875,4.389716644773879,1.994564764681382,122.92282153857221,9.473725907600098,0.0,22.99804733313562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.40375956093006,0.0,24.26546827384644,20.090533254965305,9.473725907600098,46.40375956093006,0.0,0.0,0.0,0.0,0.0,44.35600152881174,0.0,22.99804733313562,9.473725907600098,0.0,22.99804733313562,46.40375956093006,0.0,0.0,0.0,0.0,24.26546827384644,20.090533254965305,0.0,0.0,18.46,0.0,0.0,0.0,0.0,43.08858058810092,0.0,0.0,24.26546827384644,0.0,0.0,55.87748546853016,11.275802469135801,23.658181811819375,0.0,1.564915315920609,0.0,1.9269967246157735,6.351881456286218,0.0,0.0,0.0,0.0,18,0,2,0,1,1,2,0,2,2,0,6,0,0,0,0,3,6.198200000000001,73.07200000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
