ID,MW,POD_logmol,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
4562,250.339,-5.391772787353453,5.655432098765431,0.18595679012345734,5.655432098765431,0.18595679012345734,0.4510272795995529,250.339,249.331,247.852088432,60,0,0.08084510227674689,-0.08259779741439219,0.08259779741439219,0.08084510227674689,0.6363636363636364,1.0,1.3636363636363635,35.502567423396854,10.345726789289463,2.104087744487652,-2.018351532831146,2.3951702043152876,-1.7513113658080017,6.5417542771402015,1.6961616105597135,3.4555464838177836,267.2643837476986,8.593858127134677,4.967172634235761,8.746817364328034,5.036581260209188,2.522261451712694,4.41208381675883,1.7821595381466657,3.7304532106555612,1.0582235224448686,3.2044631552878378,0.544017576093546,1.6538552962920414,0.6699999999999999,256.3467847697368,9.755689802913453,3.5904275521620326,1.8772480467474577,88.94773425390531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.00469945116258,6.06636706846161,0.0,25.11316656870663,0.0,58.00469945116258,0.0,0.0,0.0,0.0,0.0,31.179533637168245,0.0,0.0,0.0,0.0,0.0,58.00469945116258,0.0,0.0,0.0,0.0,6.06636706846161,25.11316656870663,0.0,0.0,0.0,0.0,0.0,0.0,15.067899941223978,10.045266627482652,0.0,6.06636706846161,0.0,0.0,0.0,58.00469945116258,0.0,28.214753086419748,0.0,1.2300308641975335,0.0,0.0,1.4441049382716051,0.0,0.0,0.0,0.0,11,0,0,0,0,0,1,0,1,0,0,5,0,0,0,0,1,4.9536,51.492000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4566,174.20399999999998,-3.546376976251219,10.414650415721844,-0.6921759259259261,10.414650415721844,0.03240740740740722,0.4243018235871526,174.20399999999998,160.092,174.111675688,70,0,0.3132911844585891,-0.3516167710299321,0.3516167710299321,0.3132911844585891,1.0833333333333333,1.4166666666666667,1.5833333333333333,16.16430414359429,10.14153679808961,2.1450116370942154,-2.2063078460018404,1.9609785386470182,-2.5347551976758926,5.747020971317618,0.22663995327452224,4.0396960957048975,164.38689879982144,9.723614639131599,7.12589765768623,7.12589765768623,5.43042811032654,3.5509827005557004,3.5509827005557004,2.738864511304106,2.738864511304106,1.2621886974951646,1.2621886974951646,0.6759430501988122,0.6759430501988122,-1.46,249.0665264860381,10.54,4.424549346397747,4.370381414976468,70.66651156114163,22.100912162337032,6.165775612134527,0.0,0.0,0.0,12.062229024676144,0.0,9.589074368143644,0.0,0.0,13.847474399381248,5.917906046161393,0.0,0.0,9.589074368143644,12.062229024676144,0.0,10.633577208012662,17.385241000485763,20.013250011515776,0.0,0.0,0.0,0.0,22.100912162337032,9.589074368143644,0.0,0.0,18.22800463681067,0.0,5.917906046161393,13.847474399381248,0.0,0.0,0.0,0.0,110.23999999999998,18.22800463681067,9.589074368143644,0.0,5.917906046161393,0.0,0.0,0.0,0.0,13.847474399381248,10.633577208012662,11.46733495432437,0.0,0.0,20.82930083144369,4.675092592592593,9.729402872260016,0.03240740740740722,-1.3843518518518518,-0.5138888888888893,3.632037037037037,0.0,0.6666666666666666,12,6,6,0,0,0,0,0,0,2,4,6,3,0,0,0,0,-0.694899999999999,44.06419999999999,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
4578,394.6920000000002,-4.681775800441622,3.8308892791378364,0.2389448347402372,3.8308892791378364,0.2389448347402372,0.4393389494730885,394.6920000000002,344.2920000000001,394.4035476,166,0,0.014444079188290349,-0.31384168125515943,0.31384168125515943,0.014444079188290349,0.5357142857142857,0.8214285714285714,1.1071428571428572,15.091758430243988,9.793508117022794,2.377128704035291,-2.465453524124084,2.2907174697009074,-2.6131036119723885,4.999923142662265,0.1447552570684445,1.5315033197239383,404.9968202403873,21.05419547499092,20.225768350244728,20.225768350244728,12.777916867529365,11.83166377460472,11.83166377460472,12.318339189814772,12.318339189814772,6.349972196943791,6.349972196943791,6.149165853733487,6.149165853733487,-0.16,513491.98682070407,24.112583347600516,9.324519020725665,8.687539015606239,175.3207060863253,21.267154416025324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.841643245852019,107.00434014690619,34.239382667829304,0.0,0.0,0.0,0.0,21.267154416025324,0.0,140.9958532487624,13.08951281182515,0.0,0.0,0.0,21.267154416025324,0.0,0.0,0.0,47.32889547965445,0.0,0.0,106.75647058093307,0.0,0.0,0.0,0.0,48.12,0.0,0.0,0.0,22.15570100953338,12.083681658295921,0.0,64.45608579523324,0.0,0.0,76.65705201355031,0.0,0.0,0.0,0.0,15.207405037830517,0.9557793389609488,0.0,1.3046967167129644,10.195287240563424,21.00349833259881,0.0,1.0,28,4,4,0,2,2,0,0,0,4,4,4,9,0,2,2,2,4.344400000000003,123.1048000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
4579,226.34099999999995,-5.4963590663330955,11.760371315192746,0.08449074074074026,11.760371315192746,0.08449074074074026,0.6905233694326477,226.34099999999995,208.19699999999995,226.102750816,84,0,0.14566539587514252,-0.468448387926111,0.468448387926111,0.14566539587514252,1.5333333333333334,2.2666666666666666,2.7333333333333334,32.16666403003316,10.131682165852387,2.17815406865039,-2.113488746930853,2.296789309849562,-2.149921427228022,8.002741963377328,-0.11814707754957547,2.612462296643316,317.17695025177545,11.259148545064338,9.57811602252011,10.394612603447836,7.185070510202192,5.420475802440018,6.300128613694913,3.57209175379648,4.816656013548292,2.3067590990244002,3.8649760764926944,1.432954846808053,2.5036429752294973,-0.7000000000000002,2782.5414209998157,12.369930069930072,6.008411717280302,3.41506364495566,95.42990142415569,4.417150937053347,11.54349236523938,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,11.761884949391115,13.847474399381248,25.831747514004253,11.316305098443785,11.513101025621232,9.211688121125169,17.545129895756055,0.0,0.0,0.0,50.179097973349855,0.0,18.08977748297511,0.0,0.0,0.0,0.0,0.0,11.761884949391115,11.033182976347113,4.794537184071822,6.923737199690624,38.87018668703372,21.642164476671788,0.0,0.0,0.0,30.21,0.0,4.794537184071822,0.0,5.249938029982174,12.204066569290948,23.497374140244236,0.0,18.025047945030174,19.913841467842857,6.923737199690624,4.417150937053347,5.217453703703704,1.626759259259259,12.849540816326533,0.08449074074074026,0.0,1.257730064247922,1.9324263038548752,4.172094907407407,6.0261708711262285,0.0,0.5833333333333334,15,0,2,0,0,0,0,1,1,3,0,3,6,0,0,0,1,3.8279200000000024,63.29600000000004,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4583,234.298,-4.678166825161006,5.800149281934996,0.6102978552532123,5.800149281934996,0.6102978552532123,0.6515232318848456,234.298,220.18599999999995,234.104465068,88,0,0.11995174193431188,-0.4888939488019137,0.4888939488019137,0.11995174193431188,0.6666666666666666,1.3888888888888888,2.2222222222222223,16.476953979689434,10.118347892206131,1.9730177514303995,-2.068836290505938,2.2078503990239104,-1.9410919384443688,5.831842138559094,0.3064355599416965,1.78737619501489,643.8355604705517,12.208896013370172,10.043558301925923,10.043558301925923,8.915816237971963,6.0724204138451885,6.0724204138451885,4.283230637257267,4.283230637257267,2.9692572231851546,2.9692572231851546,1.9980928721663864,1.9980928721663864,-2.2799999999999994,24816.52836145327,10.847776447268524,4.924778059940453,2.35226318359375,106.64864920119972,4.736862953800049,12.356393797796823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.6636706846161,28.468634057549806,0.0,0.0,4.736862953800049,10.772448428929591,0.0,0.0,0.0,6.606881964512918,0.0,78.35985631323634,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,0.0,0.0,6.606881964512918,0.0,5.563451491696996,72.79640482153933,0.0,10.772448428929591,0.0,9.23,0.0,0.0,0.0,0.0,6.606881964512918,5.749511833283905,16.335899920626588,0.0,36.39820241076966,36.39820241076966,4.736862953800049,5.800149281934996,0.0,0.0,2.451502582514488,1.1857950155370791,0.9144009826152684,24.70452094881162,0.0,0.6102978552532123,0.0,0.058823529411764705,18,0,1,0,0,0,3,0,3,1,0,1,3,0,0,0,3,4.418800000000004,74.72200000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4586,194.23000000000002,-4.253564723448608,11.34412037037037,-0.4817059948979592,11.34412037037037,0.47173611111111113,0.5358459686432845,194.23000000000002,180.11799999999997,194.094294308,76,0,0.37260347882238043,-0.29228824595984854,0.37260347882238043,0.29228824595984854,1.1428571428571428,1.7142857142857142,2.2142857142857144,17.217074569564108,10.18677497241251,2.154734939663033,-2.1584877716786615,2.092433451806587,-2.2139206433507663,5.882949626867939,-0.30079387989789347,2.523434610495391,298.05872454975145,10.604448006685088,8.61149621733972,8.61149621733972,6.4889818645078226,4.439722704885421,4.439722704885421,3.9325219847121655,3.9325219847121655,1.3768453529494777,1.3768453529494777,0.7851918172424249,0.7851918172424249,-1.35,1140.5170405630183,10.72905138339921,4.241658708440002,3.5774680085490904,83.57402156627585,0.0,5.601050810983688,0.0,0.0,0.0,5.969305287951849,4.887570953256112,4.794537184071822,4.887570953256112,0.0,18.19910120538483,32.903945735995094,0.0,5.563451491696996,14.569679090584046,5.969305287951849,0.0,0.0,0.0,26.37226241005556,0.0,35.89528683400505,0.0,0.0,0.0,0.0,0.0,0.0,11.570356098935537,9.775141906512223,0.0,31.129200274840688,30.33183534230805,0.0,0.0,0.0,35.53,11.570356098935537,4.794537184071822,0.0,0.0,5.563451491696996,0.0,0.0,24.26546827384644,26.83757866753348,4.887570953256112,4.887570953256112,0.0,0.0,20.893667800453514,0.0,0.0013958569538929932,-0.47173611111111113,8.727644675925927,0.0,5.432361111111111,0.0,0.36363636363636365,14,0,3,0,0,0,1,0,1,3,0,3,2,0,0,0,1,2.573500000000001,52.69550000000004,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4588,122.171,-5.067644185138953,5.533148148148149,0.7654629629629632,5.533148148148149,0.7654629629629632,0.5071584204162337,122.171,112.091,122.08439831999999,48,0,0.034472990722091916,-0.3987188093256135,0.3987188093256135,0.034472990722091916,1.2222222222222223,1.8888888888888888,2.3333333333333335,14.58185864086657,10.169922600710645,1.8969122038778616,-1.9794238278764509,2.123591951702735,-1.9066671695357347,5.5377563010090185,1.472131509813522,3.1716780304409156,218.15617759993404,6.8533711511285205,5.386751345948129,5.386751345948129,4.198377302757662,2.815384140902211,2.815384140902211,2.116025403784439,2.116025403784439,1.293856620135736,1.293856620135736,0.6988959454956776,0.6988959454956776,-1.1800000000000002,104.20091930659319,5.947877237851663,1.973221425374384,1.1340794947334671,54.476126627919,11.46733495432437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.686289896772447,11.374772549367124,0.0,0.0,11.374772549367124,0.0,0.0,0.0,6.923737199690624,11.46733495432437,23.762552697081826,0.0,0.0,11.46733495432437,11.374772549367124,0.0,0.0,0.0,0.0,6.923737199690624,5.563451491696996,18.19910120538483,0.0,0.0,0.0,52.04,0.0,0.0,0.0,0.0,0.0,16.93822404106412,0.0,6.06636706846161,19.056471336613843,0.0,11.46733495432437,0.0,0.0,0.0,0.0,13.603148148148149,0.0,5.460648148148148,0.0,1.9362037037037036,0.0,0.14285714285714285,9,4,2,0,0,0,1,0,1,2,2,2,0,0,0,0,1,1.1594200000000001,40.0038,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4589,314.802,-5.287095968448748,3.3691203703703705,1.066550925925926,3.3691203703703705,1.066550925925926,0.6355810932040739,314.802,311.778,311.778486396,48,0,0.032816696674317664,-0.05079655742569094,0.05079655742569094,0.032816696674317664,0.8888888888888888,1.5555555555555556,2.0,79.92091268899462,10.37180038954232,1.9320559832916062,-1.933328843332413,2.2522598689815596,-1.670597337142869,9.129056171358764,1.5519287744696115,3.1716780304409156,219.54299954784685,6.8533711511285205,4.365944226596559,9.123933843940671,4.198377302757662,2.304980581226426,4.683975389898482,1.558430718868818,4.182780046009549,0.8816474954669948,3.254559965868347,0.4704998499972051,1.7641952094808717,0.6599999999999999,104.20091930659319,7.763519668737061,3.1703559119416806,2.0585667400517487,79.03404593642107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.929943897949348,50.05898900128353,13.418158547497242,0.0,0.0,47.78983169384804,0.0,0.0,0.0,0.0,0.0,31.61725975288207,0.0,0.0,0.0,0.0,0.0,47.78983169384804,0.0,0.0,0.0,0.0,31.61725975288207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.418158547497242,0.0,0.0,18.19910120538483,47.78983169384804,0.0,3.2223611111111117,10.076157407407408,0.0,0.0,0.0,0.0,5.951481481481482,0.0,0.0,0.0,0.0,9,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,1,3.974100000000001,49.54200000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4593,228.332,-3.318469345434917,11.413645124716552,-1.0092176870748302,11.413645124716552,0.008472222222222436,0.7543033298302833,228.332,204.13999999999996,228.172544628,94,0,0.33444454892075026,-0.4601547444888253,0.4601547444888253,0.33444454892075026,1.3125,1.9375,2.4375,16.555867414542668,9.752083409371444,2.333927689760324,-2.364163158904423,2.349050469301588,-2.3744001356525897,5.7352453729932815,-0.1644134863974571,2.6073457888093308,235.33220565073853,12.292528739883947,10.771781865935457,10.771781865935457,7.413591357920931,6.299885480481976,6.299885480481976,5.47740767517718,5.47740767517718,3.5699627456322176,3.5699627456322176,2.497885798060794,2.497885798060794,-0.5700000000000001,2683.482512255367,13.494808813998704,5.667271442753093,3.476732969753775,98.18202632880626,9.843390348640755,12.207932775496605,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,0.0,0.0,27.19203322199788,37.51909858402682,0.0,0.0,14.637927532712576,5.969305287951849,0.0,0.0,17.75371813848418,59.16534644303712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.28376545828916,9.53140013787187,17.75371813848418,46.95741366754052,0.0,0.0,0.0,0.0,46.53,12.073271675700152,4.794537184071822,0.0,6.103966387748303,17.75371813848418,12.841643245852019,13.344558822616634,0.0,0.0,20.771211599071872,9.843390348640755,5.408148148148149,0.0,11.413645124716552,9.167764314058957,0.0,1.101618480725623,0.0,2.2496433295540434,7.992513936130008,0.0,0.9230769230769231,16,1,3,1,0,1,0,0,0,3,1,3,3,1,0,1,1,2.3712000000000004,62.903800000000054,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4597,85.10600000000001,-3.2910052239233143,10.131944444444445,0.20370370370370416,10.131944444444445,0.20370370370370416,0.4368355272348544,85.10600000000001,78.05,85.052763844,34,0,0.21956247781073204,-0.35609106220576986,0.35609106220576986,0.21956247781073204,1.6666666666666667,2.5,2.6666666666666665,16.149501110896168,10.380286156100366,2.0490647507683937,-1.7958851869986256,1.9267508073181434,-2.1194378189766834,5.770998865163337,-0.11859859219228615,2.3673518510178746,61.94833690207419,4.405777393935816,3.5295686340235055,3.5295686340235055,2.893846850117352,2.1612309264184786,2.1612309264184786,1.4535064210999196,1.4535064210999196,0.9027842468579427,0.9027842468579427,0.5651415581982782,0.5651415581982782,-0.53,33.548875021634686,3.6528153564899446,1.2857540807770496,0.5057254621854761,36.53963050114196,5.316788604006331,0.0,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,6.4208216229260096,12.965578028838586,0.0,4.794537184071822,5.907179729351506,0.0,5.316788604006331,0.0,12.841643245852019,6.544756405912575,0.0,0.0,0.0,5.316788604006331,0.0,0.0,0.0,12.45193613526408,4.794537184071822,0.0,12.841643245852019,0.0,0.0,0.0,0.0,29.1,0.0,4.794537184071822,0.0,5.907179729351506,0.0,19.386399651764595,0.0,0.0,0.0,5.316788604006331,0.0,0.0,0.0,10.131944444444445,2.6805555555555554,0.0,0.20370370370370416,0.0,1.7627314814814812,0.8877314814814814,0.0,0.75,6,1,2,0,1,1,0,0,0,1,1,2,0,0,1,1,1,-0.10360000000000008,22.243699999999997,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
