ID,y,yhat,fold,p,MW,y_mg,yhat_mg
58,-3.2867083060740074,-3.473803834136845,0,512,108.13999999999996,1.7472780591655983,1.5601825311027606
106,-3.650021735919272,-4.032132678341345,0,512,213.664,1.6797096186341167,1.297598676212044
140,-4.124262386887316,-3.9763713062178114,0,512,184.242,1.1411262524861918,1.2890173331556962
162,-4.706593619852678,-4.0760610994796584,0,512,211.268,0.618240101166204,1.2487726215392239
164,-4.189358964927662,-3.8036262984605256,0,512,214.22,1.141501050046978,1.527233716514114
210,-3.9108213737692505,-3.5674745617124417,0,512,185.35499999999996,1.3571829319625106,1.7005297440193194
222,-3.66921389018661,-3.5834694320604648,0,512,164.24800000000002,1.5462861998001427,1.632030657926288
238,-3.184075913846765,-3.67871104211441,0,512,178.231,2.0669073299508334,1.572272201683188
240,-3.221689331106364,-3.5135516389264208,0,512,168.27999999999997,2.0043431722385945,1.7124808644185379
242,-3.187650915246064,-3.9421438849623676,0,512,238.286,2.189447611777876,1.4349546420615722
286,-5.787000910087467,-3.6588247531484246,0,512,339.3250000000001,-0.2563850523224667,1.8717911046165754
295,-2.892112124427854,-3.208108227519694,0,512,142.19799999999998,2.260781363702377,1.9447852606105367
333,-4.957517840309168,-4.309073589312188,0,512,349.7450000000001,0.5862336741686892,1.2346779251656692
365,-4.347710669343602,-3.833624298418982,0,512,191.19,0.9337545038559263,1.4478408747805465
6502,-4.9893372925378126,-5.180448651634924,0,512,326.22700000000003,0.5241826098002642,0.33307125070315285
406,-4.027674563981976,-3.2070921337517606,0,512,172.268,1.2085300476847793,2.0291124779149947
427,-3.774536242441569,-3.786208038374146,0,512,98.96,1.2209234441794954,1.2092516482469184
433,-4.698838645703352,-3.5069015313916214,0,512,53.06399999999999,0.025961338586967513,1.2178984528986985
441,-2.5761581664865894,-3.109681559615104,0,512,62.068000000000005,2.216709584973275,1.6831861918447601
462,-3.5992711928672687,-3.5101712234772933,0,512,127.18699999999998,1.5051715307345148,1.5942715001244903
486,-2.6726603269137663,-3.1870085116753,0,512,102.177,2.336692820379705,1.8223446356181714
525,-3.9775786302548246,-3.36151830365871,0,512,99.177,1.0188323369473835,1.6348926635434982
540,-3.0737648537932647,-3.2000247603655403,0,512,254.4139999999999,2.331776152379078,2.2055162458068023
553,-3.358604650034424,-3.144230630255804,0,512,104.149,1.6590504543351123,1.8734244741137327
637,-3.2606716972833145,-2.8573430118189664,0,512,128.215,1.8472671394139117,2.25059582487826
722,-3.1083949706748903,-3.0187830412986125,0,512,160.213,2.096302782017159,2.185914711393437
728,-4.218946364990507,-3.7073517365574435,0,512,213.409,1.110266365786403,1.6218609942194664
733,-5.13338887166336,-5.366458125177475,0,512,372.1490000000001,0.43732798467523726,0.20425873116112225
735,-3.0325563938803373,-3.1703925815748573,0,512,156.269,2.1613164391341746,2.0234802514396546
757,-3.074239352711165,-3.059923233811902,0,512,190.283,2.2051606371734187,2.219476756072682
762,-4.318603138524274,-3.7603341962869754,0,512,269.51699999999994,1.1119830253337075,1.6702519675710064
