RMSE (train),RMSE (test),p,best_params
0.3808156391921305,0.6215187730126716,136,"OrderedDict([('colsample_bytree', 0.5131977936511876), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 13), ('min_child_weight', 10.0), ('n_estimators', 657), ('subsample', 1.0)])"
0.4029690360600767,0.6650892557635882,134,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.046432538253094624), ('max_depth', 17), ('min_child_weight', 8.433135955168568), ('n_estimators', 100), ('subsample', 0.6882710677095648)])"
0.3492148595761473,0.8052576429368562,136,"OrderedDict([('colsample_bytree', 0.7227805762450901), ('gamma', 0.0011632488536109627), ('learning_rate', 0.03), ('max_depth', 9), ('min_child_weight', 3.9427243591317733), ('n_estimators', 189), ('subsample', 0.5)])"
0.44462988416322463,0.5584985497232559,135,"OrderedDict([('colsample_bytree', 0.6827524358028187), ('gamma', 0.1), ('learning_rate', 0.05426521574445557), ('max_depth', 20), ('min_child_weight', 10.0), ('n_estimators', 100), ('subsample', 0.5)])"
0.3955030676916454,0.5867282050497971,136,"OrderedDict([('colsample_bytree', 0.5885496439616941), ('gamma', 0.001), ('learning_rate', 0.03), ('max_depth', 10), ('min_child_weight', 6.73758730122708), ('n_estimators', 212), ('subsample', 0.5042470375070969)])"
0.36092412650358485,0.615857383273731,136,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.014306665711503254), ('learning_rate', 0.03), ('max_depth', 11), ('min_child_weight', 0.0), ('n_estimators', 100), ('subsample', 0.5)])"
0.33823407446599224,0.7258056656007476,136,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.001), ('learning_rate', 0.04464535181955156), ('max_depth', 8), ('min_child_weight', 0.0), ('n_estimators', 100), ('subsample', 0.7429359996977072)])"
0.3292660888026212,0.6054757907656927,136,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 7), ('min_child_weight', 0.0), ('n_estimators', 281), ('subsample', 0.6684762331820505)])"
0.35870915056798136,0.6420158631090187,135,"OrderedDict([('colsample_bytree', 0.5236389464621902), ('gamma', 0.012191677205545003), ('learning_rate', 0.03), ('max_depth', 7), ('min_child_weight', 4.489490903047098), ('n_estimators', 305), ('subsample', 0.6467892383391975)])"
0.3073844917680895,0.5401365261440435,136,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.0864970847475686), ('learning_rate', 0.03), ('max_depth', 15), ('min_child_weight', 10.0), ('n_estimators', 1000), ('subsample', 0.9074039530469965)])"
