RMSE (train),RMSE (test),p,best_params
0.2152387750741586,0.6381720264313115,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 18), ('min_child_weight', 0.0), ('n_estimators', 266), ('subsample', 0.6653222136503453)])"
0.18966640220973519,0.6164725299609227,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 20), ('min_child_weight', 0.0), ('n_estimators', 1000), ('subsample', 0.6860641797691177)])"
0.20277321121295183,0.8071574273033333,512,"OrderedDict([('colsample_bytree', 0.629319591570752), ('gamma', 0.1), ('learning_rate', 0.044195602563903494), ('max_depth', 20), ('min_child_weight', 0.0), ('n_estimators', 258), ('subsample', 0.850349847311866)])"
0.35442894780554923,0.5500630191756879,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.001), ('learning_rate', 0.03), ('max_depth', 20), ('min_child_weight', 0.0), ('n_estimators', 100), ('subsample', 0.5)])"
0.20629802323518026,0.6323525990671506,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.04010400731329431), ('max_depth', 20), ('min_child_weight', 0.0), ('n_estimators', 235), ('subsample', 0.764953677302668)])"
0.28087584932780424,0.6099899942195761,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.051141206844055216), ('max_depth', 20), ('min_child_weight', 4.880698478611801), ('n_estimators', 358), ('subsample', 1.0)])"
0.14573105072373277,0.7282418759526936,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.024253488239433994), ('learning_rate', 0.03), ('max_depth', 20), ('min_child_weight', 1.862909272078734), ('n_estimators', 554), ('subsample', 0.871567150029086)])"
0.21790811047142167,0.572391372348978,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 20), ('min_child_weight', 2.203637432601498), ('n_estimators', 1000), ('subsample', 0.8415388660231189)])"
0.21327036033102406,0.6313158472546588,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 20), ('min_child_weight', 0.0), ('n_estimators', 695), ('subsample', 1.0)])"
0.19867561063584535,0.5633388841635782,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.04424953012092315), ('max_depth', 17), ('min_child_weight', 0.0), ('n_estimators', 1000), ('subsample', 0.751656611340451)])"
