RMSE (train),RMSE (test),p,best_params
0.6636759757787918,0.7338563459851389,162,"OrderedDict([('alpha', 0.008055201299706109), ('l1_ratio', 0.913291995873423)])"
0.6645965683399172,0.716450992511108,161,"OrderedDict([('alpha', 0.008055201299706109), ('l1_ratio', 0.913291995873423)])"
0.6400622714128368,0.8820609323251535,162,"OrderedDict([('alpha', 0.1982668336297536), ('l1_ratio', 0.0)])"
0.6738511267561241,0.6312921613123397,162,"OrderedDict([('alpha', 0.008055201299706109), ('l1_ratio', 0.913291995873423)])"
0.6807824875295369,0.6506417400149832,161,"OrderedDict([('alpha', 0.015606743679822297), ('l1_ratio', 0.7371968279271782)])"
0.6863036623947671,0.6652891052047101,163,"OrderedDict([('alpha', 0.08016595115783007), ('l1_ratio', 0.1737592739284244)])"
0.658450858734893,0.8699831374523102,163,"OrderedDict([('alpha', 0.1972323971498068), ('l1_ratio', 0.0)])"
0.6758813229892123,0.6568461456350427,162,"OrderedDict([('alpha', 0.28287928559118874), ('l1_ratio', 0.0)])"
0.6846013403007316,0.655112710518166,164,"OrderedDict([('alpha', 0.020687626587676807), ('l1_ratio', 0.6781019121632321)])"
0.6749810050882407,0.618415588197687,163,"OrderedDict([('alpha', 0.008055201299706109), ('l1_ratio', 0.913291995873423)])"
