RMSE (train),RMSE (test),p,best_params
0.6445966526409515,0.7542963966646941,512,"OrderedDict([('alpha', 0.004380939580639406), ('l1_ratio', 0.6850970589641486)])"
0.6307044462010201,0.7005954870249933,512,"OrderedDict([('alpha', 0.03206592251629693), ('l1_ratio', 0.0)])"
0.6113550971408275,0.882643234855531,512,"OrderedDict([('alpha', 0.03049633123695634), ('l1_ratio', 0.0)])"
0.6382472339082462,0.6311708644451871,512,"OrderedDict([('alpha', 0.03186061284742303), ('l1_ratio', 0.0)])"
0.6438151303041295,0.6670482045130969,512,"OrderedDict([('alpha', 0.003680977503091229), ('l1_ratio', 0.7166030276455264)])"
0.6360197817609264,0.6713370413740901,512,"OrderedDict([('alpha', 0.03164255991773056), ('l1_ratio', 0.0)])"
0.6197772717210753,0.7912219037423756,512,"OrderedDict([('alpha', 0.030729460476965884), ('l1_ratio', 0.0)])"
0.6467155237218177,0.5855269268973651,512,"OrderedDict([('alpha', 0.034526316425424766), ('l1_ratio', 0.0)])"
0.648422663002583,0.6934932996338967,512,"OrderedDict([('alpha', 0.00424911148446531), ('l1_ratio', 0.6919453546768122)])"
0.6370053065417436,0.6359463710059716,512,"OrderedDict([('alpha', 0.030434475637798903), ('l1_ratio', 0.0)])"
