RMSE (train),RMSE (test),p,best_params
0.09302647640078136,0.6854749209580195,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.03677243312708415), ('max_depth', 6), ('min_child_weight', 0.22279950566904017), ('n_estimators', 641), ('subsample', 0.5)])"
0.05861058614357473,0.7119120591915602,512,"OrderedDict([('colsample_bytree', 0.6352367738501075), ('gamma', 0.001), ('learning_rate', 0.03768419985687381), ('max_depth', 5), ('min_child_weight', 10.0), ('n_estimators', 660), ('subsample', 0.6247676295956255)])"
0.06894273881151103,0.7775068023010568,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.001), ('learning_rate', 0.03), ('max_depth', 5), ('min_child_weight', 10.0), ('n_estimators', 859), ('subsample', 0.5)])"
0.06410824119749355,0.7727592925712778,512,"OrderedDict([('colsample_bytree', 0.8902661888153389), ('gamma', 0.03687296257342026), ('learning_rate', 0.03015551301848128), ('max_depth', 5), ('min_child_weight', 1.2582054336815827), ('n_estimators', 773), ('subsample', 0.5000876887703026)])"
0.015536208300996479,0.7502059483471331,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.0011023581301378216), ('learning_rate', 0.03), ('max_depth', 7), ('min_child_weight', 0.0), ('n_estimators', 659), ('subsample', 0.5405702274511597)])"
0.04877075154648824,0.6194467706806424,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.001), ('learning_rate', 0.03), ('max_depth', 6), ('min_child_weight', 10.0), ('n_estimators', 600), ('subsample', 0.7938997265927585)])"
0.07914559586681186,0.6643718392602062,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.06556641568062198), ('learning_rate', 0.03), ('max_depth', 5), ('min_child_weight', 10.0), ('n_estimators', 1000), ('subsample', 0.5)])"
0.040667226846730374,0.7035349755852449,512,"OrderedDict([('colsample_bytree', 1.0), ('gamma', 0.018324330463030288), ('learning_rate', 0.03), ('max_depth', 6), ('min_child_weight', 10.0), ('n_estimators', 917), ('subsample', 0.5)])"
0.0953430680948944,0.7086647790246423,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 5), ('min_child_weight', 10.0), ('n_estimators', 1000), ('subsample', 0.5)])"
0.011130168572555567,0.7613412715977931,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.001), ('learning_rate', 0.03), ('max_depth', 6), ('min_child_weight', 0.0), ('n_estimators', 1000), ('subsample', 0.5)])"
