RMSE (train),RMSE (test),p,best_params
0.019135350115674972,0.6576241086900004,166,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.001), ('learning_rate', 0.03), ('max_depth', 11), ('min_child_weight', 0.0), ('n_estimators', 1000), ('subsample', 0.9095938663955145)])"
0.04851705350982328,0.6801036875417843,167,"OrderedDict([('colsample_bytree', 0.5234277047806248), ('gamma', 0.010476163959120885), ('learning_rate', 0.03), ('max_depth', 20), ('min_child_weight', 4.524859527036356), ('n_estimators', 1000), ('subsample', 0.7703976379234904)])"
0.13449606976130868,0.6995477947715969,165,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 9), ('min_child_weight', 0.0), ('n_estimators', 1000), ('subsample', 0.726028464185323)])"
0.06537639035362175,0.773923759365817,168,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.021354821792749237), ('learning_rate', 0.03), ('max_depth', 12), ('min_child_weight', 2.1591777709050994), ('n_estimators', 1000), ('subsample', 0.7538695454550776)])"
0.11735760999713384,0.7390081748013757,166,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.07354304232207355), ('learning_rate', 0.03), ('max_depth', 11), ('min_child_weight', 0.0), ('n_estimators', 1000), ('subsample', 0.822856474925116)])"
0.09530438519193288,0.6567087838892621,166,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.001), ('learning_rate', 0.03), ('max_depth', 8), ('min_child_weight', 10.0), ('n_estimators', 698), ('subsample', 0.7790755000732686)])"
0.015515277961427699,0.6757240233426317,166,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.001), ('learning_rate', 0.03), ('max_depth', 18), ('min_child_weight', 0.0), ('n_estimators', 1000), ('subsample', 0.5)])"
0.013700222215886114,0.664511736083781,166,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.001), ('learning_rate', 0.03), ('max_depth', 13), ('min_child_weight', 0.0), ('n_estimators', 1000), ('subsample', 0.5)])"
0.12074774822600602,0.647318007512873,167,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 20), ('min_child_weight', 3.094301234223517), ('n_estimators', 1000), ('subsample', 0.5)])"
0.01592540950488171,0.7384819921389706,166,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.001), ('learning_rate', 0.030840296171989787), ('max_depth', 20), ('min_child_weight', 0.0), ('n_estimators', 1000), ('subsample', 0.7564625253790759)])"
