RMSE (train),RMSE (test),p,best_params
0.3755492383182414,0.6683186502022391,166,"OrderedDict([('C', 2.057003880518022), ('epsilon', 0.18341529871709492), ('gamma', 0.009893406933581206)])"
0.37956477285558715,0.7058661999516299,167,"OrderedDict([('C', 2.2298747851513316), ('epsilon', 0.23288877252091006), ('gamma', 0.009318266259019397)])"
0.36804454871823483,0.7378964080705371,165,"OrderedDict([('C', 2.184125775619142), ('epsilon', 0.1906244515107452), ('gamma', 0.0099064986435864)])"
0.39270405436457484,0.7877360458448527,168,"OrderedDict([('C', 2.222490343422284), ('epsilon', 0.24583895792980803), ('gamma', 0.008415679192852845)])"
0.3605293861124428,0.7241906491902281,166,"OrderedDict([('C', 2.0755087875055698), ('epsilon', 0.20989985571908426), ('gamma', 0.010985499799185628)])"
0.3820114203849815,0.6387640316383704,166,"OrderedDict([('C', 2.294780177327412), ('epsilon', 0.2444502650789346), ('gamma', 0.009949434896820816)])"
0.36192234576198445,0.6920716090890784,166,"OrderedDict([('C', 2.824897017311108), ('epsilon', 0.2631564881989588), ('gamma', 0.009475818615696411)])"
0.36478268025149785,0.7392219853483093,166,"OrderedDict([('C', 2.1188780185727523), ('epsilon', 0.19076790270797003), ('gamma', 0.010012262818441638)])"
0.3659873673315285,0.6638713987944389,167,"OrderedDict([('C', 2.208580544992134), ('epsilon', 0.25634120223078666), ('gamma', 0.011244627339341267)])"
0.40935106826123363,0.7720677800576367,166,"OrderedDict([('C', 2.056914724145), ('epsilon', 0.26363905103346313), ('gamma', 0.008519480828053734)])"
