Molecule name,RowID,Original_SMILES,Error
Molecule_76246,76246,CC(CC)C(NC(=O)C(CS)NC(=O)C(CCCCN)NC(=O)C(CC(N)=O)NC(=O)CNC(=O)C(CCC(N)=O)NC(=O)CNC(=O)C(CS)NC(=O)C(NC(=O)C(CC(N)=O)NC(=O)C(CO)NC(=O)CNC(=O)C(CCC(O)=O)NC(=O)C(CS)NC(=O)C(CC(C)C)NC(=O)C(CS)NC(=O)C(CC(C)C)NC(=O)C(CC(N)=O)NC(=O)C(CCC(N)=O)NC(=O)CNC(=O)C(CO)NC(=O)C(CCC(O)=O)NC(=O)C(NC(=O)C(CS)NC(=O)C(CC(O)=O)NC(=O)C(NC(=O)C(CC1C=CC(O)=CC=1)NC(=O)C(NC(=O)C(N)CC(C)C)C(C)O)C(C)O)C(C)O)C(C)C)C(=O)NC(CC(C)C)C(=O)NCC(=O)NC(CO)C(=O)NC(CC(O)=O)C(=O)NCC(=O)NC(CCC(O)=O)C(=O)NC(CCCCN)C(=O)NC(CC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CS)C(=O)NC(C(C)C)C(=O)NC(C(C)O)C(=O)NCC(=O)NC(CCC(O)=O)C(=O)NCC(=O)NC(C(C)O)C(=O)N1CCCC1C(=O)NC(CCCCN)C(=O)N1CCCC1C(=O)NC(CCC(N)=O)C(=O)NC(CO)C(=O)NC(CC1=CNC=N1)C(=O)NC(CC(N)=O)C(=O)NC(CC(O)=O)C(=O)NCC(=O)NC(CC(O)=O)C(=O)NC(CC1C=CC=CC=1)C(=O)NC(CCC(O)=O)C(=O)NC(CCC(O)=O)C(=O)NC(C(C)CC)C(=O)N1CCCC1C(=O)NC(CCC(O)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CC1C=CC(O)=CC=1)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(O)=O, Size
Molecule_76547,76547,CC(C)CC(NC(=O)C(CCCCN=C(NCC)NCC)NC(=O)C(CC1=CC=C(O)C=C1)NC(=O)C(CO)NC(=O)C(CC1=CC=CN=C1)NC(=O)C(CC1=CC=C(Cl)C=C1)NC(=O)C(CC1=CC=C2C=CC=CC2=C1)NC(C)=O)C(=O)NC(CCCCNC(NCC)=NCC)C(=O)N1CCCC1C(=O)NC(C)C(N)=O.CC([O-])=O.CC([O-])=O, Size
Molecule_76868,76868,CC(NC(=O)CNC(=O)C(CCC(O)=O)NC(=O)C(CCCNC(N)=N)NC(=O)C(CC(C)C)NC(=O)C(CCCNC(N)=N)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(CCC(O)=O)NC(=O)C(CO)NC(=O)C(NC(=O)C(CC1C=CC=CC=1)NC(=O)C(NC(=O)CNC(=O)C(CC(O)=O)NC(=O)C(CO)NC(=O)C(N)CC1=CN=CN1)C(C)O)C(C)O)C(=O)NC(CCCNC(N)=N)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(CCCN=C(N)N)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NCC(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(N)=O, Size
Molecule_76924,76924,OC1C2=C(C=C(C=C2C=C(C=1N=NC1=CC=C2C=CC=CC2=C1S(O)(=O)=O)S(O)(=O)=O)S(O)(=O)=O)NC1=NC(NC2C=C(C(C=CC3C(=CC=CC=3NC3N=C(Cl)N=C(NC4=CC(=CC5=CC(=C(N=NC6=CC=C7C=CC=CC7=C6S(O)(=O)=O)C(O)=C54)S(O)(=O)=O)S(O)(=O)=O)N=3)S(O)(=O)=O)=CC=2)S(O)(=O)=O)=NC(Cl)=N1, Size
Molecule_76960,76960,CC1(C)CC(CC(C)(C)N1C)N(CCCC)C1N=C(N=C(N=1)N(CCN(CCCNC1N=C(N=C(N=1)N(CCCC)C1CC(C)(C)N(C)C(C)(C)C1)N(CCCC)C1CC(C)(C)N(C)C(C)(C)C1)C1=NC(=NC(=N1)N(CCCC)C1CC(C)(C)N(C)C(C)(C)C1)N(CCCC)C1CC(C)(C)N(C)C(C)(C)C1)CCCNC1N=C(N=C(N=1)N(CCCC)C1CC(C)(C)N(C)C(C)(C)C1)N(CCCC)C1CC(C)(C)N(C)C(C)(C)C1)N(CCCC)C1CC(C)(C)N(C)C(C)(C)C1, Size
Molecule_78194,78194,CCCCCC=CCC=CCCCCCCCC(=O)OC(COCC(COCC(COCC(COCC(COCC(CO)OC(=O)CCCCCCCC=CCC=CCCCCC)OC(=O)CCCCCCCC=CCC=CCCCCC)OC(=O)CCCCCCCC=CCC=CCCCCC)OC(=O)CCCCCCCC=CCC=CCCCCC)OC(=O)CCCCCCCC=CCC=CCCCCC)COCC(COCC(COCC(COCC(CO)OC(=O)CCCCCCCC=CCC=CCCCCC)OC(=O)CCCCCCCC=CCC=CCCCCC)OC(=O)CCCCCCCC=CCC=CCCCCC)OC(=O)CCCCCCCC=CCC=CCCCCC, Size
Molecule_78452,78452,CC(=O)NC(CC1C=CC(O)=CC=1)C(=O)NC(C(C)O)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(C(C)CC)C(=O)NC(CC1=CNC=N1)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(C(C)CC)C(=O)NC(CCC(O)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CO)C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CCCCN)C(=O)NC(CC(N)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(O)=O)C(=O)NC(CC(C)C)C(=O)NC(CC(O)=O)C(=O)NC(CCCCN)C(=O)NC(CC1=CNC2=CC=CC=C12)C(=O)NC(C)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(CC1=CNC2=CC=CC=C12)C(=O)NC(CC(N)=O)C(=O)NC(CC1=CNC2=CC=CC=C12)C(=O)NC(CC1C=CC=CC=1)C(N)=O, Size
Molecule_79149,79149,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(C)C, Size
Molecule_79193,79193,CC(=O)NC(CC1C=CC(Cl)=CC=1)C(=O)NC(CC1C=CC(Cl)=CC=1)C(=O)NC(CC1=CNC2=CC=CC=C12)C(=O)NC(CO)C(=O)NC(CC1C=CC(O)=CC=1)C(=O)NC(CCCN=C(N)N)C(=O)NC(CC(C)C)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NC(C)C(O)=O, Size
Molecule_79784,79784,Nc1cc[n](C2CC(O)C(COP([O-])(=S)OC3CCOC3COP([O-])(=S)OC3CCOC3COP([O-])(=S)OC3CCOC3COP([O-])(=S)OC3CCOC3COP([O-])(=S)OC3CCOC3COP([O-])(=S)OC3CCOC3COP([O-])(=S)OC3CCOC3COP([O-])(=S)OC3CCOC3COP([O-])(=S)OC3CCOC3COP([O-])(=S)OC3CCOC3COP([O-])(=S)OC3CCOC3COP([O-])(=S)OC3CCOC3COP([O-])(=S)OC3CCOC3COP([O-])(=S)OC3CCOC3COP([O-])(=S)OC3CCOC3COP([O-])(=S)OC3CCOC3COP([O-])(=S)OC3CCOC3COP([O-])(=S)OC3CCOC3COP([O-])(=S)OC3CCOC3COP([O-])(=S)OC3CCOC3COP([O-])(=S)OC3CCOC3COP([O-])(=S)OC3CCOC3COP([O-])(=S)OC3CCOC3COP([O-])(=S)OC3CCOC3COP([O-])(=S)OC3CCOC3COP([O-])(=S)OC3CCOC3COP([O-])(=S)OC3CC(OC3CO)[n]3ccc(N)[n]c3=O)O2)c(=O)[n]1, Size
Molecule_80460,80460,CC(O)C(NC(=O)C(CC(C)C)NC(=O)C(CC(O)=O)NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(NC(=O)C1CCCN1C(=O)C1CCCN1C(=O)C(CCC(O)=O)NC(=O)C(CCC(O)=O)NC(=O)C(N)CO)C(C)CC)C(=O)NC(CC1C=CC=CC=1)C(=O)NC(CC1=CN=CN1)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(N)=N)C(=O)NC(CCC(O)=O)C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(O)=O)C(=O)NC(CCSC)C(=O)NC(C)C(=O)NC(CCCNC(N)=N)C(=O)NC(C)C(=O)NC(CCC(O)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(C)C(=O)NC(CC1=CN=CN1)C(=O)NC(CO)C(=O)NC(CC(N)=O)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CCSC)C(=O)NC(CCC(O)=O)C(=O)NC(C(C)CC)C(=O)NC(C(C)CC)C(O)=O, Size
Molecule_80530,80530,[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[O-]S(=O)(=O)OC1C(OS([O-])(=O)=O)C(OS([O-])(=O)=O)C(OC1COS([O-])(=O)=O)OC(C(OS([O-])(=O)=O)C(OS([O-])(=O)=O)C(=O)NCCCNC(=O)C(OS([O-])(=O)=O)C(OS([O-])(=O)=O)C(OC1OC(COS([O-])(=O)=O)C(OS([O-])(=O)=O)C(OS([O-])(=O)=O)C1OS([O-])(=O)=O)C(COS([O-])(=O)=O)OS([O-])(=O)=O)C(COS([O-])(=O)=O)OS([O-])(=O)=O, Size
Molecule_81275,81275,CC(O)C(NC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C(CC(C)C)NC(=O)C(CC1=CNC2=CC=CC=C12)NC(=O)C(N)CO)C(=O)NC(C)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CCC(O)=O)C(=O)NC(CC(N)=O)C(=O)NC(CO)C(=O)NC(C)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CCCN=C(N)N)C(=O)NC(C(C)CC)C(=O)NC(CO)C(=O)NC(CCC(O)=O)C(=O)NCC(=O)NC(C(C)CC)C(=O)NC(C)C(=O)NC(C(C)CC)C(=O)NC(C)C(=O)NC(C(C)CC)C(=O)NC(CCC(N)=O)C(=O)NCC(=O)NCC(=O)N1CCCC1C(=O)NC(CCCNC(N)=N)C(O)=O, Size
Molecule_81476,81476,CCC(C)C(NC(=O)C(CCCN=C(N)N)NC(=O)C(C)NC(=O)C(N)CCSC)C(=O)NC(CCC(O)=O)C(=O)NC(CC(N)=O)C(=O)NC(CCC(O)=O)C(=O)NC(CCCNC(N)=N)C(=O)NC(CCC(O)=O)C(=O)NC(CCC(N)=O)C(=O)NC(C)C(=O)NCC(=O)NC(CC(C)C)C(=O)NC(CC(N)=O)C(=O)NC(CCCNC(N)=N)C(=O)NC(CCCCN)C(=O)NC(CC1C=CC(O)=CC=1)C(=O)NC(CC(C)C)C(=O)NC(CC(O)=O)C(=O)NC(CCC(O)=O)C(=O)NC(C(C)C)C(N)=O, Size
Molecule_81564,81564,CC(C)(C1C=CC(=CC=1)OCC1CO1)C1C=CC(=CC=1)OCC(O)CN(CC(O)COC1C=CC(=CC=1)C(C)(C)C1C=CC(=CC=1)OCC1CO1)C1C=CC(=CC=1)S(=O)(=O)C1C=CC(=CC=1)N(CC(O)COC1C=CC(=CC=1)C(C)(C)C1C=CC(=CC=1)OCC1CO1)CC(O)COC1C=CC(=CC=1)C(C)(C)C1C=CC(=CC=1)OCC1CO1, Size
Molecule_81824,81824,CC(C)C(N)C(=O)N1CCCC1C(=O)NC(CC(C)C)C(=O)N1CCCC1C(=O)NC(C)C(=O)NCC(=O)NCC(=O)NCC(=O)NC(C(C)O)C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NC(C(C)O)C(=O)NC(CCCCN)C(=O)NC(CCSC)C(=O)NC(CC1=CC=C(O)C=C1)C(=O)N1CCCC1C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)NC(CC(N)=O)C(=O)NC(CC1=CNC=N1)C(=O)NC(CC1=CNC2=CC=CC=C12)C(=O)NC(C)C(=O)NC(C(C)C)C(=O)NCC(=O)NC(CC1=CNC=N1)C(=O)NC(CC(C)C)C(=O)NC(CCSC)C(N)=O, Size
Molecule_81926,81926,CC(C)CC(NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C(C)NC(=O)C(CO)NC(=O)C(CCCCN)NC(=O)C(CCCNC(N)=N)NC(=O)C(C)NC(=O)CNC(=O)C(NC(=O)C(CC1=CC=CC=C1)NC(=O)CNC(=O)CNC(=O)C(N)CC1=CC=CC=C1)C(C)O)C(=O)NC(C)C(=O)NC(CC(N)=O)C(=O)NC(CCC(N)=O)C(O)=O, Size
Molecule_81979,81979,CC(=O)NC(CC1C=C2C=CC=CC2=CC=1)C(=O)C(C)(C(=O)N(C(=O)C(CC1=CC=C(O)C=C1)NC(=O)C(CO)NC(=O)C(N)CC1C=NC=CC=1)C(=O)C(CC(C)C)NC(=O)C(N)CCCCNC(N)=O)N(C(=O)C1CCCN1C(=O)C(N)CCCCNC(C)C)C(=O)C(N)CC1C=CC(Cl)=CC=1, Size
Molecule_82430,82430,CC(C)CC(NC)C(=O)NC1C(O)C2=CC=C(OC3C=C4C=C(OC5=CC=C(C=C5Cl)C(OC5CC(C)(N)C(O)C(C)O5)C5NC(=O)C(NC(=O)C4NC(=O)C(CC(N)=O)NC1=O)C1=CC=C(O)C(=C1)C1=C(O)C=C(O)C=C1C(NC5=O)C(O)=O)C=3OC1OC(CO)C(O)C(O)C1OC1CC(C)(NCC3=CC=C(C=C3)C3=CC=C(Cl)C=C3)C(O)C(C)O1)C(Cl)=C2.OP(O)(O)=O.OP(O)(O)=O, Size
Molecule_84041,84041,CSCCC(NC(=O)C(CCC(O)=O)NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C(CCC(O)=O)NC(=O)C(CCCNC(N)=N)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC1=CN=CN1)NC(=O)C(CC1C=CC=CC=1)NC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(CC(O)=O)NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(NC(=O)C1CCCN1C(=O)C1CCCN1C(=O)C(CCC(O)=O)NC(=O)C(CCC(N)=O)NC(=O)C(N)CO)C(C)CC)C(C)O)C(C)C)C(=O)NC(C(C)O)C(=O)NC(CCCCN)C(=O)NC(C)C(=O)NC(CC(O)=O)C(=O)NC(CCC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NC(CCC(N)=O)C(=O)NC(CCC(N)=O)C(=O)NC(C)C(=O)NC(CC1=CN=CN1)C(=O)NC(CO)C(=O)NC(CC(N)=O)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CC(O)=O)C(=O)NC(C(C)CC)C(=O)NC(C)C(N)=O, Size
Molecule_84689,84689,OP(=O)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F, Size
Molecule_84854,84854,CC1C=C(OC)C(C)=C(C)C=1S(=O)(=O)NC(CC(=O)NCCCC(=O)NC(CCCCNC(=O)CCCCC1SCC2NC(=O)NC21)C(=O)NCCOCCOCCOCCOC1C(OC)C(OC)C(OC2C(OC)C(OC)C(OC3C(OS(O)(=O)=O)C(OS(O)(=O)=O)C(OC3COS(O)(=O)=O)OC3C(OC)C(OC)C(OC3C(O)=O)OC3C(OC)C(OS(O)(=O)=O)C(OC3COS(O)(=O)=O)OC)OC2C(O)=O)OC1COS(O)(=O)=O)C(=O)NC(CC1C=CC(=CC=1)C(N)=N)C(=O)N1CCCCC1, Size
Molecule_84950,84950,CC1C(=NC(=NC=1N)C(CC(N)=O)NCC(N)C(N)=O)C(=O)NC(C(OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)C1=CNC=N1)C(=O)NC(C)C(O)C(C)C(=O)NC(C(C)O)C(=O)NCCC1=NC(=CS1)C1=NC(=CS1)C(=O)NCCCNC(C)C1=CC=CC=C1, Size
Molecule_85193,85193,CC(=O)NC(CC1C=C2C=CC=CC2=CC=1)C(=O)NC(CC1C=CC(Cl)=CC=1)C(=O)NC(CC1C=NC=CC=1)C(=O)NC(CO)C(=O)NC(CC1C=CC(O)=CC=1)C(=O)NC(CCCNC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NC(C)C(N)=O.OC(=O)C(F)(F)F, Size
Molecule_85270,85270,CC12CC(C)CC(CCCCCCCC(O)C(O)C3CC(O)C(O)C(O)(CC(O)C(C)C=CC(O)CCC(O)C(O)C4CC(O)C(O)C(CC(O)C(O)CC5OC(CC(O)C=CC=CCC(O)C(O)C(O)CC=CC(=C)CCC(O)C(O)C(O)C(C)CC6OC(C=CC(O)C(O)CC7CC8CC(O7)C(CCC7OC(CN)CC7O)O8)C(O)C(O)C6O)C(O)C(O)C5O)O4)O3)(O1)OC2CCCCCCCC(O)CC(O)C(O)C(O)C1OC(CC(O)C(O)C(C)=CC(O)CCC(O)C(=O)N=CCC(=O)NCCCO)C(O)C(O)C1O, Size
Molecule_85463,85463,CCC(C)CCCCC=CC=CC(=O)NC(CC(O)=O)C(=O)NC1C(C)OC(=O)C(NC(=O)C(C)NC(=O)C(CC2CNC(N)=N2)NC(=O)NC(=O)C(NC(=O)C(CO)NC(=O)C(NC(=O)C(CC2CN=C(N)N2)NC(=O)C(CCCNC(N)=O)NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)N(CCCCN)C(=O)C(NC1=O)C1C=CC(O)=CC=1)C(C)O)C1C=CC(O)=CC=1)C1C=CC(O)=CC=1)C(C)O)C1C=CC(O)=CC=1)C1=CC(Cl)=C(O)C(Cl)=C1)C1C=CC(O)=CC=1, Size
Molecule_86285,86285,CC(C)CC1NC(=O)C2CSSCC3NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)NC(=O)C(C)NC(=O)C(CCSC)NC(=O)C(CCC(N)=O)NC(=O)C(CC4=CNC=N4)NC(=O)C(CC(O)=O)NC(=O)C(NC(=O)C(NC(=O)C(CC4=CC=CC=C4)NC(=O)C4CSSCC(NC(=O)C(CCCCN)NC(=O)CNC(=O)C(CCCNC(N)=N)NC(=O)CNC(=O)C(CCCCN)NC(=O)CNC(=O)CNC(=O)C(CSSCC(NC1=O)C(=O)NC(CCCNC(N)=N)C(N)=O)NC(=O)C(CSSCC(NC(=O)C(N)CCSC)C(=O)NC(CCSC)C(=O)N1CCCC1C(=O)N4)NC(=O)C(CC(O)=O)NC(=O)C(CC(O)=O)NC3=O)C(=O)NC(CC1=CC=C(O)C=C1)C(=O)NCC(=O)N1CCCC1C(=O)NC(CCC(N)=O)C(=O)N2)C(C)O)C(C)O, Size
Molecule_86456,86456,F.FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCC1C=CC(=CC=1)P(C1C=CC(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=CC=1)C1C=CC(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=CC=1.FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCC1C=CC(=CC=1)P(C1C=CC(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=CC=1)C1C=CC(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=CC=1.Cl[Pd]Cl, Size
Molecule_86587,86587,NC(=O)NC1=CC(=CC=C1N=NC1=CC2=C(C=C(C=C2C=C1S(O)(=O)=O)S(O)(=O)=O)S(O)(=O)=O)NC1=NC(Cl)=NC(NC2C=C(C(=CC=2)C2=CC=C(C=C2S(O)(=O)=O)NC2=NC(Cl)=NC(NC3C=C(NC(N)=O)C(=CC=3)N=NC3=CC4=C(C=C(C=C4C=C3S(O)(=O)=O)S(O)(=O)=O)S(O)(=O)=O)=N2)S(O)(=O)=O)=N1, Size
Molecule_86897,86897,CC(=O)NC(CC1C=C2C=CC=CC2=CC=1)C(=O)NC(CC1C=CC(Cl)=CC=1)C(=O)NC(CC1C=NC=CC=1)C(=O)NC(CO)C(=O)NC(CCCCNC(=O)C1C=NC=CC=1)C(=O)NC(CCCCNC(=O)C1C=NC=CC=1)C(=O)NC(CC(C)C)C(=O)NC(CCCCNC(C)C)C(=O)N1CCCC1C(=O)NC(C)C(N)=O, Size
Molecule_86998,86998,CC(C)CC(NC(=O)C(N)CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(O)=O, Size
Molecule_87578,87578,CC(O)C1NC(=O)C(CCCCN)NC(=O)C(CC2=CNC3=CC=CC=C23)NC(=O)C(CC2C=CC(O)=CC=2)NC(=O)C(CSSCC(NC1=O)C(=O)NC(C(C)O)C(O)=O)NC(=O)C(CC1C=CC=CC=1)NC(=O)CN1CCN(CC(O)=O)CCN(CC(O)=O)CCN(CC(O)=O)CC1, Size
Molecule_87819,87819,CC(C)CC(NC(=O)C(C)N)C(=O)NC(CS)C(=O)NC(CC(N)=O)C(=O)NC(CS)C(=O)NC(CC(N)=O)C(=O)NC(CCCN=C(N)N)C(=O)NC(C(C)CC)C(=O)NC(C(C)CC)C(=O)NC(C(CC)CC)C(=O)N1CCCC1C(=O)NC(CC1=CN=CN1)C(=O)NC(CCSC)C(=O)NC(CS)C(=O)NC(CC1=CNC2=CC=CC=C12)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CS)C(=O)NCC(=O)NC(CCCN)C(=O)NC(CCCCN)C(N)=O, Size
Molecule_88095,88095,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[O-]S(=O)(=O)C1C=C(NC2N=C(N=C(NCCNC3C=CC4N=c5c(OC=4C=3S([O-])(=O)=O)c(Cl)c3=NC4=CC=C(NCCNC6N=C(NC7=CC(=CC=C7S([O-])(=O)=O)S([O-])(=O)=O)N=C(N=6)[N+]6=CC(=CC=C6)C(O)=O)C(=C4Oc3c5Cl)S([O-])(=O)=O)N=2)[N+]2C=C(C=CC=2)C(O)=O)C(=CC=1)S([O-])(=O)=O, Size
Molecule_89032,89032,CCCCCCCCCCCCCCCCCC(=O)OCC(COCC(CO)(COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCCCC, Size
Molecule_89085,89085,CC(O)C(NC(=O)C(NC(=O)CCCC(C)C)C(C)C)C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)N1CCCC1C(=O)NC(CCCN)C(=O)NC(C(C)CC)C(=O)NC1C(C)OC(=O)C(NC(=O)C(CC)=NC(=O)C(CC2C=CC=CC=2)NC(=O)C(NC(=O)C(NC1=O)C(C)CC)C(C)C)C(C)C, Size
Molecule_90436,90436,OOOOOOOOOOOOOOOC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F, Size
Molecule_91329,91329,Cc1c[n](C2CC(OP(O)(=S)OCC3OC(CC3OP(O)(=S)OCC3OC(CC3OP(O)(=S)OCC3OC(CC3OP(O)(=S)OCC3OC(C(OCCOC)C3OP(O)(=S)OCC3OC(C(OCCOC)C3OP(O)(=S)OCC3OC(C(OCCOC)C3OP(O)(=S)OCC3OC(C(OCCOC)C3O)[n]3cc(C)c(=O)[nH]c3=O)N3C=NC4C3=NC=NC=4N)[n]3cc(C)c(N)[n]c3=O)[n]3cc(C)c(=O)[nH]c3=O)[n]3c[n]c4c3[n]c(N)[nH]c4=O)[n]3c[n]c4c3[n]c(N)[nH]c4=O)[n]3cc(C)c(N)[n]c3=O)C(COP(O)(=S)OC3CC(OC3COP(O)(=S)OC3CC(OC3COP(O)(=S)OC3CC(OC3COP(O)(=S)OC3CC(OC3COP(O)(=S)OC3CC(OC3COP(O)(=S)OC3CC(OC3COP(=O)(S)OC3CC(OC3COP(O)(=S)OC3CC(OC3COP(O)(=S)OC3C(OCCOC)C(OC3COP(O)(=S)OC3C(OCCOC)C(OC3COP(O)(=S)OC3C(OCCOC)C(OC3COP(O)(=S)OC3C(CO)OC(C3OCCOC)[n]3c[n]c4c3[n]c(N)[nH]c4=O)[n]3c[n]c4c3[n]c(N)[nH]c4=O)[n]3c[n]c4c3[n]c(N)[nH]c4=O)N3C=NC4C3=NC=NC=4N)[n]3cc(C)c(N)[n]c3=O)[n]3c[n]c4c3[n]c(N)[nH]c4=O)[n]3cc(C)c(N)[n]c3=O)[n]3c[n]c4c3[n]c(N)[nH]c4=O)[n]3c[n]c4c3[n]c(N)[nH]c4=O)[n]3cc(C)c(N)[n]c3=O)[n]3c[n]c4c3[n]c(N)[nH]c4=O)[n]3cc(C)c(N)[n]c3=O)O2)c(=O)[nH]c1=O, Size
