Superclass,my_class,total_count,measured_count,potent_frac,CASRN,PREFERRED_NAME,IUPAC_NAME,log POD (95% CI),uhat,dJ,training log POD,all reported log POD
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['3542-36-7'],['Dichloro(dioctyl)stannane'],['Dichloro(dioctyl)stannane'],"-0.65 [-2.65, 2.17]",4.822979944914509,0.36,-1.24,-1.24
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['2949-42-0'],"['Stannane, tetraisopropyl-']",['Tetra(propan-2-yl)stannane'],"-0.59 [-3.04, 2.07]",5.119243195123683,0.75,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['2176-98-9'],"['Stannane, tetrapropyl-']",['Tetrapropylstannane'],"-0.51 [-3.01, 2.09]",5.099057465806165,0.69,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['2767-41-1'],['Dihexyltin dichloride'],['Dichloro(dihexyl)stannane'],"-0.50 [-2.72, 2.20]",4.929020683313419,0.36,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['38802-82-3'],['Diisopropyltin dichloride'],['Dichlorodi(propan-2-yl)stannane'],"-0.39 [-3.16, 1.89]",5.053018296830624,0.71,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['1112-63-6'],"['Distannoxane, hexaethyl-']",['Hexaethyldistannoxane'],"-0.37 [-2.84, 2.37]",5.20579453283014,0.72,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['7067-44-9'],"['Stannane, butyltricyclohexyl-']",['Butyl(tricyclohexyl)stannane'],"-0.36 [-2.88, 2.33]",5.2056232365049695,0.69,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['19429-30-2'],['Di-tert-butyldichlorostannane'],['Di-tert-butyl(dichloro)stannane'],"-0.35 [-3.02, 2.00]",5.019948816094304,0.73,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['1067-29-4'],['Bis(tripropyltin) oxide'],['Hexapropyldistannoxane'],"-0.35 [-2.67, 2.34]",5.005024527023332,0.67,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['1449-55-4'],['Tetracyclohexylstannane'],['Tetracyclohexylstannane'],"-0.34 [-2.85, 2.38]",5.226840277387916,0.62,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['1118-42-9'],['Dipentyltin dichloride'],['Dichloro(dipentyl)stannane'],"-0.31 [-2.72, 1.99]",4.707219520742996,0.42,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['683-18-1'],['Dibutyltin dichloride'],['Dibutyl(dichloro)stannane'],"-0.31 [-2.86, 2.02]",4.870744904174813,0.5,,0.59
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['867-36-7'],"['Stannane, dichlorodipropyl-']",['Dichloro(dipropyl)stannane'],"-0.29 [-2.84, 1.96]",4.797114577914292,0.63,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['1461-25-2'],['Tetrabutyltin'],['Tetrabutylstannane'],"-0.27 [-2.94, 2.43]",5.370386912563019,0.54,,0.45
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['4808-30-4'],['Bis(tributyltin) sulfide'],['Hexabutyldistannathiane'],"-0.27 [-2.66, 2.43]",5.093690424259158,0.62,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['6208-26-0'],"['Distannoxane, hexakis(2-methylpropyl)-']",['Hexakis(2-methylpropyl)distannoxane'],"-0.22 [-2.61, 2.37]",4.983708091930655,0.73,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['813-19-4'],['Hexabutyldistannane'],[nan],"-0.20 [-2.45, 2.66]",5.103238810942572,0.56,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['25637-27-8'],"['Distannoxane, hexapentyl-']",['Hexapentyldistannoxane'],"-0.18 [-2.42, 2.65]",5.068286754819022,0.48,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['19411-60-0'],"['Stannane, tributylethyl-']",['Tributyl(ethyl)stannane'],"-0.18 [-2.94, 2.21]",5.149613484380166,0.6,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['22771-17-1'],"['Stannane, dicyclohexyloxo-']",['Dicyclohexylstannanone'],"-0.17 [-2.96, 2.05]",5.002807957892463,0.69,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['7486-35-3'],['Ethynyltributylstannane'],['Tributyl(ethenyl)stannane'],"-0.14 [-2.95, 2.19]",5.140650689103236,0.56,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['597-64-8'],['Tetraethyl tin'],['Tetraethylstannane'],"-0.14 [-3.10, 2.03]",5.135851842109661,0.75,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['24850-33-7'],['Allyltributylstannane'],['Tributyl(prop-2-en-1-yl)stannane'],"-0.13 [-2.97, 2.26]",5.23210868386609,0.59,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['3531-43-9'],"['Stannane, tetraisobutyl-']",['Tetrakis(2-methylpropyl)stannane'],"-0.13 [-2.97, 2.19]",5.1610431132666985,0.72,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['40217-92-3'],['Hexahexyldistannane'],['Hexahexyldistannane'],"-0.12 [-2.39, 2.76]",5.148211039578063,0.43,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['22205-30-7'],['Bis(dodecylthio)dioctylstannane'],['Bis(dodecylsulfanyl)(dioctyl)stannane'],"-0.11 [-2.50, 2.77]",5.275666311686532,0.58,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['15336-98-8'],['Diallyldibutylstannane'],['Dibutyldi(prop-2-en-1-yl)stannane'],"-0.07 [-2.99, 2.24]",5.229431202525209,0.59,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['866-55-7'],['Diethyltindichloride'],['Dichloro(diethyl)stannane'],"-0.03 [-2.89, 2.06]",4.945038124689644,0.7,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['759-23-9'],['Triisopropyltin'],['Tri(propan-2-yl)stannane'],"-0.03 [-3.08, 2.01]",5.083655411743492,0.75,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['3349-36-8'],['Dibutoxydibutylstannane'],['Dibutoxy(dibutyl)stannane'],"0.01 [-2.63, 2.26]",4.883343192725604,0.63,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['1067-55-6'],"['Stannane, dibutyldimethoxy-']",['Dibutyl(dimethoxy)stannane'],"0.05 [-2.78, 2.19]",4.964954341539293,0.63,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['5827-56-5'],['Tetradodecylstannane'],['Tetradodecylstannane'],"0.06 [-2.33, 2.94]",5.2642468586536655,0.43,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['3590-59-8'],"['2,2-Dibutyl-1,3,2-dioxastannolane']","['2,2-Dibutyl-1,3,2-dioxastannolane']","0.13 [-2.95, 2.18]",5.124409746438575,0.69,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['2179-92-2'],"['Stannanecarbonitrile, tributyl-']",['Tributylstannanecarbonitrile'],"0.14 [-2.76, 2.17]",4.935607858684598,0.66,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['3026-81-1'],"[""Ethanol, 2,2'-[(dibutylstannylene)bis(thio)]bis-""]","[""2,2'-[(Dibutylstannanediyl)bis(sulfanediyl)]di(ethan-1-ol)""]","0.16 [-2.65, 2.30]",4.949317666664666,0.63,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['2954-94-1'],['Dibromodicyclohexylstannane'],['Dibromo(dicyclohexyl)stannane'],"0.22 [-2.74, 2.16]",4.895083541353354,0.66,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['2232-68-0'],['Triethylstannanecarbonitrile'],['Triethylstannanecarbonitrile'],"0.24 [-3.15, 1.98]",5.137001792534856,0.77,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['563-25-7'],['Dibutyl(difluoro)stannane'],['Dibutyl(difluoro)stannane'],"0.26 [-2.84, 2.10]",4.936571139554465,0.6,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['3572-47-2'],"['Stannane, dioctylthioxo-']",['Dioctylstannanethione'],"0.26 [-2.65, 2.67]",5.323182167466735,0.5,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['5827-58-7'],"['Stannane, dichlorodidodecyl-']",['Dichloro(didodecyl)stannane'],"0.30 [-2.43, 2.91]",5.344895874857875,0.36,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['818-08-6'],"['Stannane, dibutyloxo-']",['Dibutylstannanone'],"0.40 [-2.87, 2.14]",5.015710566190062,0.62,,0.11
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['68299-15-0'],['Bis(neodecanoyloxy)dioctylstannane'],"['Dioctylbis[(2,2,5,5-tetramethylhexanoyl)oxy]stannane']","0.42 [-2.38, 2.82]",5.204298863853456,0.62,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['192212-66-1'],"['Allyltris(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)stannane']","['(Prop-2-en-1-yl)tris(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)stannane']","0.49 [-1.42, 2.54]",3.967087231279816,0.63,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['1426-66-0'],['Tributyl(pentafluoroethyl)stannane'],['Tributyl(pentafluoroethyl)stannane'],"0.54 [-2.44, 2.16]",4.5977948710492935,0.69,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['215186-99-5'],"['Tris(3,3,4,4,5,5,6,6,6-nonafluorohexyl)(prop-2-en-1-yl)stannane']","['Tris(3,3,4,4,5,5,6,6,6-nonafluorohexyl)(prop-2-en-1-yl)stannane']","0.55 [-1.55, 2.42]",3.968637683628341,0.66,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['4253-22-9'],['Dibutylthioxostannane'],['Dibutylstannanethione'],"0.55 [-2.82, 2.22]",5.036610986601021,0.62,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['175354-32-2'],['Tris((perfluorohexyl)ethyl)stannane'],"['Tris(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)stannane']","0.57 [-1.27, 2.54]",3.811776226749244,0.54,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['3349-38-0'],['Dibutylbis(octyloxy)stannane'],['Dibutyl[bis(octyloxy)]stannane'],"0.63 [-2.47, 2.72]",5.190358777305336,0.6,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['240497-26-1'],"['Tris(3,3,4,4,5,5,6,6,6-nonafluorohexyl)stannane']","['Tris(3,3,4,4,5,5,6,6,6-nonafluorohexyl)stannane']","0.63 [-1.41, 2.38]",3.783415041199892,0.58,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['1112-56-7'],"['Stannane, tetraethenyl-']",['Tetraethenylstannane'],"0.65 [-2.91, 2.41]",5.320475778556863,0.75,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['1185-81-5'],['Dibutyltinbis(lauryl mercaptide)'],['Dibutyl[bis(dodecylsulfanyl)]stannane'],"0.83 [-2.43, 2.96]",5.386522136916055,0.6,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['688-73-3'],['Tributyltin'],['Tributylstannane'],"0.93 [-2.76, 2.49]",5.251312233875867,0.56,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['6821-94-9'],['Dibutylbis((dibutylthiocarbamoyl)thio)stannane'],"['N,N,3,3,6-Pentabutyl-1,5-bis(sulfanylidene)-2,4-dithia-6-aza-3-stannadecan-1-amine']","0.94 [-1.99, 2.45]",4.437684568866038,0.68,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['761-44-4'],"['Stannane, tripropyl-']",['Tripropylstannane'],"0.95 [-2.86, 2.34]",5.201540622027935,0.71,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['2767-55-7'],"['Stannane, diethyldiiodo-']",['Diethyl(diiodo)stannane'],"0.98 [-2.70, 2.90]",5.592797249261174,0.77,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['7393-43-3'],['Tetrallylstannane'],['Tetra(prop-2-en-1-yl)stannane'],"1.00 [-2.91, 2.79]",5.709091701591468,0.73,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['870-08-6'],"['Stannane, dioctyloxo-']",['Dioctylstannanone'],"1.02 [-2.59, 2.72]",5.311971575952717,0.5,,-0.02
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['3912-86-5'],"['Tributylcyclopenta-2,4-dienylstannane']","['Tributyl(cyclopenta-2,4-dien-1-yl)stannane']","1.02 [-2.68, 2.60]",5.275931626726145,0.69,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['3590-84-9'],"['Stannane, tetraoctyl-']",['Tetraoctylstannane'],"1.10 [-2.45, 2.95]",5.393406657738269,0.43,,2.46
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['997-50-2'],['Triethyl tin'],['Triethylstannane'],"1.11 [-2.95, 2.35]",5.304149914446198,0.75,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['3765-65-9'],"['Stannane, tetrapentyl-']",['Tetrapentylstannane'],"1.13 [-2.60, 2.81]",5.408853712349374,0.48,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['2787-93-1'],"['Distannoxane, hexaoctyl-']",['Hexaoctyldistannoxane'],"1.30 [-2.23, 3.28]",5.509484485675008,0.46,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['29367-11-1'],['Dibutyl-lambda~2~-stannane--water (1/2)'],['Dibutyl-lambda~2~-stannane--water (1/2)'],"1.31 [-1.78, 2.75]",4.533910631373218,0.59,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['1002-53-5'],['Dibutyltin hydride'],['Dibutylstannane'],"1.56 [-2.61, 2.64]",5.251713760989672,0.56,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['2273-48-5'],['Didodecyloxostannane'],['Didodecylstannanone'],"1.59 [-2.36, 3.03]",5.389201308465092,0.5,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['15231-44-4'],['Dioctylstannane'],['Dioctylstannane'],"1.71 [-1.67, 2.82]",4.494270724170228,0.43,,
Organometallic compounds,Organotin compounds,67,1,0.05970149253731343,['869-59-0'],['Trioctylstannane'],['Trioctylstannane'],"1.71 [-2.58, 3.01]",5.59979494771653,0.43,,1.7
Homogeneous non-metal compounds,Halogen hydrides,47,0,0.0,['15720-26-0'],['(~74~Br)Hydrogen bromide'],['(~74~Br)Hydrogen bromide'],"-0.09 [-1.49, 2.15]",3.6405036568236255,0.95,,
Homogeneous non-metal compounds,Halogen hydrides,47,0,0.0,['14809-47-3'],['(~75~Br)Hydrogen bromide'],['(~75~Br)Hydrogen bromide'],"-0.08 [-1.49, 2.15]",3.6405036568236255,0.9,,
Homogeneous non-metal compounds,Halogen hydrides,47,0,0.0,['15765-38-5'],['(~76~Br)Hydrogen bromide'],['(~76~Br)Hydrogen bromide'],"-0.08 [-1.48, 2.16]",3.6405036568236255,0.66,,
Homogeneous non-metal compounds,Halogen hydrides,47,0,0.0,['15765-39-6'],['(~77~Br)Hydrogen bromide'],['(~77~Br)Hydrogen bromide'],"-0.07 [-1.47, 2.17]",3.6405036568236255,0.96,,
Homogeneous non-metal compounds,Halogen hydrides,47,0,0.0,['7698-05-7'],['Deuterium chloride'],[nan],"-0.07 [-1.73, 2.16]",3.8894361398272985,0.88,,
Homogeneous non-metal compounds,Halogen hydrides,47,0,0.0,['14391-61-8'],['(~80~Br)Hydrogen bromide'],['(~80~Br)Hydrogen bromide'],"-0.06 [-1.46, 2.18]",3.639800798852434,0.95,,
Homogeneous non-metal compounds,Halogen hydrides,47,0,0.0,['10035-10-6'],['Hydrobromic acid'],['Hydrogen bromide'],"-0.06 [-1.46, 2.18]",3.639755750046136,0.95,,
Homogeneous non-metal compounds,Halogen hydrides,47,0,0.0,['14686-69-2'],['(~82~Br)Hydrogen bromide'],['(~82~Br)Hydrogen bromide'],"-0.05 [-1.45, 2.19]",3.642151606042376,0.91,,
Homogeneous non-metal compounds,Halogen hydrides,47,0,0.0,['7647-01-0'],['Hydrochloric acid'],['Hydrogen chloride'],"-0.04 [-1.74, 2.35]",4.087402385856031,0.87,,
Homogeneous non-metal compounds,Halogen hydrides,47,0,0.0,['14687-62-8'],['(~83~Br)Hydrogen bromide'],['(~83~Br)Hydrogen bromide'],"-0.04 [-1.44, 2.20]",3.6420900940489673,0.96,,
Homogeneous non-metal compounds,Halogen hydrides,47,0,0.0,['14331-90-9'],['(~84~Br)Hydrogen bromide'],['(~84~Br)Hydrogen bromide'],"-0.03 [-1.44, 2.20]",3.6420900940489673,0.94,,
Homogeneous non-metal compounds,Halogen hydrides,47,0,0.0,['13981-56-1'],['18 Fluorine'],['(~18~F)Fluorine'],"-0.03 [-2.10, 2.10]",4.200355050910368,0.95,,
Homogeneous non-metal compounds,Halogen hydrides,47,0,0.0,['13981-43-6'],['(~36~Cl)Hydrogen chloride'],['(~36~Cl)Hydrogen chloride'],"-0.03 [-1.72, 2.36]",4.080282776023375,0.87,,
Homogeneous non-metal compounds,Halogen hydrides,47,0,0.0,['13536-59-9'],['Hydrobromic acid-d'],['(~2~H)Hydrogen bromide'],"-0.02 [-1.59, 2.21]",3.807786427858897,0.92,,
Homogeneous non-metal compounds,Halogen hydrides,47,0,0.0,['14158-34-0'],['(~38~Cl)Hydrogen chloride'],['(~38~Cl)Hydrogen chloride'],"-0.01 [-1.70, 2.38]",4.080535166594139,0.87,,
Homogeneous non-metal compounds,Halogen hydrides,47,0,0.0,['15585-26-9'],['(~39~Cl)Hydrogen chloride'],['(~39~Cl)Hydrogen chloride'],"-0.01 [-1.69, 2.39]",4.080535166594139,0.95,,
Homogeneous non-metal compounds,Halogen hydrides,47,0,0.0,['7664-39-3'],['Hydrogen fluoride'],['Hydrogen fluoride'],"0.02 [-2.04, 2.51]",4.5496390810152985,0.88,,
Homogeneous non-metal compounds,Halogen hydrides,47,0,0.0,['15480-34-9'],['(~120~I)Hydrogen iodide'],['(~120~I)Hydrogen iodide'],"0.15 [-1.30, 2.86]",4.155264963071194,0.87,,
Homogeneous non-metal compounds,Halogen hydrides,47,0,0.0,['15755-17-6'],['(~121~I)Hydrogen iodide'],['(~121~I)Hydrogen iodide'],"0.15 [-1.29, 2.86]",4.155264963071194,0.89,,
Homogeneous non-metal compounds,Halogen hydrides,47,0,0.0,['18287-75-7'],['(~122~I)Hydrogen iodide'],['(~122~I)Hydrogen iodide'],"0.15 [-1.29, 2.87]",4.155264963071194,0.94,,
Homogeneous non-metal compounds,Halogen hydrides,47,0,0.0,['15715-08-9'],['Iodine I-123'],['(~123~I)Hydrogen iodide'],"0.16 [-1.29, 2.87]",4.1555591079469725,0.93,,
Homogeneous non-metal compounds,Halogen hydrides,47,0,0.0,['14158-30-6'],['(~124~I)Hydrogen iodide'],['(~124~I)Hydrogen iodide'],"0.16 [-1.28, 2.87]",4.155772399482413,0.96,,
Homogeneous non-metal compounds,Halogen hydrides,47,0,0.0,['14158-31-7'],['(~125~I)iodine'],['(~125~I)Hydrogen iodide'],"0.16 [-1.28, 2.88]",4.155772399482413,0.93,,
Homogeneous non-metal compounds,Halogen hydrides,47,0,0.0,['14158-32-8'],['(~126~I)Hydrogen iodide'],['(~126~I)Hydrogen iodide'],"0.17 [-1.28, 2.88]",4.155772399482413,0.88,,
Homogeneous non-metal compounds,Halogen hydrides,47,0,0.0,['10034-85-2'],['Hydrogen iodide'],['Hydrogen iodide'],"0.17 [-1.27, 2.88]",4.155772399482413,0.88,,
Homogeneous non-metal compounds,Halogen hydrides,47,0,0.0,['14391-72-1'],['(~128~I)Hydrogen iodide'],['(~128~I)Hydrogen iodide'],"0.18 [-1.27, 2.89]",4.155627596505799,0.97,,
Homogeneous non-metal compounds,Halogen hydrides,47,0,0.0,['15046-84-1'],['(~129~I)iodine'],['(~129~I)Hydrogen iodide'],"0.18 [-1.27, 2.89]",4.155772399482413,0.96,,
Homogeneous non-metal compounds,Halogen hydrides,47,0,0.0,['14914-02-4'],['(~130~I)Hydrogen iodide'],['(~130~I)Hydrogen iodide'],"0.18 [-1.26, 2.89]",4.155772399482413,0.94,,
Homogeneous non-metal compounds,Halogen hydrides,47,0,0.0,['14683-16-0'],['(~132~I)Hydrogen iodide'],['(~132~I)Hydrogen iodide'],"0.18 [-1.26, 2.90]",4.155627596505799,0.8,,
Homogeneous non-metal compounds,Halogen hydrides,47,0,0.0,['10043-66-0'],['Iodine 131'],['(~131~I)Hydrogen iodide'],"0.18 [-1.26, 2.90]",4.155627596505799,0.98,,
Homogeneous non-metal compounds,Halogen hydrides,47,0,0.0,['14834-67-4'],['(~133~I)Hydrogen iodide'],['(~133~I)Hydrogen iodide'],"0.19 [-1.25, 2.90]",4.155512353262283,0.92,,
Homogeneous non-metal compounds,Halogen hydrides,47,0,0.0,['14914-27-3'],['(~134~I)Hydrogen iodide'],['(~134~I)Hydrogen iodide'],"0.19 [-1.25, 2.91]",4.155512353262283,0.95,,
Homogeneous non-metal compounds,Halogen hydrides,47,0,0.0,['14834-68-5'],['(~135~I)Hydrogen iodide'],['(~135~I)Hydrogen iodide'],"0.19 [-1.25, 2.91]",4.155512353262283,0.91,,
Homogeneous non-metal compounds,Halogen hydrides,47,0,0.0,['14104-45-1'],['Hydriodic acid-d'],['(~2~H)Hydrogen iodide'],"0.20 [-1.32, 2.52]",3.8450163048133,0.88,,
Homogeneous non-metal compounds,Halogen hydrides,47,0,0.0,['14333-26-7'],['Deuterium fluoride'],[nan],"0.26 [-2.14, 2.17]",4.315422203690392,0.88,,
Homogeneous non-metal compounds,Halogen hydrides,47,0,0.0,['12015-14-4'],['Ammonium-d4 chloride'],[nan],"0.48 [-2.07, 2.45]",4.527868555833921,0.88,,
Homogeneous non-metal compounds,Halogen hydrides,47,0,0.0,['5341-61-7'],"['Hydrazine, hydrochloride (1:2)']",['Hydrazine--hydrogen chloride (1/2)'],"0.66 [-1.30, 2.69]",3.983871043112276,0.81,,
Homogeneous non-metal compounds,Halogen hydrides,47,0,0.0,['13775-80-9'],['Hydrazinium bromide'],['Hydrazine--hydrogen bromide (1/1)'],"0.70 [-1.26, 2.72]",3.971487011940418,0.82,,
Homogeneous non-metal compounds,Halogen hydrides,47,0,0.0,['2644-70-4'],"['Hydrazine, monohydrochloride']",[nan],"0.71 [-1.46, 2.64]",4.103181058543852,0.81,,
Homogeneous non-metal compounds,Halogen hydrides,47,0,0.0,['17256-78-9'],"['Hydroxylamine, hydrofluoride']",['Hydroxylamine--hydrogen fluoride (1/1)'],"0.72 [-1.58, 2.53]",4.109459216808884,0.76,,
Homogeneous non-metal compounds,Halogen hydrides,47,0,0.0,['68110-20-3'],"['Hydroxylamine, dihydrofluoride']",['Hydroxylamine--hydrogen fluoride (1/2)'],"0.73 [-1.43, 2.63]",4.062040710367755,0.76,,
Homogeneous non-metal compounds,Halogen hydrides,47,0,0.0,['7440-68-8'],['Astatine'],['Astatine'],"0.75 [-1.10, 3.15]",4.249614293864676,0.92,,
Homogeneous non-metal compounds,Halogen hydrides,47,0,0.0,['1341-49-7'],['Ammonium hydrogen difluoride'],['Ammonium fluoride--hydrogen fluoride (1/1/1)'],"0.76 [-1.55, 2.53]",4.07930272347185,0.78,,
Homogeneous non-metal compounds,Halogen hydrides,47,0,0.0,['23268-00-0'],"['Hydrazine, dihydrobromide']",['Hydrazine--hydrogen bromide (1/2)'],"0.79 [-1.02, 2.82]",3.839236525931309,0.82,,
Homogeneous non-metal compounds,Halogen hydrides,47,0,0.0,['15755-41-6'],"['Astatine, isotope of mass 215']",['(~215~At)Astatine'],"0.96 [-1.05, 3.18]",4.226307111001486,0.94,,
Homogeneous non-metal compounds,Halogen hydrides,47,0,0.0,['15755-37-0'],"['Astatine, isotope of mass 216']",['(~216~At)Astatine'],"0.96 [-1.05, 3.18]",4.226307111001486,0.94,,
Homogeneous non-metal compounds,Halogen hydrides,47,0,0.0,['15755-40-5'],"['Astatine, isotope of mass 218']",['(~218~At)Astatine'],"0.97 [-1.04, 3.18]",4.226307111001486,0.9,,
Homogeneous metal compounds,Homogeneous transition metal compounds (C),252,10,0.0,['14867-38-0'],['(~47~V)Vanadium'],['(~47~V)Vanadium'],"-0.34 [-1.74, 1.54]",3.278617632409884,0.95,,
Homogeneous metal compounds,Homogeneous transition metal compounds (C),252,10,0.0,['14331-97-6'],['(~48~V)Vanadium'],['(~48~V)Vanadium'],"-0.33 [-1.73, 1.55]",3.279750804683688,0.91,,
Homogeneous metal compounds,Homogeneous transition metal compounds (C),252,10,0.0,['14392-01-9'],['(~49~V)Vanadium'],['(~49~V)Vanadium'],"-0.32 [-1.73, 1.50]",3.220600140989828,0.93,,
Homogeneous metal compounds,Homogeneous transition metal compounds (C),252,10,0.0,['7440-62-2'],['Vanadium'],['Vanadium'],"-0.31 [-1.71, 1.37]",3.073341144026327,0.58,-0.98,-0.98
Homogeneous metal compounds,Homogeneous transition metal compounds (C),252,10,0.0,['14276-61-0'],['(~43~Sc)Scandium'],['(~43~Sc)Scandium'],"-0.18 [-1.80, 2.34]",4.13580203387766,0.87,,
Homogeneous metal compounds,Homogeneous transition metal compounds (C),252,10,0.0,['14391-94-7'],['(~44~Sc)Scandium'],['(~44~Sc)Scandium'],"-0.17 [-1.78, 2.35]",4.133573625782276,0.72,,
Homogeneous metal compounds,Homogeneous transition metal compounds (C),252,10,0.0,['7440-20-2'],['Scandium'],['Scandium'],"-0.16 [-1.77, 2.36]",4.135677204567283,0.72,,
Homogeneous metal compounds,Homogeneous transition metal compounds (C),252,10,0.0,['13967-63-0'],['(~46~Sc)Scandium'],['(~46~Sc)Scandium'],"-0.15 [-1.76, 2.37]",4.128798113304466,0.72,,
Homogeneous metal compounds,Homogeneous transition metal compounds (C),252,10,0.0,['14391-96-9'],['(~47~Sc)Scandium'],['(~47~Sc)Scandium'],"-0.14 [-1.75, 2.37]",4.128888235527366,0.93,,
Homogeneous metal compounds,Homogeneous transition metal compounds (C),252,10,0.0,['14391-86-7'],['(~48~Sc)Scandium'],['(~48~Sc)Scandium'],"-0.13 [-1.75, 2.38]",4.128888235527366,0.91,,
Homogeneous metal compounds,Homogeneous transition metal compounds (C),252,10,0.0,['14391-97-0'],['(~49~Sc)Scandium'],['(~49~Sc)Scandium'],"-0.12 [-1.74, 2.39]",4.126079412605398,0.93,,
Homogeneous metal compounds,Homogeneous transition metal compounds (C),252,10,0.0,['14392-03-1'],['(~51~Mn)Manganese'],['(~51~Mn)Manganese'],"-0.11 [-1.70, 1.34]",3.0403580801715573,0.84,,
Homogeneous metal compounds,Homogeneous transition metal compounds (C),252,10,0.0,['14092-99-0'],['(~52~Mn)Manganese'],['(~52~Mn)Manganese'],"-0.10 [-1.69, 1.35]",3.0403580801715573,0.92,,
Homogeneous metal compounds,Homogeneous transition metal compounds (C),252,10,0.0,['14999-33-8'],['(~53~Mn)Manganese'],['(~53~Mn)Manganese'],"-0.09 [-1.68, 1.33]",3.009632834690903,0.89,,
Homogeneous metal compounds,Homogeneous transition metal compounds (C),252,10,0.0,['13966-31-9'],['Manganese 54'],['(~54~Mn)Manganese'],"-0.09 [-1.67, 1.34]",3.009632834690903,0.95,,
