feature,importance
VSA_EState10,0.07121316620963597
VSA_EState10,0.001402591883506095
VSA_EState10,0.0077289265096811026
VSA_EState10,0.039503718221908
VSA_EState10,0.0
VSA_EState10,0.0
VSA_EState10,0.1965963373963681
VSA_EState10,0.03239546762029565
VSA_EState10,0.025267609803121906
VSA_EState10,0.12715113351671853
VSA_EState10,0.0
VSA_EState10,0.26700745475425763
VSA_EState10,0.2302470916400403
VSA_EState10,0.20083912025901576
VSA_EState10,0.0
VSA_EState10,0.21405831477370987
VSA_EState10,0.0
VSA_EState10,0.0
VSA_EState10,0.014731243354376667
VSA_EState10,0.013372938117977268
VSA_EState10,0.0009522988434345463
VSA_EState10,0.005070572438871417
VSA_EState10,0.11195085461344606
VSA_EState10,0.012255064437220574
VSA_EState10,0.22193326754500844
VSA_EState10,0.05323523475929474
VSA_EState10,0.008128036194114778
VSA_EState10,0.003723606269066476
VSA_EState10,0.23759315234818856
VSA_EState10,0.030630931066320415
VSA_EState10,0.16399692939457683
VSA_EState10,0.1708281046693182
VSA_EState10,0.1348018248930726
VSA_EState10,0.0
VSA_EState10,0.2359159369851277
VSA_EState10,0.010007926341396262
VSA_EState10,0.0
VSA_EState10,0.17316388310981964
VSA_EState10,0.056732184393112554
VSA_EState10,0.20628090546586725
VSA_EState10,0.2576371942669631
VSA_EState10,0.06874215990449677
VSA_EState10,0.0
VSA_EState10,0.003444456992419818
VSA_EState10,0.0
VSA_EState10,0.10705906233077458
VSA_EState10,0.2251617334880351
VSA_EState10,0.289895069778316
VSA_EState10,0.06937459509667608
VSA_EState10,0.04021322446859351
VSA_EState10,0.012483178021965217
VSA_EState10,0.006401503007570781
VSA_EState10,0.2297951588180392
VSA_EState10,0.0
VSA_EState10,0.2424535719788621
VSA_EState10,0.0035535167194843207
VSA_EState10,0.04321426423144602
VSA_EState10,0.21393067148441222
VSA_EState10,0.0
VSA_EState10,0.028852029201095204
VSA_EState10,0.16524708791993187
VSA_EState10,0.22662792030861897
VSA_EState10,0.012061622133749622
VSA_EState10,0.0028587426338345877
VSA_EState10,0.3043112715618118
VSA_EState10,0.012282768351793781
VSA_EState10,0.0
VSA_EState10,0.005544054914739503
VSA_EState10,0.03590001974414704
VSA_EState10,0.07012170590768667
VSA_EState10,0.06903568752469647
VSA_EState10,0.003731691643074981
VSA_EState10,0.0052122449528583525
VSA_EState10,0.16321986920862575
VSA_EState10,0.005942349689490688
VSA_EState10,0.002306394718354173
VSA_EState10,0.0
VSA_EState10,0.1616334806275681
VSA_EState10,0.2282397980530902
VSA_EState10,0.0
VSA_EState10,0.028437424123247467
VSA_EState10,0.001745505000613539
VSA_EState10,0.009561410042413678
VSA_EState10,0.23276677701932635
VSA_EState10,0.038275041321493716
VSA_EState10,0.0
VSA_EState10,0.033588144055015326
VSA_EState10,0.24014879329752517
VSA_EState10,0.0
VSA_EState10,0.08632416004062729
VSA_EState10,0.024357578927401938
VSA_EState10,0.0
VSA_EState10,0.21219452170355851
VSA_EState10,0.0
VSA_EState10,0.1619191778776832
VSA_EState10,0.22250211140517406
VSA_EState10,0.19762242584703527
VSA_EState10,0.23440906857809884
VSA_EState10,0.0032724469630212613
VSA_EState10,0.006523772832419588
VSA_EState10,0.0
VSA_EState10,0.04932789701105239
VSA_EState10,0.3271833122570245
VSA_EState10,0.0058560117097629875
VSA_EState10,0.0
VSA_EState10,0.0
VSA_EState10,0.1099705100224068
VSA_EState10,0.006127702181231657
VSA_EState10,0.025168932738866504
VSA_EState10,0.0
VSA_EState10,0.25693280691123366
VSA_EState10,0.04627432792260179
VSA_EState10,0.2300051071269017
VSA_EState10,0.01997676713306172
VSA_EState10,0.28541490203648634
VSA_EState10,0.0009185446937197261
VSA_EState10,0.0
VSA_EState10,0.07056023706694617
VSA_EState10,0.04541657173378367
VSA_EState10,0.3145250079579993
VSA_EState10,0.01684855233734028
VSA_EState10,0.02325176250922268
VSA_EState10,0.0
VSA_EState10,0.22332220496147195
VSA_EState10,0.2828049775066755
VSA_EState10,0.0
VSA_EState10,0.0
VSA_EState10,0.06493899003426139
VSA_EState10,0.0030464961111946703
VSA_EState10,0.33393195712898244
VSA_EState10,0.23213132440858472
VSA_EState10,0.0
VSA_EState10,0.05092846722388923
VSA_EState10,0.028919518677666237
VSA_EState10,0.0009540991059159589
VSA_EState10,0.0
VSA_EState10,0.002618777630936747
VSA_EState10,0.1858075640340249
VSA_EState10,0.20009769591799806
VSA_EState10,0.3011479840566365
VSA_EState10,0.003933725335975223
VSA_EState10,0.26515156633023623
VSA_EState10,0.18022583633240952
VSA_EState10,0.25324078921364507
VSA_EState10,0.0
VSA_EState10,0.0026907127816034283
VSA_EState10,0.0
VSA_EState10,0.08994859706060258
VSA_EState10,0.007356520357811486
VSA_EState10,0.0
VSA_EState10,0.021584179647754158
VSA_EState10,0.0
VSA_EState10,0.0012164911334060192
VSA_EState10,0.04668652791566177
VSA_EState10,0.21443738766969744
VSA_EState10,0.040310399632169695
VSA_EState10,0.0
VSA_EState10,0.0022409616457046543
VSA_EState10,0.0
VSA_EState10,0.0031227667620083548
VSA_EState10,0.27677862453737867
VSA_EState10,0.001595328191091757
VSA_EState10,0.20890768843278557
VSA_EState10,0.0
VSA_EState10,0.0019253543467203733
VSA_EState10,0.07903010397241328
VSA_EState10,0.002700002736933086
VSA_EState10,0.0017513393918677084
VSA_EState10,0.2275885030202331
VSA_EState10,0.2479323635965269
VSA_EState10,0.088043230359978
VSA_EState10,0.0
VSA_EState10,0.10556688818991204
VSA_EState10,0.1009167277351596
VSA_EState10,0.21162847385839806
VSA_EState10,0.2253940707557543
VSA_EState10,0.1959616961285912
VSA_EState10,0.012547084237303583
VSA_EState10,0.2173544717531859
VSA_EState10,0.0
VSA_EState10,0.0011735954961184804
VSA_EState10,0.04574927163983102
VSA_EState10,0.007485522685598348
VSA_EState10,0.004025228513977108
VSA_EState10,0.005948567098955671
VSA_EState10,0.06987499614619419
VSA_EState10,0.015401023144515509
VSA_EState10,0.15411659673061356
VSA_EState10,0.19002178821445725
VSA_EState10,0.22915205113615122
VSA_EState10,0.1934827764752299
VSA_EState10,0.0009986182171854705
VSA_EState10,0.0038433950628074445
VSA_EState10,0.2497429739637323
VSA_EState10,0.0
VSA_EState10,0.18780100977277797
VSA_EState10,0.017785689550263873
VSA_EState10,0.0008885069243918426
VSA_EState10,0.017567987609220837
VSA_EState10,0.0016024692675938328
VSA_EState10,0.19063968286045824
VSA_EState10,0.0035683835756461736
VSA_EState10,0.0
VSA_EState10,0.010447148588383682
VSA_EState10,0.30173745811937375
VSA_EState10,0.0
VSA_EState10,0.079787962300802
VSA_EState10,0.0020336635444260474
VSA_EState10,0.20927335642835904
VSA_EState10,0.2558958518893223
VSA_EState10,0.20181771563758744
VSA_EState10,0.04447015041430891
VSA_EState10,0.2632535210353125
VSA_EState10,0.010410762828941999
VSA_EState10,0.029830714324073603
VSA_EState10,0.0017877584628749753
VSA_EState10,0.22896313162058074
VSA_EState10,0.004551263420028516
VSA_EState10,0.1939452881160182
VSA_EState10,0.003412056810385704
VSA_EState10,0.0
VSA_EState10,0.005104752714703258
VSA_EState10,0.013013615596501013
VSA_EState10,0.0204135286678932
VSA_EState10,0.13739460047457153
VSA_EState10,0.026357733496001234
VSA_EState10,0.3045672038758385
VSA_EState10,0.060850595719435
VSA_EState10,0.2480886770799388
VSA_EState10,0.24284877153880344
VSA_EState10,0.08456759490565952
VSA_EState10,0.19878083225099638
VSA_EState10,0.27409701369338146
VSA_EState10,0.0
VSA_EState10,0.3490163752624413
VSA_EState10,0.2725213037441366
VSA_EState10,0.06509118673707652
VSA_EState10,0.0814569983767065
VSA_EState10,0.0010705491460741236
VSA_EState10,0.0
VSA_EState10,0.22371923266527646
VSA_EState10,0.2033661677813585
VSA_EState10,0.07940630343884131
VSA_EState10,0.01027826761824157
VSA_EState10,0.17501337773665884
VSA_EState10,0.002236564780577839
VSA_EState10,0.19860896841658685
VSA_EState10,0.023883349469405978
VSA_EState10,0.22352954700530564
VSA_EState10,0.0037358801862322345
VSA_EState10,0.0
VSA_EState10,0.0
VSA_EState10,0.322715071243828
VSA_EState10,0.028298707160186228
VSA_EState10,0.19432075238200702
VSA_EState10,0.02744937014473437
VSA_EState10,0.011961836326685087
VSA_EState10,0.0
VSA_EState10,0.1998412431944546
VSA_EState10,0.2062684615229303
VSA_EState10,0.0025241269175746654
VSA_EState10,0.18524219117544477
VSA_EState10,0.28181069497745354
VSA_EState10,0.0032836147345917024
VSA_EState10,0.3381569138756781
VSA_EState10,0.03456246862724291
VSA_EState10,0.0
VSA_EState10,0.11013970697355005
VSA_EState10,0.1411599778520488
VSA_EState10,0.0
VSA_EState10,0.16027136122578214
VSA_EState10,0.02241898027794691
VSA_EState10,0.028548581854862608
VSA_EState10,0.004325314089950885
VSA_EState10,0.31471415072762954
VSA_EState10,0.0017805449966524895
VSA_EState10,0.30513573019283474
VSA_EState10,0.044213360655951876
VSA_EState10,0.30446202350408774
VSA_EState10,0.006339342288141491
VSA_EState10,0.004994759173779717
VSA_EState10,0.03022998725248117
VSA_EState10,0.0
VSA_EState10,0.2249121580735018
VSA_EState10,0.014647408655939704
VSA_EState10,0.008650408248725606
VSA_EState10,0.0
VSA_EState10,0.01893351009330469
VSA_EState10,0.0018958197663696836
VSA_EState10,0.005625147632208612
VSA_EState10,0.2587619453581998
VSA_EState10,0.24725635926747672
VSA_EState10,0.0
VSA_EState10,0.270859130423416
VSA_EState10,0.0
VSA_EState10,0.008113285668094742
VSA_EState10,0.0031289663707789288
VSA_EState10,0.1552346585672035
VSA_EState10,0.11329456037543557
VSA_EState10,0.0
VSA_EState10,0.0
VSA_EState10,0.27219561338903747
VSA_EState10,0.22740630862403063
VSA_EState10,0.2705282742129657
VSA_EState10,0.23059081294211256
VSA_EState10,0.002599690542140144
VSA_EState10,0.015346239086528926
VSA_EState10,0.06374677548604715
VSA_EState10,0.21648976559547875
VSA_EState10,0.028776645444951253
VSA_EState10,0.2303751770891954
VSA_EState10,0.0
VSA_EState10,0.0
VSA_EState10,0.0393672733406563
VSA_EState10,0.18771094443697536
VSA_EState10,0.2050976895955703
VSA_EState10,0.22072722461569705
VSA_EState10,0.00928533020996997
VSA_EState10,0.029974282193980527
VSA_EState10,0.0
VSA_EState10,0.01786627041785135
VSA_EState10,0.24585446000595854
VSA_EState10,0.25611311780556945
VSA_EState10,0.028965706181573295
VSA_EState10,0.007291722899366227
VSA_EState10,0.18199592364969772
VSA_EState10,0.21560031693477577
VSA_EState10,0.14994284149611956
VSA_EState10,0.24211553196616217
VSA_EState10,0.005300980771095947
VSA_EState10,0.01629119879197318
VSA_EState10,0.002692334738009502
VSA_EState10,0.06392037420634424
VSA_EState10,0.0
VSA_EState10,0.00214574840994678
VSA_EState10,0.0
VSA_EState10,0.001051155355147097
VSA_EState10,0.006473844722418874
VSA_EState10,0.21940694228566643
VSA_EState10,0.2672843146640404
VSA_EState10,0.0
VSA_EState10,0.26886720366872463
VSA_EState10,0.011456357348138786
VSA_EState10,0.10440111662606454
VSA_EState10,0.0
VSA_EState10,0.0016199845565104444
VSA_EState10,0.13977538030769315
VSA_EState10,0.005117408565295848
VSA_EState10,0.039837008330521846
VSA_EState10,0.2383189978916221
VSA_EState10,0.20119073093108134
VSA_EState10,0.013108666915834255
VSA_EState10,0.11311519344647425
VSA_EState10,0.0
VSA_EState10,0.002115571333844109
VSA_EState10,0.3052428181509493
VSA_EState10,0.001251353784559111
VSA_EState10,0.013243647561278542
VSA_EState10,0.2796258323078637
VSA_EState10,0.17288120216090408
VSA_EState10,0.16975282586319912
VSA_EState10,0.009102051509479769
VSA_EState10,0.059248760259777405
VSA_EState10,0.012496779924960002
VSA_EState10,0.0
VSA_EState10,0.27066786786905883
VSA_EState10,0.011472458138466068
VSA_EState10,0.28241735426776043
VSA_EState10,0.1699662330627593
VSA_EState10,0.02753046830394793
VSA_EState10,0.0
VSA_EState10,0.2440590316846351
VSA_EState10,0.0
VSA_EState10,0.23789326468604996
VSA_EState10,0.035931587330882406
VSA_EState10,0.007796481339592395
VSA_EState10,0.0008549278266481195
VSA_EState10,0.1946398865236284
VSA_EState10,0.09777588352135633
VSA_EState10,0.008801969827865361
VSA_EState10,0.015069205735308889
VSA_EState10,0.23712281823546608
VSA_EState10,0.12387108719623584
VSA_EState10,0.0009272327375154206
VSA_EState10,0.18019344485821084
VSA_EState10,0.027615766937989988
VSA_EState10,0.0023074491151825406
VSA_EState10,0.18740139863064081
VSA_EState10,0.2306929842029468
VSA_EState10,0.000962363019648706
VSA_EState10,0.35101155188256694
VSA_EState10,0.2588137409145658
VSA_EState10,0.26403881608617513
VSA_EState10,0.013915505206896934
VSA_EState10,0.0
VSA_EState10,0.03948030110679198
VSA_EState10,0.09328911662022397
VSA_EState10,0.21461940908401286
VSA_EState10,0.04726277114736757
VSA_EState10,0.006515375959910773
VSA_EState10,0.2379959095091903
VSA_EState10,0.0
VSA_EState10,0.008586160310998485
VSA_EState10,0.010084140649558144
VSA_EState10,0.004031089839454492
VSA_EState10,0.001264083987635541
VSA_EState10,0.2655017398729977
VSA_EState10,0.0
VSA_EState10,0.16211224127087517
VSA_EState10,0.2672797126070639
VSA_EState10,0.2512830550277806
VSA_EState10,0.24988007098945006
VSA_EState10,0.003430025489241555
VSA_EState10,0.0
VSA_EState10,0.00229419236366669
VSA_EState10,0.050209792624709135
VSA_EState10,0.2385918142901556
VSA_EState10,0.06253937257788614
VSA_EState10,0.001826040562820254
VSA_EState10,0.0
VSA_EState10,0.17738753248266545
VSA_EState10,0.2866427812845773
VSA_EState10,0.22806772274063566
VSA_EState10,0.007914829758506277
VSA_EState10,0.007646946463779937
VSA_EState10,0.19826713797516335
VSA_EState10,0.01011782092395446
VSA_EState10,0.013676071971838314
VSA_EState10,0.18855815458983455
VSA_EState10,0.0029986708077529775
VSA_EState10,0.11299308896845861
VSA_EState10,0.2684970924303084
VSA_EState10,0.17581337620352155
VSA_EState10,0.0
VSA_EState10,0.056170760994863775
VSA_EState10,0.05349559690614172
VSA_EState10,0.0031902699700501655
VSA_EState10,0.0034315387891026773
VSA_EState10,0.2418478512370363
VSA_EState10,0.0
VSA_EState10,0.20920319636071466
VSA_EState10,0.08144691795797543
VSA_EState10,0.2527824677009513
VSA_EState10,0.01259520017709069
VSA_EState10,0.1965566927942311
VSA_EState10,0.155248239534541
VSA_EState10,0.005018555864912215
VSA_EState10,0.22766169311452944
VSA_EState10,0.006949912315955907
VSA_EState10,0.2671877666307805
VSA_EState10,0.18650009801015568
VSA_EState10,0.22790796829347992
VSA_EState10,0.22607411538210886
VSA_EState10,0.36290781370151315
VSA_EState10,0.009000496555512185
VSA_EState10,0.14110974469353388
VSA_EState10,0.0
VSA_EState10,0.17700125634673713
VSA_EState10,0.10591990833793886
VSA_EState10,0.09050591523598467
VSA_EState10,0.26997660388584716
VSA_EState10,0.22072439182599393
VSA_EState10,0.0026701987099999767
VSA_EState10,0.005604847006966538
VSA_EState10,0.1618680528507692
VSA_EState10,0.003335780971345683
VSA_EState10,0.0
VSA_EState10,0.2444765298976843
VSA_EState10,0.0011512947699850778
VSA_EState10,0.2272015044251927
VSA_EState10,0.0
VSA_EState10,0.01991785006585588
VSA_EState10,0.005976050145239882
VSA_EState10,0.21592318493562332
VSA_EState10,0.000794550608339715
VSA_EState10,0.20826695225076644
VSA_EState10,0.010952264085964926
VSA_EState10,0.2170542734480088
VSA_EState10,0.00238770235325802
VSA_EState10,0.09158334737158302
VSA_EState10,0.19368233092515463
VSA_EState10,0.18459161004529287
VSA_EState10,0.2643059396639279
VSA_EState10,0.0021447672875330227
VSA_EState10,0.0011778515541586963
VSA_EState10,0.27204310893849015
VSA_EState10,0.07907809088662261
VSA_EState10,0.22398107762220915
VSA_EState10,0.20487939902063754
VSA_EState10,0.0
VSA_EState10,0.002235080841294282
VSA_EState10,0.25100479281864696
VSA_EState10,0.001085410096874335
VSA_EState10,0.22435408241092095
VSA_EState10,0.22020827751746733
VSA_EState10,0.003065553596091481
VSA_EState10,0.0
VSA_EState10,0.06580042730667304
VSA_EState10,0.0
VSA_EState10,0.18674968662581495
VSA_EState10,0.19146368538059563
VSA_EState10,0.0
VSA_EState10,0.007483270531086378
VSA_EState10,0.020581191278027922
VSA_EState10,0.1670980660537838
VSA_EState10,0.24415765628665223
VSA_EState10,0.0
VSA_EState10,0.0030021084012562178
VSA_EState10,0.22848659039258842
VSA_EState10,0.049030935567959164
VSA_EState10,0.19337055275522275
VSA_EState10,0.0
VSA_EState10,0.010179653632351368
VSA_EState10,0.23105759083439584
VSA_EState10,0.0010041446088902301
VSA_EState10,0.03296921923883458
VSA_EState10,0.23601114782332788
VSA_EState10,0.0012239127734587987
VSA_EState10,0.3044521247910145
VSA_EState10,0.025192641490509437
VSA_EState10,0.1127221368383328
VSA_EState10,0.2302416451231531
VSA_EState10,0.0
VSA_EState10,0.033730442223171245
VSA_EState10,0.24713160059392175
VSA_EState10,0.2613806434028525
VSA_EState10,0.016519299205002363
VSA_EState10,0.053638838757913414
VSA_EState10,0.02396287828917215
VSA_EState10,0.016143129429865503
VSA_EState10,0.21330303789962837
VSA_EState10,0.2190580937627257
VSA_EState10,0.22407592427801173
VSA_EState10,0.005233821060889905
VSA_EState10,0.18309095838796063
VSA_EState10,0.12995453269682963
VSA_EState10,0.21009283709396542
VSA_EState10,0.002829821096713985
VSA_EState10,0.0032111191072167673
VSA_EState10,0.18994658949657472
VSA_EState10,0.214615435701498
VSA_EState10,0.32917420012223214
VSA_EState10,0.01100151682370818
VSA_EState10,0.18439139148516856
VSA_EState10,0.17954827636337728
VSA_EState10,0.010066525385342057
VSA_EState10,0.07557562016963895
VSA_EState10,0.24531073517095234
VSA_EState10,0.22820337043130248
VSA_EState10,0.014051061861365535
VSA_EState10,0.0
VSA_EState10,0.20705256983790665
VSA_EState10,0.006331417820773868
VSA_EState10,0.2239790063231431
VSA_EState10,0.2577641593955092
VSA_EState10,0.013723605779892107
VSA_EState10,0.1795783415419083
VSA_EState10,0.0012201207595337246
VSA_EState10,0.24804316296547613
VSA_EState10,0.0
VSA_EState10,0.012250642830187407
VSA_EState10,0.26636397980713006
VSA_EState10,0.04491164075481782
VSA_EState10,0.0030260392277021834
VSA_EState10,0.1617738056492702
VSA_EState10,0.10989160536424834
VSA_EState10,0.0
VSA_EState10,0.22355424537503013
VSA_EState10,0.0
VSA_EState10,0.03700145654177479
VSA_EState10,0.01064580853170589
VSA_EState10,0.23190683053910707
VSA_EState10,0.011792682624475739
VSA_EState10,0.18571987207290752
VSA_EState10,0.0010762011944497254
VSA_EState10,0.0
VSA_EState10,0.004008860504608932
VSA_EState10,0.009480107442681044
VSA_EState10,0.0048060574137681715
VSA_EState10,0.002903389450274315
VSA_EState10,0.23886630695675232
VSA_EState10,0.0
VSA_EState10,0.18680802001824967
VSA_EState10,0.3051604891225833
VSA_EState10,0.11600337332198345
VSA_EState10,0.057603889748156605
VSA_EState10,0.18809402154117927
VSA_EState10,0.032885309308446416
VSA_EState10,0.028611527639401047
VSA_EState10,0.030395669843753328
VSA_EState10,0.11041732284999965
VSA_EState10,0.004155776604744304
VSA_EState10,0.2271259975023763
VSA_EState10,0.2840637657097991
VSA_EState10,0.16915314610529458
VSA_EState10,0.07593747259227443
VSA_EState10,0.2784493249790148
VSA_EState10,0.31310659491176995
VSA_EState10,0.005684364923096884
VSA_EState10,0.2739587929218755
VSA_EState10,0.0945639468233359
VSA_EState10,0.0010068366937961047
VSA_EState10,0.12298581544252289
VSA_EState10,0.012959758859266327
VSA_EState10,0.013842818490980844
VSA_EState10,0.20891480307814153
VSA_EState10,0.002117978838543047
VSA_EState10,0.20415345478040534
VSA_EState10,0.0021728675950667977
VSA_EState10,0.013370588928310523
VSA_EState10,0.1562011442115162
VSA_EState10,0.0037365885585160506
VSA_EState10,0.20921428719963583
VSA_EState10,0.24601592731369143
VSA_EState10,0.007352956662042517
VSA_EState10,0.04295738654648954
VSA_EState10,0.014516443822251238
VSA_EState10,0.24934214892455442
VSA_EState10,0.07859783761891373
VSA_EState10,0.2084014184438104
VSA_EState10,0.0035437111219694503
VSA_EState10,0.06735070605013667
VSA_EState10,0.06703879620490001
VSA_EState10,0.014543875168131198
VSA_EState10,0.23454745907343771
VSA_EState10,0.021122883210078557
VSA_EState10,0.19472816601320272
VSA_EState10,0.25539835003176753
VSA_EState10,0.003522447255566474
VSA_EState10,0.003982592530642166
VSA_EState10,0.19245543146228025
VSA_EState10,0.0
VSA_EState10,0.013605632006906405
VSA_EState10,0.3432196107158256
VSA_EState10,0.0
VSA_EState10,0.012072025354739514
VSA_EState10,0.07970397247286105
VSA_EState10,0.24601401287118896
VSA_EState10,0.2483933909092016
VSA_EState10,0.21281618149923437
VSA_EState10,0.1976643191860996
VSA_EState10,0.0013456621709074625
VSA_EState10,0.013610018421450763
VSA_EState10,0.19747839278120916
VSA_EState10,0.27408423750066363
VSA_EState10,0.21623578243730063
VSA_EState10,0.00464469543810571
VSA_EState10,0.20927837194341936
VSA_EState10,0.23305598031416067
VSA_EState10,0.18102019585179455
VSA_EState10,0.0014386029864695068
VSA_EState10,0.18423096231563338
VSA_EState10,0.09895092306551236
VSA_EState10,0.04376651953746005
VSA_EState10,0.1870327054218144
VSA_EState10,0.154776584837855
VSA_EState10,0.2983142770703171
VSA_EState10,0.004478369248543867
VSA_EState10,0.004901417292438997
VSA_EState10,0.25241504608945864
VSA_EState10,0.0018921677612911765
VSA_EState10,0.09604352110392785
VSA_EState10,0.0
VSA_EState10,0.08875319397042437
VSA_EState10,0.015009179841569678
VSA_EState10,0.15363250909587356
VSA_EState10,0.019408117639317296
VSA_EState10,0.08112691468247794
VSA_EState10,0.04599108529394788
VSA_EState10,0.2499912793852449
VSA_EState10,0.09371935314451732
VSA_EState10,0.1105484266072743
VSA_EState10,0.2698355421333975
VSA_EState10,0.0
VSA_EState10,0.22471661372599913
VSA_EState10,0.01689672192711909
VSA_EState10,0.041861229999751635
VSA_EState10,0.002219406839011882
VSA_EState10,0.0
VSA_EState10,0.19255673837689688
VSA_EState10,0.01717880225887625
VSA_EState10,0.0027279432400417226
VSA_EState10,0.0
VSA_EState10,0.013678243575686581
VSA_EState10,0.0010324273472723969
VSA_EState10,0.06691936278384789
VSA_EState10,0.0026878217757617447
VSA_EState10,0.0
VSA_EState10,0.1922217118482844
VSA_EState10,0.21397297060658074
VSA_EState10,0.0
VSA_EState10,0.008845730285352975
VSA_EState10,0.20419802880919033
VSA_EState10,0.0
VSA_EState10,0.24513510707072936
VSA_EState10,0.0
VSA_EState10,0.035364819139515495
VSA_EState10,0.002160405592050904
VSA_EState10,0.0
VSA_EState10,0.0054532943649617475
VSA_EState10,0.2544892845422558
VSA_EState10,0.004659704826337061
VSA_EState10,0.02219024840734703
VSA_EState10,0.265907495496821
VSA_EState10,0.31561678842759355
VSA_EState10,0.20290544770498725
VSA_EState10,0.0
VSA_EState10,0.03354634243145848
VSA_EState10,0.00315136354924729
VSA_EState10,0.0897138721680543
VSA_EState10,0.06933971449434201
VSA_EState10,0.011960230245469114
VSA_EState10,0.18877750618990416
VSA_EState10,0.11780088268260064
VSA_EState10,0.003957506977682375
VSA_EState10,0.31828494300464766
VSA_EState10,0.0
VSA_EState10,0.20964189183653456
VSA_EState10,0.0
VSA_EState10,0.018223033318165317
VSA_EState10,0.04128922404397547
VSA_EState10,0.007519117753872796
VSA_EState10,0.020965916536813248
VSA_EState10,0.014846585990809994
VSA_EState10,0.10172350439649129
VSA_EState10,0.0065317643771969905
VSA_EState10,0.0
VSA_EState10,0.03416118731368309
VSA_EState10,0.0018863093173655029
VSA_EState10,0.11022927909789428
VSA_EState10,0.2790892744009235
VSA_EState10,0.1825800218186339
VSA_EState10,0.00816298340425254
VSA_EState10,0.0
VSA_EState10,0.015242243712826434
VSA_EState10,0.0
VSA_EState10,0.0
VSA_EState10,0.0
VSA_EState10,0.06522666355337424
VSA_EState10,0.2188181796223144
VSA_EState10,0.0
VSA_EState10,0.0
VSA_EState10,0.238616806169434
VSA_EState10,0.17631284976247966
VSA_EState10,0.024364978679736343
VSA_EState10,0.10842666858957961
VSA_EState10,0.23427424321085694
VSA_EState10,0.2184220261514092
VSA_EState10,0.026787767912515876
VSA_EState10,0.010091818970154971
VSA_EState10,0.04393993198045718
VSA_EState10,0.18997073933538633
VSA_EState10,0.03254731246950079
VSA_EState10,0.24216117460943912
VSA_EState10,0.009635106161729646
VSA_EState10,0.07730830601455402
VSA_EState10,0.173516096416432
VSA_EState10,0.19895661951885293
VSA_EState10,0.24350059692070533
VSA_EState10,0.021134332091983357
VSA_EState10,0.10910010448610585
VSA_EState10,0.09786307733734383
