Superclass,my_class,total_count,measured_count,potent_frac,CASRN,PREFERRED_NAME,IUPAC_NAME,log POD (95% CI),uhat,dJ,training log POD,all reported log POD
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['215186-99-5'],"['Tris(3,3,4,4,5,5,6,6,6-nonafluorohexyl)(prop-2-en-1-yl)stannane']","['Tris(3,3,4,4,5,5,6,6,6-nonafluorohexyl)(prop-2-en-1-yl)stannane']","-1.19 [-1.78, 1.50]",3.285221918519521,0.64,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['192212-66-1'],"['Allyltris(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)stannane']","['(Prop-2-en-1-yl)tris(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)stannane']","-1.01 [-1.65, 1.68]",3.3215486162777723,0.61,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['240497-26-1'],"['Tris(3,3,4,4,5,5,6,6,6-nonafluorohexyl)stannane']","['Tris(3,3,4,4,5,5,6,6,6-nonafluorohexyl)stannane']","-0.73 [-1.34, 2.00]",3.339445799687035,0.55,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['3542-36-7'],['Dichloro(dioctyl)stannane'],['Dichloro(dioctyl)stannane'],"-0.61 [-1.47, 1.97]",3.4341505655656865,0.31,-0.71,-0.71
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['1118-42-9'],['Dipentyltin dichloride'],['Dichloro(dipentyl)stannane'],"-0.52 [-1.46, 1.63]",3.0882917802781904,0.31,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['175354-32-2'],['Tris((perfluorohexyl)ethyl)stannane'],"['Tris(3,3,4,4,5,5,6,6,7,7,8,8,8-tridecafluorooctyl)stannane']","-0.48 [-1.16, 2.19]",3.355550845839179,0.51,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['818-08-6'],"['Stannane, dibutyloxo-']",['Dibutylstannanone'],"-0.47 [-1.27, 1.95]",3.2112430618243017,0.45,-0.42,-0.42
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['1449-55-4'],['Tetracyclohexylstannane'],['Tetracyclohexylstannane'],"-0.34 [-1.52, 1.97]",3.483474538050611,0.6,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['5827-58-7'],"['Stannane, dichlorodidodecyl-']",['Dichloro(didodecyl)stannane'],"-0.31 [-1.24, 2.27]",3.5079551265239144,0.31,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['1112-63-6'],"['Distannoxane, hexaethyl-']",['Hexaethyldistannoxane'],"-0.30 [-1.24, 1.95]",3.1880051644674623,0.72,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['1067-29-4'],['Bis(tripropyltin) oxide'],['Hexapropyldistannoxane'],"-0.22 [-1.14, 2.06]",3.1945835480161846,0.64,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['3590-59-8'],"['2,2-Dibutyl-1,3,2-dioxastannolane']","['2,2-Dibutyl-1,3,2-dioxastannolane']","-0.10 [-1.40, 1.78]",3.183441779808959,0.7,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['1067-55-6'],"['Stannane, dibutyldimethoxy-']",['Dibutyl(dimethoxy)stannane'],"-0.10 [-1.06, 2.11]",3.166279932610593,0.53,,1.11
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['683-18-1'],['Dibutyltin dichloride'],['Dibutyl(dichloro)stannane'],"-0.08 [-1.10, 2.10]",3.1956440357321805,0.27,-0.45,-0.45
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['24850-33-7'],['Allyltributylstannane'],['Tributyl(prop-2-en-1-yl)stannane'],"-0.07 [-1.30, 1.88]",3.1840434402911297,0.59,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['2767-41-1'],['Dihexyltin dichloride'],['Dichloro(dihexyl)stannane'],"-0.06 [-0.98, 2.07]",3.050017477863804,0.31,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['2179-92-2'],"['Stannanecarbonitrile, tributyl-']",['Tributylstannanecarbonitrile'],"-0.05 [-1.22, 1.96]",3.180716442969909,0.6,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['2176-98-9'],"['Stannane, tetrapropyl-']",['Tetrapropylstannane'],"0.01 [-1.34, 1.85]",3.183520141453638,0.68,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['5827-56-5'],['Tetradodecylstannane'],['Tetradodecylstannane'],"0.05 [-1.14, 2.15]",3.2891435657473163,0.43,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['3349-36-8'],['Dibutoxydibutylstannane'],['Dibutoxy(dibutyl)stannane'],"0.06 [-1.08, 2.05]",3.1303988034973136,0.46,-0.36,-0.36
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['3349-38-0'],['Dibutylbis(octyloxy)stannane'],['Dibutyl[bis(octyloxy)]stannane'],"0.08 [-1.17, 1.97]",3.136671526895293,0.51,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['7067-44-9'],"['Stannane, butyltricyclohexyl-']",['Butyl(tricyclohexyl)stannane'],"0.09 [-1.35, 2.02]",3.371875031225092,0.66,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['22205-30-7'],['Bis(dodecylthio)dioctylstannane'],['Bis(dodecylsulfanyl)(dioctyl)stannane'],"0.11 [-1.38, 1.66]",3.0414807295790016,0.45,0.83,0.83
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['563-25-7'],['Dibutyl(difluoro)stannane'],['Dibutyl(difluoro)stannane'],"0.12 [-1.20, 1.92]",3.1177021987609623,0.54,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['25637-27-8'],"['Distannoxane, hexapentyl-']",['Hexapentyldistannoxane'],"0.14 [-1.23, 1.91]",3.1366664708138354,0.49,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['19411-60-0'],"['Stannane, tributylethyl-']",['Tributyl(ethyl)stannane'],"0.14 [-1.22, 1.98]",3.20153138963132,0.54,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['19429-30-2'],['Di-tert-butyldichlorostannane'],['Di-tert-butyl(dichloro)stannane'],"0.21 [-1.03, 2.05]",3.0802131418181355,0.76,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['1426-66-0'],['Tributyl(pentafluoroethyl)stannane'],['Tributyl(pentafluoroethyl)stannane'],"0.21 [-1.18, 1.93]",3.1075682405470486,0.63,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['7486-35-3'],['Ethynyltributylstannane'],['Tributyl(ethenyl)stannane'],"0.24 [-0.88, 2.35]",3.229743166442308,0.56,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['870-08-6'],"['Stannane, dioctyloxo-']",['Dioctylstannanone'],"0.26 [-1.10, 2.10]",3.202590365170812,0.45,,-1.11
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['22771-17-1'],"['Stannane, dicyclohexyloxo-']",['Dicyclohexylstannanone'],"0.31 [-1.17, 2.09]",3.2661534346642784,0.69,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['3026-81-1'],"[""Ethanol, 2,2'-[(dibutylstannylene)bis(thio)]bis-""]","[""2,2'-[(Dibutylstannanediyl)bis(sulfanediyl)]di(ethan-1-ol)""]","0.31 [-0.99, 1.98]",2.966396644069597,0.56,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['15336-98-8'],['Diallyldibutylstannane'],['Dibutyldi(prop-2-en-1-yl)stannane'],"0.33 [-1.03, 2.16]",3.19452901012948,0.59,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['3765-65-9'],"['Stannane, tetrapentyl-']",['Tetrapentylstannane'],"0.34 [-0.98, 2.30]",3.2870688989599417,0.49,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['867-36-7'],"['Stannane, dichlorodipropyl-']",['Dichloro(dipropyl)stannane'],"0.35 [-0.93, 2.17]",3.1010860738688844,0.51,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['813-19-4'],['Hexabutyldistannane'],[nan],"0.38 [-1.10, 2.17]",3.2699383952863545,0.54,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['2949-42-0'],"['Stannane, tetraisopropyl-']",['Tetra(propan-2-yl)stannane'],"0.38 [-0.99, 2.15]",3.143259263908861,0.74,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['1461-25-2'],['Tetrabutyltin'],['Tetrabutylstannane'],"0.40 [-1.05, 2.30]",3.3473644958190434,0.49,,1.89
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['6821-94-9'],['Dibutylbis((dibutylthiocarbamoyl)thio)stannane'],"['N,N,3,3,6-Pentabutyl-1,5-bis(sulfanylidene)-2,4-dithia-6-aza-3-stannadecan-1-amine']","0.42 [-1.04, 2.15]",3.1881759621720818,0.63,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['4253-22-9'],['Dibutylthioxostannane'],['Dibutylstannanethione'],"0.44 [-0.92, 2.22]",3.132591666408993,0.59,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['4808-30-4'],['Bis(tributyltin) sulfide'],['Hexabutyldistannathiane'],"0.50 [-0.93, 2.19]",3.1230801523421774,0.56,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['3531-43-9'],"['Stannane, tetraisobutyl-']",['Tetrakis(2-methylpropyl)stannane'],"0.50 [-0.87, 2.30]",3.168397903751669,0.74,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['6208-26-0'],"['Distannoxane, hexakis(2-methylpropyl)-']",['Hexakis(2-methylpropyl)distannoxane'],"0.52 [-0.92, 2.28]",3.19656419738065,0.72,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['40217-92-3'],['Hexahexyldistannane'],['Hexahexyldistannane'],"0.54 [-0.89, 2.28]",3.1628098344860724,0.43,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['2954-94-1'],['Dibromodicyclohexylstannane'],['Dibromo(dicyclohexyl)stannane'],"0.54 [-1.20, 2.02]",3.221894008180748,0.65,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['38802-82-3'],['Diisopropyltin dichloride'],['Dichlorodi(propan-2-yl)stannane'],"0.56 [-0.84, 2.32]",3.1563584753731835,0.77,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['3912-86-5'],"['Tributylcyclopenta-2,4-dienylstannane']","['Tributyl(cyclopenta-2,4-dien-1-yl)stannane']","0.60 [-0.97, 2.41]",3.376465483414852,0.64,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['1185-81-5'],['Dibutyltinbis(lauryl mercaptide)'],['Dibutyl[bis(dodecylsulfanyl)]stannane'],"0.62 [-0.74, 2.24]",2.9847890093713585,0.48,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['68299-15-0'],['Bis(neodecanoyloxy)dioctylstannane'],"['Dioctylbis[(2,2,5,5-tetramethylhexanoyl)oxy]stannane']","0.66 [-1.06, 2.25]",3.304649530831097,0.45,0.83,0.83
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['759-23-9'],['Triisopropyltin'],['Tri(propan-2-yl)stannane'],"0.69 [-1.14, 2.09]",3.231575551059711,0.75,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['3572-47-2'],"['Stannane, dioctylthioxo-']",['Dioctylstannanethione'],"0.71 [-0.92, 2.43]",3.3528233502722897,0.5,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['3590-84-9'],"['Stannane, tetraoctyl-']",['Tetraoctylstannane'],"0.75 [-0.60, 2.76]",3.3585338528903166,0.43,,2.59
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['688-73-3'],['Tributyltin'],['Tributylstannane'],"0.77 [-1.00, 2.09]",3.088296415556429,0.56,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['869-59-0'],['Trioctylstannane'],['Trioctylstannane'],"0.89 [-0.95, 2.47]",3.4225768446746474,0.43,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['2787-93-1'],"['Distannoxane, hexaoctyl-']",['Hexaoctyldistannoxane'],"0.90 [-0.52, 2.62]",3.1448788961937826,0.46,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['2273-48-5'],['Didodecyloxostannane'],['Didodecylstannanone'],"1.00 [-0.65, 2.67]",3.3148171825754384,0.45,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['7393-43-3'],['Tetrallylstannane'],['Tetra(prop-2-en-1-yl)stannane'],"1.01 [-0.75, 2.49]",3.2383048682396005,0.73,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['1112-56-7'],"['Stannane, tetraethenyl-']",['Tetraethenylstannane'],"1.11 [-1.13, 2.16]",3.296646256702736,0.79,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['2232-68-0'],['Triethylstannanecarbonitrile'],['Triethylstannanecarbonitrile'],"1.28 [-0.79, 2.38]",3.1736677217922717,0.71,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['597-64-8'],['Tetraethyl tin'],['Tetraethylstannane'],"1.28 [-0.65, 2.60]",3.246487700615704,0.75,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['2767-55-7'],"['Stannane, diethyldiiodo-']",['Diethyl(diiodo)stannane'],"1.40 [-0.71, 2.62]",3.3270567368674158,0.77,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['761-44-4'],"['Stannane, tripropyl-']",['Tripropylstannane'],"1.42 [-0.66, 2.50]",3.163442538463312,0.71,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['866-55-7'],['Diethyltindichloride'],['Dichloro(diethyl)stannane'],"1.45 [-0.83, 2.43]",3.2620032769071465,0.65,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['997-50-2'],['Triethyl tin'],['Triethylstannane'],"1.79 [-0.63, 2.71]",3.3462044607130985,0.75,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['29367-11-1'],['Dibutyl-lambda~2~-stannane--water (1/2)'],['Dibutyl-lambda~2~-stannane--water (1/2)'],"1.87 [-0.45, 2.65]",3.0907310703885478,0.59,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['15231-44-4'],['Dioctylstannane'],['Dioctylstannane'],"2.52 [-0.61, 3.11]",3.723427363582212,0.43,,
Organometallic compounds,Organotin compounds,67,6,0.14925373134328357,['1002-53-5'],['Dibutyltin hydride'],['Dibutylstannane'],"2.54 [-0.46, 3.12]",3.581868790609194,0.56,,
Organohalogen compounds,Alkyl fluorides,32,1,0.4375,['298703-33-0'],['4-[(6-Methoxy-3-pyridazinyl)sulfamoyl]anilinium heptadecafluorononanoate'],[nan],"-1.13 [-1.70, 1.61]",3.314803033512218,0.67,,
Organohalogen compounds,Alkyl fluorides,32,1,0.4375,['328531-06-2'],['Cyclohexanaminium perfluorononanoate'],['Cyclohexanaminium heptadecafluorononanoate'],"-1.08 [-1.75, 1.53]",3.278406408447891,0.48,,
Organohalogen compounds,Alkyl fluorides,32,1,0.4375,['251099-16-8'],"['N-Decyl-N,N-dimethyl-1-decanaminium perfluorooctanesulfonate']","['N-Decyl-N,N-dimethyldecan-1-aminium heptadecafluorooctane-1-sulfonate']","-1.07 [-1.74, 1.15]",2.883532354164012,0.48,,
Organohalogen compounds,Alkyl fluorides,32,1,0.4375,['258341-99-0'],"['Diphenyl(2,4,6-trimethylphenyl)sulfonium perfluoro-1-octanesulfonate']","['Diphenyl(2,4,6-trimethylphenyl)sulfanium heptadecafluorooctane-1-sulfonate']","-1.07 [-1.95, 1.60]",3.555687781892196,0.62,,
Organohalogen compounds,Alkyl fluorides,32,1,0.4375,['32609-65-7'],"['Perfluorooctanoate N,N,N-trimethylmethanaminium']","['N,N,N-Trimethylmethanaminium pentadecafluorooctanoate']","-1.05 [-1.71, 1.64]",3.3559802263258773,0.33,,
Organohalogen compounds,Alkyl fluorides,32,1,0.4375,['1263361-03-0'],['(Heptadecafluorooctyl)phosphonic acid--4-methylaniline (1/1)'],['(Heptadecafluorooctyl)phosphonic acid--4-methylaniline (1/1)'],"-0.99 [-1.63, 1.75]",3.3845260243162305,0.69,,
Organohalogen compounds,Alkyl fluorides,32,1,0.4375,['2250-98-8'],"[""N,N',N''-(Phosphinylidynetris(oxyethane-2,1-diyl))tris(N-ethylheptadecafluorooctane-1-sulphonamide)""]","['Tris{2-[ethyl(1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluorooctane-1-sulfonyl)amino]ethyl} phosphate']","-0.97 [-1.55, 1.64]",3.1909172848993093,0.58,,
Organohalogen compounds,Alkyl fluorides,32,1,0.4375,['277749-00-5'],['Tetrapropylammonium perfluorooctanoate'],"['N,N,N-Tripropylpropan-1-aminium pentadecafluorooctanoate']","-0.85 [-1.52, 1.84]",3.354112455535284,0.47,,
Organohalogen compounds,Alkyl fluorides,32,1,0.4375,['98241-25-9'],"['N,N,N-Triethylethanaminium perfluorooctanoate']","['N,N,N-Triethylethanaminium pentadecafluorooctanoate']","-0.81 [-1.48, 1.87]",3.345586845207103,0.41,,
Organohalogen compounds,Alkyl fluorides,32,1,0.4375,['56773-42-3'],['Tetraethylammonium perfluorooctanesulfonate'],"['N,N,N-Triethylethanaminium heptadecafluorooctane-1-sulfonate']","-0.76 [-1.42, 1.11]",2.52912027530659,0.36,-0.59,-0.59
Organohalogen compounds,Alkyl fluorides,32,1,0.4375,['68891-96-3'],"[""Diaquatetrachloro[mu-[N-ethyl-N-[(perfluorooctyl)sulfonyl]glycinato-O1:O1']]-mu-hydroxybis[2-methylpropanol]dichromium""]","[""Diaqua(tetrachlorido)-{mu-[N-ethyl-N-(1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-heptadecafluorooctane-1-sulfonyl)glycinato-kappaO:kappaO']}(mu-hydroxido)bis(2-methylpropan-1-ol)dichromium""]","-0.75 [-1.38, 1.97]",3.3430759968109784,0.61,,
Organohalogen compounds,Alkyl fluorides,32,1,0.4375,['124472-68-0'],"['N,N-Dibutyl-N-methylbutan-1-aminium heptadecafluorooctane-1-sulfonate']","['N,N-Dibutyl-N-methylbutan-1-aminium heptadecafluorooctane-1-sulfonate']","-0.47 [-1.13, 1.72]",2.848590204048045,0.49,,
Organohalogen compounds,Alkyl fluorides,32,1,0.4375,['2185049-59-4'],['Tetrabutylphosphonium perfluorooctane sulfonate'],[nan],"-0.47 [-1.12, 2.26]",3.3793566607148087,0.49,,
Organohalogen compounds,Alkyl fluorides,32,1,0.4375,['111873-33-7'],['Tetrabutylammonium perfluorooctanesulfonate'],"['N,N,N-Tributylbutan-1-aminium heptadecafluorooctane-1-sulfonate']","-0.39 [-1.05, 1.82]",2.875850984382517,0.47,,
Organohalogen compounds,Alkyl fluorides,32,1,0.4375,['189274-31-5'],['Tetramethylammonium perfluorohexane sulfonate'],[nan],"0.25 [-1.66, 1.68]",3.342742939138118,0.36,,
Organohalogen compounds,Alkyl fluorides,32,1,0.4375,['108427-55-0'],['Tetraethylammonium perfluorohexane sulfonate'],[nan],"0.31 [-1.48, 1.71]",3.1922811234368678,0.36,,
Organohalogen compounds,Alkyl fluorides,32,1,0.4375,['2310194-12-6'],['Tetrabutylphosphonium perfluorohexane sulfonate'],[nan],"0.39 [-1.61, 1.81]",3.417997277313045,0.49,,
Organohalogen compounds,Alkyl fluorides,32,1,0.4375,['110086-60-7'],"['Heptafluorobutanoic acid anhydride, compd. with dihexyl phosphonate (2:1)']",['Heptafluorobutanoic anhydride--dihexyl phosphonate (2/1)'],"0.45 [-1.18, 2.10]",3.2812591955714865,0.62,,
Organohalogen compounds,Alkyl fluorides,32,1,0.4375,['124472-66-8'],"['N,N-Dibutyl-N-methylbutan-1-aminium nonafluorobutane-1-sulfonate']","['N,N-Dibutyl-N-methylbutan-1-aminium nonafluorobutane-1-sulfonate']","0.63 [-1.26, 1.80]",3.0623920582158712,0.5,,
Organohalogen compounds,Alkyl fluorides,32,1,0.4375,['1263361-02-9'],['(Tridecafluorohexyl)phosphonic acid--4-methylaniline (1/1)'],['(Tridecafluorohexyl)phosphonic acid--4-methylaniline (1/1)'],"0.68 [-1.31, 2.04]",3.349610534226158,0.69,,
Organohalogen compounds,Alkyl fluorides,32,1,0.4375,['25628-17-5'],['Tetramethylammonium perfluorobutane sulfonate'],[nan],"0.69 [-1.42, 1.75]",3.1693376702885723,0.38,,
Organohalogen compounds,Alkyl fluorides,32,1,0.4375,['209482-18-8'],"['1-Butanesulfonic acid, 1,1,2,2,3,3,4,4,4-nonafluoro-, ion(1-), 1-(4-butoxy-1-naphthalenyl)tetrahydrothiophenium']",['1-(4-Butoxynaphthalen-1-yl)thiolan-1-ium nonafluorobutane-1-sulfonate'],"0.75 [-1.72, 1.94]",3.657070835550971,0.69,,
Organohalogen compounds,Alkyl fluorides,32,1,0.4375,['194999-85-4'],['Bis(4-tert-butylphenyl)iodanium nonafluorobutane-1-sulfonate'],['Bis(4-tert-butylphenyl)iodanium nonafluorobutane-1-sulfonate'],"0.76 [-1.72, 2.00]",3.722947000802311,0.58,,
Organohalogen compounds,Alkyl fluorides,32,1,0.4375,['220689-12-3'],['Tetrabutylphosphonium perfluorobutanesulfonate'],['Tetrabutylphosphanium nonafluorobutane-1-sulfonate'],"0.79 [-1.24, 2.01]",3.25367693310756,0.5,,
Organohalogen compounds,Alkyl fluorides,32,1,0.4375,['1001557-05-6'],['3-Hexyl-1-methyl-1H-Imidazolium perfluorobutanesulfonate'],"['3-Hexyl-1-methyl-2,3-dihydro-1H-imidazol-1-ium nonafluorobutane-1-sulfonate']","0.85 [-1.03, 2.00]",3.0393839271781378,0.64,,
Organohalogen compounds,Alkyl fluorides,32,1,0.4375,['241806-75-7'],['Tris(4-tert-butylphenyl)sulfonium perfluorobutanesulfonate'],['Tris(4-tert-butylphenyl)sulfanium nonafluorobutane-1-sulfonate'],"0.91 [-2.33, 2.07]",4.405919943717594,0.58,,
Organohalogen compounds,Alkyl fluorides,32,1,0.4375,['194999-82-1'],['Diphenyliodanium nonafluorobutane-1-sulfonate'],['Diphenyliodanium nonafluorobutane-1-sulfonate'],"0.91 [-1.15, 2.07]",3.2145823326371903,0.55,,
Organohalogen compounds,Alkyl fluorides,32,1,0.4375,['108427-52-7'],['Tetrabutylammonium perfluoro-1-butanesulfonate'],"['N,N,N-Tributylbutan-1-aminium nonafluorobutane-1-sulfonate']","0.93 [-0.96, 2.11]",3.061403316506051,0.48,,
Organohalogen compounds,Alkyl fluorides,32,1,0.4375,['220133-51-7'],"['1-Butanesulfonic acid, 1,1,2,2,3,3,4,4,4-nonafluoro-, salt with sulfonium, dimethylphenyl- (1:1)']",['Dimethyl(phenyl)sulfanium nonafluorobutane-1-sulfonate'],"1.02 [-1.09, 2.12]",3.209268231226225,0.55,,
Organohalogen compounds,Alkyl fluorides,32,1,0.4375,['1015420-87-7'],['1-Ethyl-3-methylpyridin-1-ium nonafluorobutane-1-sulfonate'],['1-Ethyl-3-methylpyridin-1-ium nonafluorobutane-1-sulfonate'],"1.02 [-0.97, 2.26]",3.2227721005961354,0.61,,
Organohalogen compounds,Alkyl fluorides,32,1,0.4375,['144317-44-2'],['Triphenylsulfonium nonafluorobutanesulfonate'],['Triphenylsulfanium nonafluorobutane-1-sulfonate'],"1.18 [-2.01, 2.33]",4.340311477169133,0.53,,
Organohalogen compounds,Alkyl fluorides,32,1,0.4375,['200705-90-4'],['Imidazole perfluoropropionic acid salt'],[nan],"1.58 [-0.75, 2.63]",3.3776980843045226,0.69,,
Lipids and lipid-like molecules,Fatty acid esters,67,0,0.0,['28570-25-4'],['Dioctyltinbis[2-(dodecanoyloxy)ethylmercaptide]'],"['(Dioctylstannanediyl)bis(sulfanediylethane-2,1-diyl) didodecanoate']","-0.14 [-1.52, 1.51]",3.024997200255532,0.4,,
Lipids and lipid-like molecules,Fatty acid esters,67,0,0.0,['84145-12-0'],['2-((Trimethylstannyl)thio)ethyl stearate'],['2-[(Trimethylstannyl)sulfanyl]ethyl octadecanoate'],"-0.10 [-1.61, 1.84]",3.4578492090212123,0.37,,
Lipids and lipid-like molecules,Fatty acid esters,67,0,0.0,['59118-93-3'],"['(Methylstannylidyne)tris(thioethane-1,2-diyl) trinonan-1-oate']","['(Methylstannanetriyl)tris(sulfanediylethane-2,1-diyl) trinonanoate']","-0.04 [-1.51, 1.60]",3.109961288819837,0.37,,
Lipids and lipid-like molecules,Fatty acid esters,67,0,0.0,['68298-42-0'],['Dibutyltinbis[(2-hexadecanoyloxy)ethylmercaptide]'],"['(Dibutylstannanediyl)bis(sulfanediylethane-2,1-diyl) dihexadecanoate']","0.04 [-1.27, 1.80]",3.067161432459556,0.4,,
Lipids and lipid-like molecules,Fatty acid esters,67,0,0.0,['68928-39-2'],"['1,1′,1′′-[(Butylstannylidyne)tris(thio-2,1-ethanediyl)] trihexadecanoate']","['(Butylstannanetriyl)tris(sulfanediylethane-2,1-diyl) trihexadecanoate']","0.05 [-1.47, 1.63]",3.0993277217956616,0.39,,
Lipids and lipid-like molecules,Fatty acid esters,67,0,0.0,['68928-47-2'],['Dibutyltinbis[2-(decanoyloxy)ethylmercaptide]'],"['(Dibutylstannanediyl)bis(sulfanediylethane-2,1-diyl) didecanoate']","0.05 [-1.35, 1.92]",3.265165298697736,0.4,,
Lipids and lipid-like molecules,Fatty acid esters,67,0,0.0,['67859-63-6'],"['9-Octadecenoic acid (Z)-, (dimethylstannylene)bis(thio-2,1-ethanediyl) ester']","[""(Dimethylstannanediyl)bis(sulfanediylethane-2,1-diyl) (9Z,9'Z)di-octadec-9-enoate""]","0.08 [-1.41, 1.86]",3.267434770572868,0.36,,
Lipids and lipid-like molecules,Fatty acid esters,67,0,0.0,['68928-34-7'],['Butyltintris[2-(myristoyloxy)ethylmercaptide]'],"['(Butylstannanetriyl)tris(sulfanediylethane-2,1-diyl) tritetradecanoate']","0.09 [-1.40, 1.70]",3.10504191807356,0.39,,
Lipids and lipid-like molecules,Fatty acid esters,67,0,0.0,['57813-62-4'],"['Octanoic acid, (methylstannylidyne)tris(thio-2,1-ethanediyl) ester']","['(Methylstannanetriyl)tris(sulfanediylethane-2,1-diyl) trioctanoate']","0.15 [-1.07, 1.77]",2.834541837466963,0.37,,
Lipids and lipid-like molecules,Fatty acid esters,67,0,0.0,['57813-60-2'],"['Octanoic acid, (dimethylstannylene)bis(thio-2,1-ethanediyl) ester']","['(Dimethylstannanediyl)bis(sulfanediylethane-2,1-diyl) dioctanoate']","0.17 [-1.33, 2.04]",3.368774069771006,0.37,,
Lipids and lipid-like molecules,Fatty acid esters,67,0,0.0,['28570-24-3'],['(Dibutylstannylene)bis(thioethylene) dilaurate'],"['(Dibutylstannanediyl)bis(sulfanediylethane-2,1-diyl) didodecanoate']","0.23 [-1.24, 2.08]",3.3262741641793165,0.4,,
Lipids and lipid-like molecules,Fatty acid esters,67,0,0.0,['66899-70-5'],['Butyl (2Z)-4-oxo-4-[(tributylstannyl)oxy]but-2-enoate'],['Butyl (2Z)-4-oxo-4-[(tributylstannyl)oxy]but-2-enoate'],"0.25 [-1.12, 2.15]",3.27511259950698,0.39,,
