RMSE (train),RMSE (test),p,best_params
0.2792926277358552,0.7042928048731891,512,"OrderedDict([('C', 2.746398256148926), ('epsilon', 0.1569737307083378), ('gamma', 0.05107330401429879)])"
0.28235313862183103,0.7291787626302562,512,"OrderedDict([('C', 2.557963576163521), ('epsilon', 0.14498821590248728), ('gamma', 0.051022297810745625)])"
0.276175444240245,0.7662377215158965,512,"OrderedDict([('C', 2.727596970418366), ('epsilon', 0.17835525609363106), ('gamma', 0.052709168177005966)])"
0.227797339953432,0.7259851553216472,512,"OrderedDict([('C', 3.279784066231992), ('epsilon', 0.1379967874298836), ('gamma', 0.05575070341861541)])"
0.23714333041835314,0.8705010823926148,512,"OrderedDict([('C', 2.505536208829947), ('epsilon', 0.09214383143490375), ('gamma', 0.05468313413969773)])"
0.253456820736278,0.7133056053344675,512,"OrderedDict([('C', 2.578622614449854), ('epsilon', 0.10014117688925117), ('gamma', 0.05326159909580241)])"
0.2603345902824584,0.7504601926245136,512,"OrderedDict([('C', 2.501630004213301), ('epsilon', 0.0), ('gamma', 0.05281587637663936)])"
0.24057217203707587,0.7593279022545362,512,"OrderedDict([('C', 2.916004817367503), ('epsilon', 0.12607886542135707), ('gamma', 0.05599680275060695)])"
0.21113777402180534,0.7373104557291361,512,"OrderedDict([('C', 2.883063919675006), ('epsilon', 0.05063027291912567), ('gamma', 0.06039233878804513)])"
0.28051112909252585,0.8124042417900341,512,"OrderedDict([('C', 2.22717304956297), ('epsilon', 0.0865112086247832), ('gamma', 0.05137752597864975)])"
