RMSE (train),RMSE (test),p,best_params
0.8188853399963868,0.8437342623343631,138,"OrderedDict([('alpha', 0.002436890264915052), ('l1_ratio', 0.24105642216363793)])"
0.8252996973552122,0.8593120652839973,139,"OrderedDict([('alpha', 0.002139171878864345), ('l1_ratio', 0.9352255574253998)])"
0.8180899231888227,0.9171456881487763,138,"OrderedDict([('alpha', 0.004171233544877578), ('l1_ratio', 0.3001165081091983)])"
0.830500047880714,0.8434439684073933,138,"OrderedDict([('alpha', 0.00293531252876721), ('l1_ratio', 0.6876436270688566)])"
0.820304621759126,0.9586311100066627,139,"OrderedDict([('alpha', 0.0043072539605538895), ('l1_ratio', 0.4162616714001547)])"
0.8311424846319739,0.8117805995343704,138,"OrderedDict([('alpha', 0.002139171878864345), ('l1_ratio', 0.9352255574253998)])"
0.8298723583540233,0.8627383463348998,138,"OrderedDict([('alpha', 0.004770576248053396), ('l1_ratio', 0.39594061106191913)])"
0.8289295207254064,0.8306586753232088,138,"OrderedDict([('alpha', 0.002139171878864345), ('l1_ratio', 0.9352255574253998)])"
0.8093137778662141,0.9577550718043022,137,"OrderedDict([('alpha', 0.0017160484845840827), ('l1_ratio', 0.6430575493924467)])"
0.823747560865898,0.8921256703384739,138,"OrderedDict([('alpha', 0.008995827305829743), ('l1_ratio', 0.0)])"
