RMSE (train),RMSE (test),p,best_params
0.2459745862292772,0.6387374267134429,512,"OrderedDict([('C', 2.0971418311704046), ('epsilon', 0.0), ('gamma', 0.016148481574287724)])"
0.2756175712991577,0.6698630888889631,512,"OrderedDict([('C', 1.8252342248815445), ('epsilon', 0.0), ('gamma', 0.015619641628559685)])"
0.0637301655184869,0.7254204728943198,512,"OrderedDict([('C', 6.643374982794061), ('epsilon', 0.0), ('gamma', 0.01873974330010072)])"
0.23949706573830823,0.6691160728746811,512,"OrderedDict([('C', 2.0721022681856276), ('epsilon', 0.0), ('gamma', 0.0165388274069609)])"
0.29509843391964174,0.7474390753069265,512,"OrderedDict([('C', 1.624317982284113), ('epsilon', 0.0), ('gamma', 0.014800233323905754)])"
0.23300664913140653,0.6815578749104677,512,"OrderedDict([('C', 2.456820976015992), ('epsilon', 0.0), ('gamma', 0.014026197545421913)])"
0.2484001186813828,0.7117976773811575,512,"OrderedDict([('C', 2.3055471640744947), ('epsilon', 0.0), ('gamma', 0.01389193931621454)])"
0.23144482125813545,0.7464802310765719,512,"OrderedDict([('C', 2.0189933379558065), ('epsilon', 0.0), ('gamma', 0.017068846667609633)])"
0.23634683327014244,0.7081728753695729,512,"OrderedDict([('C', 2.167575337883403), ('epsilon', 0.0), ('gamma', 0.015238448950078809)])"
0.24269281075835047,0.7108389152253811,512,"OrderedDict([('C', 2.1682326094259734), ('epsilon', 0.0), ('gamma', 0.015532418060889093)])"
