RMSE (train),RMSE (test),p,best_params
0.3521997944363979,0.6502999717265844,138,"OrderedDict([('C', 2.282707806780142), ('epsilon', 0.1808192762978427), ('gamma', 0.08354928136044286)])"
0.3296079482711317,0.6537931535831789,139,"OrderedDict([('C', 3.275787540944562), ('epsilon', 0.19059091694673705), ('gamma', 0.08231952540999467)])"
0.2932530711986942,0.7697500588636401,138,"OrderedDict([('C', 2.328998461357144), ('epsilon', 0.0), ('gamma', 0.10573137107812033)])"
0.36314615070056677,0.7105436171586818,137,"OrderedDict([('C', 2.2334315571639887), ('epsilon', 0.20333588704865274), ('gamma', 0.08293031594698895)])"
0.31797453477655685,0.6240031820629948,138,"OrderedDict([('C', 2.3330766514077617), ('epsilon', 0.0), ('gamma', 0.09698428923715671)])"
0.3081345076498146,0.6503000086235268,139,"OrderedDict([('C', 2.9560742714280988), ('epsilon', 0.1726542728606578), ('gamma', 0.09615362292114357)])"
0.3531273815315383,0.714730686642403,138,"OrderedDict([('C', 2.289958528234509), ('epsilon', 0.2291852432262132), ('gamma', 0.08615779892123097)])"
0.2977744755637424,0.6718393817078235,138,"OrderedDict([('C', 3.1632759916570903), ('epsilon', 0.15994433472413663), ('gamma', 0.09406626347613471)])"
0.3451117945589461,0.7256080374668527,137,"OrderedDict([('C', 2.6348627988539515), ('epsilon', 0.191716610817252), ('gamma', 0.07958685302977198)])"
0.33036579757662476,0.7659766768653029,139,"OrderedDict([('C', 1.8730284505282389), ('epsilon', 0.0), ('gamma', 0.0970307910097182)])"
