RMSE (train),RMSE (test),p,best_params
0.014444707036908833,0.6450589384180617,162,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.001), ('learning_rate', 0.03), ('max_depth', 14), ('min_child_weight', 0.0), ('n_estimators', 1000), ('subsample', 0.6686816891369504)])"
0.12879486551834568,0.7129108582335693,166,"OrderedDict([('colsample_bytree', 1.0), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 9), ('min_child_weight', 0.0), ('n_estimators', 1000), ('subsample', 0.7406281435828417)])"
0.14428674193908,0.7804704746671307,165,"OrderedDict([('colsample_bytree', 0.5780674547591247), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 8), ('min_child_weight', 0.0), ('n_estimators', 1000), ('subsample', 0.8213635906494416)])"
0.016072790824949973,0.652903932048604,168,"OrderedDict([('colsample_bytree', 0.6493674564022233), ('gamma', 0.001), ('learning_rate', 0.03880973665380671), ('max_depth', 9), ('min_child_weight', 0.0), ('n_estimators', 1000), ('subsample', 0.6199081103111928)])"
0.020791389967174487,0.6438695546923358,168,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.001), ('learning_rate', 0.04013486869989575), ('max_depth', 13), ('min_child_weight', 0.0), ('n_estimators', 1000), ('subsample', 1.0)])"
0.01659414421296714,0.6226940373719781,167,"OrderedDict([('colsample_bytree', 0.7240589430980526), ('gamma', 0.001), ('learning_rate', 0.03), ('max_depth', 13), ('min_child_weight', 0.0), ('n_estimators', 1000), ('subsample', 0.7752679351882285)])"
0.04475657973694524,0.708241571696529,168,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.010932985589436962), ('learning_rate', 0.03), ('max_depth', 9), ('min_child_weight', 0.0), ('n_estimators', 1000), ('subsample', 0.562483739693968)])"
0.016004358378490485,0.6771144689903426,168,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.001), ('learning_rate', 0.03), ('max_depth', 20), ('min_child_weight', 3.919705471883599), ('n_estimators', 1000), ('subsample', 0.6887681952876545)])"
0.04931030023170365,0.7086094314805045,165,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.01204632544174777), ('learning_rate', 0.03), ('max_depth', 15), ('min_child_weight', 0.0), ('n_estimators', 343), ('subsample', 0.8925048626958567)])"
0.03963661913535765,0.7944466487494457,168,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.009688298486933112), ('learning_rate', 0.03), ('max_depth', 14), ('min_child_weight', 0.0), ('n_estimators', 1000), ('subsample', 0.5)])"
