RMSE (train),RMSE (test),p,best_params
0.8174446350590855,0.8893174065381436,138,"OrderedDict([('alpha', 0.0027228743555353014), ('l1_ratio', 0.5092556571401903)])"
0.8326777416039184,0.8254873620284661,139,"OrderedDict([('alpha', 0.00791238788339474), ('l1_ratio', 0.09671903981862642)])"
0.8220819744185048,0.9153368103220132,138,"OrderedDict([('alpha', 0.0032668627978892383), ('l1_ratio', 0.5522055561677731)])"
0.8218998851858768,0.9008033008385,137,"OrderedDict([('alpha', 0.002746697593413588), ('l1_ratio', 0.597090616124525)])"
0.8309149576766385,0.8293930535442556,138,"OrderedDict([('alpha', 0.002995471039510681), ('l1_ratio', 0.5427107508556883)])"
0.8269702341500969,0.8671956611773357,139,"OrderedDict([('alpha', 0.003810211084092271), ('l1_ratio', 0.500401468627325)])"
0.8243770729594525,0.871952576884322,138,"OrderedDict([('alpha', 0.003222830873728958), ('l1_ratio', 0.49932617686740954)])"
0.8355913623212916,0.7973374201897082,138,"OrderedDict([('alpha', 0.00791238788339474), ('l1_ratio', 0.09671903981862642)])"
0.8196021976174871,0.9569121543459609,137,"OrderedDict([('alpha', 0.00791238788339474), ('l1_ratio', 0.09671903981862642)])"
0.8200907601709252,0.8981380474278737,139,"OrderedDict([('alpha', 0.002903028853824916), ('l1_ratio', 0.5035432678264317)])"
