RMSE (train),RMSE (test),p,best_params
0.10847555238407512,0.6498581494410204,160,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.009958875488698633), ('learning_rate', 0.03702847647892627), ('max_depth', 11), ('min_child_weight', 0.0), ('n_estimators', 100), ('subsample', 1.0)])"
0.13458118529081123,0.5505660994558204,162,"OrderedDict([('colsample_bytree', 0.5034194797964722), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 20), ('min_child_weight', 10.0), ('n_estimators', 1000), ('subsample', 0.6083050340782534)])"
0.03154342379192287,0.5950030230771651,163,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.001), ('learning_rate', 0.038433870731189576), ('max_depth', 10), ('min_child_weight', 0.0), ('n_estimators', 575), ('subsample', 1.0)])"
0.020290122826988673,0.5896898727201709,163,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.001), ('learning_rate', 0.03), ('max_depth', 10), ('min_child_weight', 0.0), ('n_estimators', 1000), ('subsample', 0.5958039993534012)])"
0.019321291610879,0.6639148347631767,162,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.001), ('learning_rate', 0.03), ('max_depth', 17), ('min_child_weight', 0.0), ('n_estimators', 510), ('subsample', 0.7882531011624276)])"
0.12358611891843091,0.5731698392595215,163,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.03757564076445378), ('max_depth', 17), ('min_child_weight', 0.0), ('n_estimators', 575), ('subsample', 0.7361109399141317)])"
0.1320560391749954,0.5628683834722855,163,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 9), ('min_child_weight', 0.0), ('n_estimators', 1000), ('subsample', 0.6987016128096919)])"
0.019781559528480527,0.555980884925479,162,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.001), ('learning_rate', 0.03), ('max_depth', 20), ('min_child_weight', 0.0), ('n_estimators', 1000), ('subsample', 0.6610215050844703)])"
0.12308705081648254,0.49650864755481233,163,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 11), ('min_child_weight', 0.0), ('n_estimators', 1000), ('subsample', 0.5)])"
0.12026578627032943,0.7889125054735235,162,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 16), ('min_child_weight', 0.0), ('n_estimators', 1000), ('subsample', 0.5)])"
