RMSE (train),RMSE (test),p,best_params
0.37043953582315065,0.6648740128316329,160,"OrderedDict([('C', 2.1181713730017515), ('epsilon', 0.15675981326566824), ('gamma', 0.00838985732951869)])"
0.35831645656392047,0.5831402476105401,162,"OrderedDict([('C', 2.3794467288980194), ('epsilon', 0.14689836993177446), ('gamma', 0.009028460334174366)])"
0.361838984557667,0.6247606774127867,163,"OrderedDict([('C', 2.772965569018072), ('epsilon', 0.1946634104331975), ('gamma', 0.007967770031491225)])"
0.37300593040431934,0.6031025711228754,163,"OrderedDict([('C', 2.069167517949841), ('epsilon', 0.18094268678952807), ('gamma', 0.00907317228223254)])"
0.3489244421574327,0.6878100213700302,162,"OrderedDict([('C', 2.275844013405584), ('epsilon', 0.13302022029083582), ('gamma', 0.00918296105465355)])"
0.4212514550322312,0.5725979528508849,163,"OrderedDict([('C', 1.5973856376013715), ('epsilon', 0.16524916763303976), ('gamma', 0.007742870121212643)])"
0.4185601771660862,0.5872846426924487,163,"OrderedDict([('C', 2.2668280062657424), ('epsilon', 0.15503542855897598), ('gamma', 0.00597548615339828)])"
0.3743004675334431,0.5468315219034127,162,"OrderedDict([('C', 2.2013825271922305), ('epsilon', 0.1573577339922496), ('gamma', 0.008658637604069151)])"
0.40677028095874956,0.5052946524836306,163,"OrderedDict([('C', 2.2336699708343866), ('epsilon', 0.16429654972883015), ('gamma', 0.006971643696459206)])"
0.3519834114254337,0.8740219927343019,162,"OrderedDict([('C', 1.8517821018430058), ('epsilon', 0.17112347229272834), ('gamma', 0.007845667705836822)])"
