RMSE (train),RMSE (test),p,best_params
0.009692737801780255,0.6783275818736377,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.001), ('learning_rate', 0.03), ('max_depth', 12), ('min_child_weight', 0.0), ('n_estimators', 1000), ('subsample', 0.7027487640562557)])"
0.027851195981412554,0.579211058358804,512,"OrderedDict([('colsample_bytree', 0.8837046643721503), ('gamma', 0.0033457331631420247), ('learning_rate', 0.03), ('max_depth', 9), ('min_child_weight', 3.297751313846862), ('n_estimators', 856), ('subsample', 0.6064944002019916)])"
0.03970213362818492,0.6427849476535198,512,"OrderedDict([('colsample_bytree', 0.525561923102454), ('gamma', 0.0010618989617486964), ('learning_rate', 0.030457341903595503), ('max_depth', 18), ('min_child_weight', 9.224734543771051), ('n_estimators', 945), ('subsample', 0.8087558402918351)])"
0.08923376250428425,0.6254732740368825,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.06906682379062727), ('learning_rate', 0.03), ('max_depth', 5), ('min_child_weight', 10.0), ('n_estimators', 1000), ('subsample', 0.7559779125395589)])"
0.03654565851551275,0.6775598645135207,512,"OrderedDict([('colsample_bytree', 0.6795425322543651), ('gamma', 0.003642655681616962), ('learning_rate', 0.03089585408936139), ('max_depth', 5), ('min_child_weight', 0.0), ('n_estimators', 1000), ('subsample', 0.9563891293582236)])"
0.053031440892945626,0.6364116915218054,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.005349767113659122), ('learning_rate', 0.03), ('max_depth', 20), ('min_child_weight', 10.0), ('n_estimators', 742), ('subsample', 1.0)])"
0.08673648719467572,0.6083148289772445,512,"OrderedDict([('colsample_bytree', 0.5403705822013689), ('gamma', 0.08196084746968271), ('learning_rate', 0.0519733334722237), ('max_depth', 9), ('min_child_weight', 9.509478252979491), ('n_estimators', 850), ('subsample', 0.687281481317845)])"
0.01741542276688118,0.5941214088437893,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.001), ('learning_rate', 0.03), ('max_depth', 6), ('min_child_weight', 0.0), ('n_estimators', 1000), ('subsample', 0.5)])"
0.012615996075027511,0.5304499527899105,512,"OrderedDict([('colsample_bytree', 0.5995128033564879), ('gamma', 0.001), ('learning_rate', 0.03), ('max_depth', 6), ('min_child_weight', 0.0), ('n_estimators', 1000), ('subsample', 0.6324369159398902)])"
0.014169498140189843,0.8389847518474248,512,"OrderedDict([('colsample_bytree', 0.500719303826908), ('gamma', 0.001898317717628918), ('learning_rate', 0.030614619993401655), ('max_depth', 8), ('min_child_weight', 0.1918256630983706), ('n_estimators', 879), ('subsample', 0.7599565310268965)])"
