RMSE (train),RMSE (test),p,best_params
0.3216329086938581,0.6240694560314943,138,"OrderedDict([('C', 3.1665798092316795), ('epsilon', 0.20815582836602312), ('gamma', 0.09559671385593338)])"
0.3282051043141359,0.6733574225507739,138,"OrderedDict([('C', 2.6681515907038853), ('epsilon', 0.17603766846040753), ('gamma', 0.09190722586487544)])"
0.3283772465867198,0.725611925637069,138,"OrderedDict([('C', 1.9865544213551836), ('epsilon', 0.0624860246174891), ('gamma', 0.10103450143005166)])"
0.31694538945822337,0.7116312134608547,138,"OrderedDict([('C', 3.231446228814833), ('epsilon', 0.20552769211454797), ('gamma', 0.09875925919662192)])"
0.29313127937330496,0.6981548685802975,138,"OrderedDict([('C', 2.768959438802104), ('epsilon', 0.1423895372799509), ('gamma', 0.10487053057908259)])"
0.29545781032813556,0.7616319084656913,138,"OrderedDict([('C', 3.674453980499296), ('epsilon', 0.1657844950535326), ('gamma', 0.09597044402837397)])"
0.3471263395168182,0.6761526297398539,138,"OrderedDict([('C', 1.996187617008248), ('epsilon', 0.11562146793493513), ('gamma', 0.08509016819780818)])"
0.3316240002784441,0.6772763486405512,138,"OrderedDict([('C', 2.438976009503812), ('epsilon', 0.16590281967734707), ('gamma', 0.09630490566827624)])"
0.33910076672308054,0.6418212189182143,138,"OrderedDict([('C', 2.077743916026778), ('epsilon', 0.11000589857925715), ('gamma', 0.09228834214529003)])"
0.3032648201417687,0.7467157287445697,139,"OrderedDict([('C', 3.082919105892006), ('epsilon', 0.17306097672694173), ('gamma', 0.0968716787292711)])"
