ID,y,yhat,fold,p,MW,y_mg,yhat_mg
62,-4.976946767817919,-4.3925901796683915,0,512,104.11199999999997,0.040554021571860985,0.6249106097213889
64,-4.934499903309247,-4.476374997314223,0,512,107.15599999999998,0.09551659025747175,0.5536414962524954
103,-5.44347290560627,-4.392508763210455,0,512,395.39700000000016,0.1535604642565928,1.2045246066524076
233,-4.707148832380966,-3.9098998791144446,0,512,182.22600000000003,0.5534615098001658,1.3507104630666873
275,-3.706931672457048,-4.032397145988087,0,512,151.165,1.4725195759407264,1.1470541024096872
277,-5.721151247921911,-4.290445796593764,0,512,407.3300000000001,-0.1112048507142436,1.3195006006139034
296,-3.2706740007129134,-3.4345657899696547,0,512,134.22199999999998,1.8571497051016803,1.693257915844939
300,-4.022449367394746,-3.850751824515796,0,512,156.225,1.1713011659447001,1.34299870882365
317,-4.1040308976030415,-3.7962600626622103,0,512,122.167,0.9829230116309486,1.2906938465717799
331,-2.982484052937826,-3.281126552725037,0,512,116.116,2.082408013768411,1.7837655139812003
345,-3.708520390875519,-3.974006797983713,0,512,122.16699999999996,1.378433518358471,1.1129471112502771
4413,-4.658626269898239,-4.587680790280066,0,512,302.41400000000004,0.8219756226915367,0.8929211023097094
389,-4.191259092161427,-3.8814605955153345,0,512,126.586,0.9111265846182103,1.2209250812643024
392,-3.68735994812118,-4.51380658722383,0,512,147.00400000000002,1.4799692040031387,0.6535225649004885
407,-2.683765804773365,-2.9865398221584076,0,512,130.18699999999998,2.430801814557569,2.1280277971725265
448,-4.395541774185543,-4.220029476039317,0,512,109.12799999999996,0.6423944217311711,0.8179067198773975
478,-2.638083967104736,-3.3386266858324403,0,512,90.122,2.316746853977748,1.6162041352500434
560,-3.789331311259189,-3.51207193046824,0,512,74.127,1.0806451128500085,1.3579044936409574
564,-4.005835868708303,-3.523168887929265,0,512,76.095,0.8755202526647825,1.3581872334438205
607,-3.244159195504716,-4.102989618889115,0,512,87.12199999999999,1.6959686411579922,0.8371382177735934
650,-2.9126596242754403,-2.8925193713204056,0,512,102.177,2.0966935230180312,2.1168337759730655
653,-2.9750410914417387,-2.9563658174283804,0,512,104.149,2.042614012927798,2.061289286941156
666,-4.421690338066549,-3.725383810868784,0,512,105.137,0.6000652425478159,1.2963717697455808
687,-3.1032205234287358,-3.193714874014165,0,512,120.148,1.9764960224461552,1.886001671860726
729,-5.22263430521262,-4.391828475164895,0,512,330.81500000000005,0.2969508881392803,1.1277567181870047
746,-2.925488579202959,-3.1672222991330288,0,512,172.31199999999998,2.3108269440507,2.06909322412063
806,-4.908316026500776,-4.458343114279941,0,512,388.845,0.6814604924098338,1.1314334046306684
862,-3.0280093922121187,-3.248219628664972,0,512,197.021,2.2665031268329936,2.0462928903801405
884,-6.106606975834335,-4.968018484207569,0,512,340.04999999999995,-0.5750641966521368,0.5635242949746295
898,-4.764756489920179,-4.6710266968611025,0,512,340.50700000000006,0.7673695544640871,0.861099347523164
904,-3.426611502495099,-3.8480243088624384,0,512,132.20599999999996,1.6946396630006706,1.2732268566333313
966,-3.618921738047885,-4.191645670438312,0,512,150.133,1.5575544248329272,0.9848304924424999
1113,-4.276384247979657,-3.652965516571964,0,512,186.594,0.9945134267535157,1.6179321581612092
1120,-3.0494966952685103,-3.2726235515702373,0,512,138.16599999999997,2.090904489382898,1.867777633081171
1161,-3.610620708722567,-3.9433417360007645,0,512,342.56400000000014,1.9241210123621535,1.5913999850839557
1180,-2.784412901804579,-2.919030120173195,0,512,142.286,2.36874926868126,2.234132050312644
1251,-3.716400718453367,-4.949353805055105,0,512,302.201,1.7638951786567318,0.5309420920549943
1268,-3.80946251026596,-3.7792195550155787,0,512,212.201,1.5172849159226351,1.5475278711730165
1350,-7.83448294878671,-6.432662639188665,0,512,288.44000000000005,-2.3744274618978234,-0.9726071522997788
1461,-4.386024058568465,-4.6685574035505475,0,512,300.59399999999994,1.091956249043378,0.8094229040612951
1525,-5.481853182505012,-5.1316840997841755,0,512,474.8190000000002,0.19467490652661318,0.5448439892474498
1551,-3.385815143477118,-3.1576341402906354,0,512,390.7830000000001,2.2061205191264768,2.4343015223129596
1552,-3.985933940183229,-4.912284714050957,0,512,210.283,1.3368702240645844,0.41051945019685704
1620,-5.146742442480825,-5.4653811872738185,0,512,240.444,0.23427150175119654,-0.08436724304179691
1626,-5.531583553451354,-4.7753930884403255,0,512,107.203,-0.5013766145011759,0.254813850509853
1661,-5.1099422467203945,-4.4717267213487935,0,512,255.665,0.29772903137530293,0.935944556746904
1845,-4.839456449642431,-4.755330685923471,0,512,507.2660000000001,0.8657793046378613,0.9499050683568215
1932,-3.5779663235866,-3.3890651034657715,0,512,170.11999999999998,1.6527890504553855,1.8416902705762142
1941,-3.811549287689024,-3.508507047261166,0,512,124.13899999999995,1.282358954921244,1.585401195349102
1970,-4.419380696387976,-4.501356817356006,0,512,271.36,1.0141651341886437,0.9321890132206134
1985,-3.6512370959241087,-3.78062142812551,0,512,766.0,2.2329916737084954,2.103607341507094
1993,-4.024748653734728,-4.737799816869493,0,512,398.54000000000025,1.5757232627313456,0.862672099596581
2079,-4.333263757273159,-4.120985393299394,0,512,160.173,0.8713255526069923,1.0836039165807576
2098,-3.3577650992549506,-4.060134271313464,0,512,346.46400000000017,2.181893015844125,1.479523843785612
2103,-4.7510380964214285,-4.722968574923282,0,512,311.41,0.7422944581018996,0.7703639796000459
2124,-4.691830048950914,-4.615271977034221,0,512,418.4730000000002,0.929837393475655,1.0063954653923475
