RMSE (train),RMSE (test),p,best_params
0.7294666262351474,0.8035600866519492,512,"OrderedDict([('alpha', 0.10508543718279992), ('l1_ratio', 0.0)])"
0.673237355482463,0.7816451987426123,512,"OrderedDict([('alpha', 0.029154136620044423), ('l1_ratio', 0.0)])"
0.6873570281032673,0.7991653151939621,512,"OrderedDict([('alpha', 0.04059499702920839), ('l1_ratio', 0.0)])"
0.6858057260429163,0.8041801506642818,512,"OrderedDict([('alpha', 0.03955785771217144), ('l1_ratio', 0.0)])"
0.6856814432399884,0.7591054797549524,512,"OrderedDict([('alpha', 0.03711942547361246), ('l1_ratio', 0.0)])"
0.7159540617124636,0.7932448629066732,512,"OrderedDict([('alpha', 0.07808397032762304), ('l1_ratio', 0.0)])"
0.7104769802378867,0.8303989364802905,512,"OrderedDict([('alpha', 0.07383157586509537), ('l1_ratio', 0.0)])"
0.6927735010789172,0.7803160577100563,512,"OrderedDict([('alpha', 0.04349971772806103), ('l1_ratio', 0.0)])"
0.6917106513478238,0.8380983447959409,512,"OrderedDict([('alpha', 0.05234455695488754), ('l1_ratio', 0.0)])"
0.6845513260639703,0.7969406515234879,512,"OrderedDict([('alpha', 0.037742519577126245), ('l1_ratio', 0.0)])"
