RMSE (train),RMSE (test),p,best_params
0.30459861864986565,0.6634019331232445,512,"OrderedDict([('C', 2.2365710193770205), ('epsilon', 0.1123015397672089), ('gamma', 0.04282935394190063)])"
0.3200785470325268,0.6283416591412178,512,"OrderedDict([('C', 2.0145244342284663), ('epsilon', 0.159062601606972), ('gamma', 0.04599388338333077)])"
0.3286823323668631,0.6121514090261793,512,"OrderedDict([('C', 1.8398738767336273), ('epsilon', 0.07638788335182), ('gamma', 0.04231086437245848)])"
0.34302512043786126,0.6065253066316136,512,"OrderedDict([('C', 1.8032501462775499), ('epsilon', 0.06634391330918078), ('gamma', 0.03931859958989389)])"
0.3537770214151534,0.6235475764617224,512,"OrderedDict([('C', 1.7298787175552224), ('epsilon', 0.10933803931722337), ('gamma', 0.039036694647207444)])"
0.2966471788858262,0.7205660151515664,512,"OrderedDict([('C', 2.037494068631874), ('epsilon', 0.10047622454098386), ('gamma', 0.04690976744827135)])"
0.2459765668176351,0.8215883351101569,512,"OrderedDict([('C', 2.1642014948797565), ('epsilon', 0.11026580811888463), ('gamma', 0.04945587571538406)])"
0.330293091006215,0.6376863617093196,512,"OrderedDict([('C', 1.968996912978179), ('epsilon', 0.1282426153835034), ('gamma', 0.04078761994264221)])"
0.35473885154027057,0.6531826094559808,512,"OrderedDict([('C', 1.635210305595647), ('epsilon', 0.15097559005267927), ('gamma', 0.04256277435561416)])"
0.3428088100333581,0.5748954825709653,512,"OrderedDict([('C', 1.9042460416804858), ('epsilon', 0.1511223540217824), ('gamma', 0.04156968730331867)])"
