ID,y,yhat,fold,p,MW,y_mg,yhat_mg
106,-3.650021735919272,-3.8481714686922963,0,512,213.664,1.6797096186341167,1.4815598858610923
140,-4.124262386887316,-3.9861594751566916,0,512,184.242,1.1411262524861918,1.2792291642168159
151,-4.133641186611433,-3.768390940325821,0,512,181.32299999999995,1.1248117092631253,1.4900619555487373
236,-5.309271483052563,-4.1839265635298295,0,512,354.3370000000002,0.24014502083816788,1.3654899403609015
275,-3.219937654744798,-3.7308048885455336,0,512,151.165,1.959513593652976,1.4486463598522406
285,-3.1407168780111947,-3.3914923617258177,0,512,178.231,2.110266365786403,1.8594908820717804
293,-4.295327882686247,-3.9777868370402385,0,512,220.356,1.0477969975802275,1.3653380432262363
295,-2.892112124427854,-3.615759336512523,0,512,142.19799999999998,2.260781363702377,1.5371341516177077
310,-3.576272433995847,-3.277683668930626,0,512,130.23099999999997,1.5384419413764174,1.8370307064416385
325,-3.2119672496648737,-3.512745830199945,0,512,138.166,1.9284339349865347,1.6276553544514634
4413,-3.891076031945222,-4.1158550528936315,0,512,302.41400000000004,1.5895258606445535,1.364746839696144
362,-3.260956378905296,-3.279102310298486,0,512,258.3579999999999,2.151265535019981,2.1331196036267914
365,-4.347710669343602,-3.3283302503370273,0,512,191.19,0.9337545038559263,1.953134922862501
408,-3.064486400756555,-3.4209679094068655,0,512,164.27699999999996,2.1510903624819004,1.7946088538315903
413,-2.9510051195570144,-3.0334375615400857,0,512,230.30399999999997,2.411296361450385,2.3288639194673135
415,-4.274047630625058,-4.143127445692878,0,512,361.38000000000005,1.2839164829291658,1.4148366678613462
431,-3.771660393553929,-3.6061284366951134,0,512,55.07999999999999,0.9693335380309572,1.1348654948897727
436,-3.4412069122152538,-3.673929660377035,0,512,169.073,1.786867346551941,1.5541445983901596
439,-3.69904207511832,-3.327868940119965,0,512,174.204,1.5420160477575913,1.9131891827559462
449,-4.847356191402296,-4.082297193881171,0,512,398.24,0.7527886878622219,1.517847685383347
466,-4.4033105734432425,-3.289116505660419,0,512,206.332,0.911256014421768,2.0254500822045918
517,-2.8973846665597365,-3.468038100004695,0,512,129.075,2.213457467159524,1.642804033714565
4149,-3.6723098132914367,-3.2585133105433233,0,512,152.237,1.51021040381436,1.9240069065624732
625,-2.72115748606034,-3.364930125981065,0,512,133.191,2.4033173935607888,1.7595447536400637
680,-2.8124945665859755,-3.4772908129737394,0,512,112.216,2.2375602173957154,1.5727639710079515
684,-2.653924716242727,-3.1010292611116954,0,512,116.204,2.411296361450385,1.964191816581416
699,-2.9881006040624865,-3.380091144849683,0,512,142.15399999999997,2.1646584805301834,1.7726679397429868
715,-2.71775978921898,-3.457720812979849,0,512,156.313,2.4762353090400433,1.7362742852791744
752,-3.3825923758005425,-3.6490291791511553,0,512,204.785,1.9287057666604515,1.6622689633098386
770,-2.862420842878891,-3.2890186073089316,0,512,340.59200000000004,2.669813599935423,2.2432158355053824
771,-3.17247736186556,-3.4772908129737394,0,512,252.4859999999999,2.2297599402274932,1.924946489119314
782,-3.813962427717093,-4.645593812350428,0,512,275.392,1.6259888923493497,0.794357507716015
807,-5.869039870011616,-4.183469690454876,0,512,406.9290000000001,-0.259521228840596,1.4260489507161445
