RMSE (train),RMSE (test),p,best_params
0.40364596073825715,0.5936044575675319,134,"OrderedDict([('C', 1.6449354645929701), ('epsilon', 0.12584715046610617), ('gamma', 0.07139961385445763)])"
0.4295418545272763,0.6517362677980347,135,"OrderedDict([('C', 1.3601398239802236), ('epsilon', 0.16108793078746111), ('gamma', 0.06499333955460973)])"
0.3999248458599462,0.616016330446825,137,"OrderedDict([('C', 1.5380869889870072), ('epsilon', 0.13413537322705454), ('gamma', 0.07214087732197616)])"
0.44908920393052343,0.6017021077167476,136,"OrderedDict([('C', 1.4099297439912164), ('epsilon', 0.20589873106371628), ('gamma', 0.0610062100277998)])"
0.41971027242258246,0.6428668161826084,136,"OrderedDict([('C', 1.4909069135020716), ('epsilon', 0.0766365849254077), ('gamma', 0.0636086069372321)])"
0.4284304046789532,0.655719075018111,136,"OrderedDict([('C', 1.4252197292379587), ('epsilon', 0.1937066732709198), ('gamma', 0.062108926393921945)])"
0.4358852386578582,0.590899880420248,136,"OrderedDict([('C', 1.441137641280418), ('epsilon', 0.16865780802841596), ('gamma', 0.06391028760619848)])"
0.33672907788232687,0.8340950588537428,136,"OrderedDict([('C', 1.918913790060663), ('epsilon', 0.14146970379331358), ('gamma', 0.07295242456447995)])"
0.34724085082262024,0.5768399823682676,136,"OrderedDict([('C', 2.4309867037893245), ('epsilon', 0.15995710549640674), ('gamma', 0.08807768596454228)])"
0.4010992183814066,0.6161158738932154,136,"OrderedDict([('C', 1.8600236741216418), ('epsilon', 0.17160837747165858), ('gamma', 0.06523244304000965)])"
