RMSE (train),RMSE (test),p,best_params
0.6404118507470864,0.6469965353524721,512,"OrderedDict([('alpha', 0.02852654106206605), ('l1_ratio', 0.09876206734117539)])"
0.636328531268765,0.6994282599805307,512,"OrderedDict([('alpha', 0.0038551924983741687), ('l1_ratio', 1.0)])"
0.6157772216724418,0.6626118684510259,512,"OrderedDict([('alpha', 0.043205257511263466), ('l1_ratio', 0.0)])"
0.6473822219124413,0.657845959040686,512,"OrderedDict([('alpha', 0.03946907567570218), ('l1_ratio', 0.07512384698202651)])"
0.6572510498054017,0.6597959283015911,512,"OrderedDict([('alpha', 0.04176609208343867), ('l1_ratio', 0.11219488738961941)])"
0.6466135950961754,0.7227603364618157,512,"OrderedDict([('alpha', 0.04032890374253648), ('l1_ratio', 0.09240885850842163)])"
0.6595947157386887,0.6692641354029447,512,"OrderedDict([('alpha', 0.021275375727543473), ('l1_ratio', 0.2646192571234725)])"
0.585019968205337,0.8749782583697966,512,"OrderedDict([('alpha', 0.033061041016079346), ('l1_ratio', 0.0)])"
0.6533047151171377,0.6348303026786222,512,"OrderedDict([('alpha', 0.04183258985955655), ('l1_ratio', 0.08702083025238078)])"
0.6339046851095005,0.6941998114459913,512,"OrderedDict([('alpha', 0.004403841475715336), ('l1_ratio', 0.8236386943314336)])"
