RMSE (train),RMSE (test),p,best_params
0.37172644354804973,0.603131294209077,134,"OrderedDict([('colsample_bytree', 0.5739886012649794), ('gamma', 0.09222837095183756), ('learning_rate', 0.10261646670910081), ('max_depth', 8), ('min_child_weight', 8.515295302784482), ('n_estimators', 145), ('subsample', 0.965206903089119)])"
0.4239035580909922,0.6508891157357869,135,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 8), ('min_child_weight', 10.0), ('n_estimators', 369), ('subsample', 1.0)])"
0.3916069392197539,0.617239126488008,137,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 20), ('min_child_weight', 2.5173256894261846), ('n_estimators', 100), ('subsample', 0.5)])"
0.3994346107464538,0.5825031362463052,136,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.049127078493688914), ('max_depth', 11), ('min_child_weight', 10.0), ('n_estimators', 100), ('subsample', 1.0)])"
0.47090144702499814,0.6282750183919058,136,"OrderedDict([('colsample_bytree', 0.6458516348689433), ('gamma', 0.001), ('learning_rate', 0.042682350042203186), ('max_depth', 14), ('min_child_weight', 10.0), ('n_estimators', 100), ('subsample', 0.5)])"
0.45379450017964895,0.6514435649782921,136,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.056801196702609656), ('max_depth', 11), ('min_child_weight', 10.0), ('n_estimators', 100), ('subsample', 0.5)])"
0.37847203303967747,0.5565779171855321,136,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 16), ('min_child_weight', 10.0), ('n_estimators', 394), ('subsample', 1.0)])"
0.2394871921961163,0.8504828963920803,136,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 16), ('min_child_weight', 0.0), ('n_estimators', 1000), ('subsample', 0.8105457667152962)])"
0.35518146623557295,0.574695254361209,136,"OrderedDict([('colsample_bytree', 0.5338548425958738), ('gamma', 0.1), ('learning_rate', 0.052718161112838176), ('max_depth', 20), ('min_child_weight', 7.613864629049214), ('n_estimators', 100), ('subsample', 1.0)])"
0.3661185595249136,0.6274661771206154,136,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.04595742633555441), ('max_depth', 19), ('min_child_weight', 4.707810020300861), ('n_estimators', 100), ('subsample', 0.5462238424007472)])"
