RMSE (train),RMSE (test),p,best_params
0.0189082333485959,0.5880183418758108,163,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.001), ('learning_rate', 0.03), ('max_depth', 11), ('min_child_weight', 0.0), ('n_estimators', 1000), ('subsample', 0.5)])"
0.12435606062576543,0.5479413396881477,163,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 10), ('min_child_weight', 0.0), ('n_estimators', 876), ('subsample', 0.535312424674998)])"
0.06953701637350332,0.6153816947987957,162,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.0020944750194101572), ('learning_rate', 0.03), ('max_depth', 8), ('min_child_weight', 0.0), ('n_estimators', 485), ('subsample', 1.0)])"
0.22151038566259754,0.5637489874115378,163,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.004506897596637049), ('learning_rate', 0.03), ('max_depth', 20), ('min_child_weight', 3.491981190441351), ('n_estimators', 100), ('subsample', 0.7415087304644491)])"
0.025859184339205605,0.6383261699515375,163,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.001), ('learning_rate', 0.03), ('max_depth', 9), ('min_child_weight', 0.0), ('n_estimators', 1000), ('subsample', 0.9596167758799454)])"
0.12400592738834719,0.5254723939285175,162,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 12), ('min_child_weight', 0.0), ('n_estimators', 731), ('subsample', 0.5)])"
0.24793631840272193,0.6840182088427399,163,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.001575872115647316), ('learning_rate', 0.032787093327912006), ('max_depth', 17), ('min_child_weight', 10.0), ('n_estimators', 100), ('subsample', 1.0)])"
0.12704774010748437,0.6426460714908533,162,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 7), ('min_child_weight', 0.0), ('n_estimators', 1000), ('subsample', 0.5)])"
0.1313838410608085,0.5871977518327073,161,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 10), ('min_child_weight', 0.3456606271928575), ('n_estimators', 1000), ('subsample', 0.7701953495760319)])"
0.0200964160287827,0.7799292912454231,162,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.001), ('learning_rate', 0.03), ('max_depth', 19), ('min_child_weight', 0.0), ('n_estimators', 767), ('subsample', 0.7744688582291532)])"
