RMSE (train),RMSE (test),p,best_params
0.5939352030979205,0.6037283519770101,134,"OrderedDict([('batch_size', 32), ('dropout_rate', 0.406413544201872), ('optimizer__learning_rate', 0.01), ('optimizer__weight_decay', 0.1)])"
0.6074701757179493,0.6523227913248905,137,"OrderedDict([('batch_size', 32), ('dropout_rate', 0.5), ('optimizer__learning_rate', 0.01), ('optimizer__weight_decay', 0.1)])"
0.5851251974138977,0.6295301554346536,137,"OrderedDict([('batch_size', 32), ('dropout_rate', 0.36589468875097897), ('optimizer__learning_rate', 0.01), ('optimizer__weight_decay', 0.1)])"
0.6077818354034317,0.6411147063786318,135,"OrderedDict([('batch_size', 32), ('dropout_rate', 0.44036782401849733), ('optimizer__learning_rate', 0.01), ('optimizer__weight_decay', 0.1)])"
0.5365762709813531,0.6699613192903208,136,"OrderedDict([('batch_size', 128), ('dropout_rate', 0.3242692869310565), ('optimizer__learning_rate', 0.00457846432123954), ('optimizer__weight_decay', 0.1)])"
0.5695269769111908,0.6044141037522279,135,"OrderedDict([('batch_size', 128), ('dropout_rate', 0.1756297984993201), ('optimizer__learning_rate', 0.0053619781201849435), ('optimizer__weight_decay', 1e-05)])"
0.5430162242156822,0.794050057579919,136,"OrderedDict([('batch_size', 128), ('dropout_rate', 0.1408242665195353), ('optimizer__learning_rate', 0.009218718997033666), ('optimizer__weight_decay', 0.07161793734854854)])"
0.5725542201852394,0.7159377036904143,135,"OrderedDict([('batch_size', 128), ('dropout_rate', 0.2721067552063664), ('optimizer__learning_rate', 0.0032951735641953846), ('optimizer__weight_decay', 0.1)])"
0.514971693892958,0.6045707689095468,137,"OrderedDict([('batch_size', 32), ('dropout_rate', 0.21333262689881577), ('optimizer__learning_rate', 0.0017098006258719337), ('optimizer__weight_decay', 0.0918300105732468)])"
0.5401098692311412,0.8373728145277851,136,"OrderedDict([('batch_size', 128), ('dropout_rate', 0.14502243559259018), ('optimizer__learning_rate', 0.01), ('optimizer__weight_decay', 0.1)])"
