RMSE (train),RMSE (test),p,best_params
0.36372494592342264,0.7008328414273748,136,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.07181081598490338), ('max_depth', 20), ('min_child_weight', 9.029700647910447), ('n_estimators', 1000), ('subsample', 1.0)])"
0.4384987469855677,0.5255045938224766,135,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.0016891855822647134), ('learning_rate', 0.03), ('max_depth', 11), ('min_child_weight', 10.0), ('n_estimators', 223), ('subsample', 0.5)])"
0.3330778975439684,0.5562077267462224,135,"OrderedDict([('colsample_bytree', 0.6166118160968693), ('gamma', 0.001149706014962038), ('learning_rate', 0.030220366509532415), ('max_depth', 14), ('min_child_weight', 3.9566083388574222), ('n_estimators', 153), ('subsample', 0.5578890239503415)])"
0.34808141760730593,0.5620089926922917,136,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.010318164252163205), ('learning_rate', 0.044670331205232894), ('max_depth', 8), ('min_child_weight', 0.0), ('n_estimators', 100), ('subsample', 0.7795114693302896)])"
0.3038516447257871,0.696361875339894,135,"OrderedDict([('colsample_bytree', 0.6855527595204465), ('gamma', 0.1), ('learning_rate', 0.03826368862405184), ('max_depth', 13), ('min_child_weight', 0.0), ('n_estimators', 100), ('subsample', 0.5)])"
0.4107688323490151,0.603203537520676,136,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.019204359494604514), ('learning_rate', 0.03), ('max_depth', 9), ('min_child_weight', 8.635960389140765), ('n_estimators', 170), ('subsample', 0.8574585700504389)])"
0.2615066786736678,0.65437287749133,136,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.05036483778170857), ('max_depth', 12), ('min_child_weight', 0.0), ('n_estimators', 1000), ('subsample', 1.0)])"
0.37861733713204293,0.5059995129750171,137,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 15), ('min_child_weight', 10.0), ('n_estimators', 740), ('subsample', 1.0)])"
0.38617751196055594,0.6013183138474485,136,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 11), ('min_child_weight', 10.0), ('n_estimators', 1000), ('subsample', 1.0)])"
0.29145071197930844,0.9113239426839069,136,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.053096026332525435), ('max_depth', 9), ('min_child_weight', 2.507484654981335), ('n_estimators', 1000), ('subsample', 0.9443358022146743)])"
