RMSE (train),RMSE (test),p,best_params
0.20101740503662885,0.6896663913220645,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 20), ('min_child_weight', 0.0), ('n_estimators', 443), ('subsample', 0.6450532920454708)])"
0.219111158532883,0.5561211403995693,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.037783276785872545), ('max_depth', 20), ('min_child_weight', 0.0), ('n_estimators', 224), ('subsample', 0.5)])"
0.22411523059863392,0.6329861785335635,512,"OrderedDict([('colsample_bytree', 0.5870908877590099), ('gamma', 0.08936183260677734), ('learning_rate', 0.039857582471227566), ('max_depth', 15), ('min_child_weight', 2.1476065173181618), ('n_estimators', 431), ('subsample', 0.8324760057680753)])"
0.20317788115078614,0.5755450458667014,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 20), ('min_child_weight', 0.0), ('n_estimators', 646), ('subsample', 0.7666428542420469)])"
0.22906126910163085,0.6868706043792301,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.03286546074885596), ('learning_rate', 0.04394962492276481), ('max_depth', 17), ('min_child_weight', 1.3584903285500545), ('n_estimators', 127), ('subsample', 0.758871992588588)])"
0.337184924708453,0.5971855770997568,512,"OrderedDict([('colsample_bytree', 0.6404309272943096), ('gamma', 0.0035339353044388563), ('learning_rate', 0.04504573585129516), ('max_depth', 20), ('min_child_weight', 4.916278755698526), ('n_estimators', 100), ('subsample', 0.7790503367731727)])"
0.19933657857009796,0.6886978130722788,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 20), ('min_child_weight', 0.0), ('n_estimators', 1000), ('subsample', 0.7863704094033209)])"
0.20879044877828648,0.5085591356951829,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 20), ('min_child_weight', 0.0), ('n_estimators', 337), ('subsample', 0.6723917424214167)])"
0.21840479513050334,0.623847411361536,512,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 17), ('min_child_weight', 0.0), ('n_estimators', 252), ('subsample', 0.7662150267364698)])"
0.22736906200611975,0.9084549353893401,512,"OrderedDict([('colsample_bytree', 0.7274505169988167), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 13), ('min_child_weight', 2.428091220767635), ('n_estimators', 584), ('subsample', 0.7889616279254221)])"
