RMSE (train),RMSE (test),p,best_params
0.3431551184062156,0.7008651478701746,512,"OrderedDict([('C', 1.770057668354172), ('epsilon', 0.1562796846915867), ('gamma', 0.041695534716044994)])"
0.36036910344469647,0.5606281698697935,512,"OrderedDict([('C', 1.7844820688771905), ('epsilon', 0.1284794306261383), ('gamma', 0.038253550968220286)])"
0.3253191284407653,0.6369566692179669,512,"OrderedDict([('C', 1.9123265879719036), ('epsilon', 0.11579592870229041), ('gamma', 0.04304032242902183)])"
0.36331475437050614,0.5987066164726479,512,"OrderedDict([('C', 1.5642004272478953), ('epsilon', 0.12675896197907344), ('gamma', 0.04289517682783559)])"
0.28210692523147274,0.7088787518715249,512,"OrderedDict([('C', 2.126421928769869), ('epsilon', 0.08453434428963437), ('gamma', 0.04815370528294995)])"
0.33859478390669573,0.6277191325197118,512,"OrderedDict([('C', 1.722415704539712), ('epsilon', 0.1261902678513874), ('gamma', 0.04468217359961828)])"
0.2814498573517503,0.6968686914768093,512,"OrderedDict([('C', 2.6639017306986457), ('epsilon', 0.11054753339348909), ('gamma', 0.04078176663111394)])"
0.3601749459317262,0.5221213596673041,512,"OrderedDict([('C', 1.7628652284715454), ('epsilon', 0.13107994689013833), ('gamma', 0.04033289617695154)])"
0.3313335774491413,0.648559743245737,512,"OrderedDict([('C', 1.5512306798439865), ('epsilon', 0.1142232532909186), ('gamma', 0.05123957712406413)])"
0.22294321923053348,0.9014788441480885,512,"OrderedDict([('C', 2.2839649882080124), ('epsilon', 0.13055444816241954), ('gamma', 0.053238442447701116)])"
