RMSE (train),RMSE (test),p,best_params
0.6799636073588736,0.8710749301215371,512,"OrderedDict([('alpha', 0.042585123763082745), ('l1_ratio', 0.0)])"
0.6813418212372416,0.815709267173245,512,"OrderedDict([('alpha', 0.039160072880560386), ('l1_ratio', 0.0)])"
0.6841197564228972,0.8629813017857262,512,"OrderedDict([('alpha', 0.0438438679189715), ('l1_ratio', 0.0)])"
0.6913641914802426,0.7800336874002557,512,"OrderedDict([('alpha', 0.043830790366514605), ('l1_ratio', 0.0)])"
0.687977995088856,0.8443776671535357,512,"OrderedDict([('alpha', 0.04549814122406491), ('l1_ratio', 0.0)])"
0.7071382420323719,0.695252508216229,512,"OrderedDict([('alpha', 0.05122318935739008), ('l1_ratio', 0.0)])"
0.7037158703270782,0.7525369665181888,512,"OrderedDict([('alpha', 0.05317619097466593), ('l1_ratio', 0.0)])"
0.7029707795790634,0.7449598340535294,512,"OrderedDict([('alpha', 0.05189641191855097), ('l1_ratio', 0.0)])"
0.6953178025442851,0.753284740989932,512,"OrderedDict([('alpha', 0.044620214254684286), ('l1_ratio', 0.0)])"
0.6900696463944652,0.8291710870275585,512,"OrderedDict([('alpha', 0.0494652771276796), ('l1_ratio', 0.0)])"
