RMSE (train),RMSE (test),p,best_params
0.3515121156836375,0.7326519978811734,138,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 11), ('min_child_weight', 0.0), ('n_estimators', 100), ('subsample', 0.8135974060743871)])"
0.3163632430929823,0.7295311104846544,138,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.039696245753287604), ('max_depth', 11), ('min_child_weight', 0.2537337800218103), ('n_estimators', 100), ('subsample', 0.9879047616473595)])"
0.3352202485846711,0.70777665546561,138,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 20), ('min_child_weight', 0.0), ('n_estimators', 100), ('subsample', 0.7549641816433921)])"
0.3381198840249052,0.6862410243871623,138,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 20), ('min_child_weight', 0.0), ('n_estimators', 100), ('subsample', 0.6932176836978438)])"
0.3269200698635385,0.7588252044630128,138,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.010344190347286356), ('learning_rate', 0.03), ('max_depth', 11), ('min_child_weight', 0.0), ('n_estimators', 100), ('subsample', 0.8643744757636718)])"
0.29141042882794765,0.5973742611965851,139,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 20), ('min_child_weight', 0.0), ('n_estimators', 1000), ('subsample', 1.0)])"
0.30235548841927784,0.6408362591977158,137,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.0380065632028235), ('max_depth', 10), ('min_child_weight', 0.0), ('n_estimators', 1000), ('subsample', 0.8759884312767001)])"
0.3254542244382128,0.6815826069069836,138,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.04438342130012998), ('max_depth', 10), ('min_child_weight', 0.0), ('n_estimators', 100), ('subsample', 1.0)])"
0.3207828496829036,0.6864480081108991,139,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.006816793581553845), ('learning_rate', 0.05364961257358228), ('max_depth', 7), ('min_child_weight', 0.0), ('n_estimators', 1000), ('subsample', 1.0)])"
0.2812127678186056,0.71383144427881,138,"OrderedDict([('colsample_bytree', 0.5), ('gamma', 0.1), ('learning_rate', 0.03), ('max_depth', 15), ('min_child_weight', 0.0), ('n_estimators', 540), ('subsample', 0.8198807101998448)])"
