RMSE (train),RMSE (test),p,best_params
0.7713835614063509,0.9007083381956368,165,"OrderedDict([('alpha', 0.008055201299706109), ('l1_ratio', 0.913291995873423)])"
0.7790597193891432,0.8337877923620782,166,"OrderedDict([('alpha', 0.008055201299706109), ('l1_ratio', 0.913291995873423)])"
0.7752941525081849,0.9513986627082355,167,"OrderedDict([('alpha', 0.009264224953647381), ('l1_ratio', 1.0)])"
0.7987288192448321,0.8173220984257373,166,"OrderedDict([('alpha', 0.013423791130050438), ('l1_ratio', 1.0)])"
0.7720247621603243,0.9020886826437616,165,"OrderedDict([('alpha', 0.008055201299706109), ('l1_ratio', 0.913291995873423)])"
0.7958425976786364,0.792729120049316,167,"OrderedDict([('alpha', 0.010997968489019221), ('l1_ratio', 1.0)])"
0.7901335041308729,0.7079346136159346,169,"OrderedDict([('alpha', 0.008055201299706109), ('l1_ratio', 0.913291995873423)])"
0.7912531556282493,0.804020130085469,167,"OrderedDict([('alpha', 0.016424896041643728), ('l1_ratio', 0.6208325414518456)])"
0.7950849340683266,0.7832280818015874,165,"OrderedDict([('alpha', 0.012612034074730813), ('l1_ratio', 0.9109560703928093)])"
0.7716250599721328,0.8866054580175546,167,"OrderedDict([('alpha', 0.008055201299706109), ('l1_ratio', 0.913291995873423)])"
