RMSE (train),RMSE (test),p,best_params
0.3694959017006691,0.736431318620922,168,"OrderedDict([('C', 1.7264398030651191), ('epsilon', 0.0), ('gamma', 0.010721164022763234)])"
0.3132243880674018,0.7323373236742826,166,"OrderedDict([('C', 2.0108448276622424), ('epsilon', 0.0), ('gamma', 0.013352902134890255)])"
0.38784319758762154,0.7581938335005473,168,"OrderedDict([('C', 1.7344213747810897), ('epsilon', 0.0), ('gamma', 0.009706395511975423)])"
0.3931164262887985,0.7244824170561956,166,"OrderedDict([('C', 2.1401761233406758), ('epsilon', 0.22613733773238193), ('gamma', 0.008751329782465192)])"
0.37600358839055603,0.7240376263646047,166,"OrderedDict([('C', 2.6379865325861145), ('epsilon', 0.2909888230533228), ('gamma', 0.009503308740165289)])"
0.3658460692906421,0.7311633574309208,164,"OrderedDict([('C', 2.0610625211303413), ('epsilon', 0.22344831557683978), ('gamma', 0.011138550850885838)])"
0.41517875240520385,0.6543471809091024,168,"OrderedDict([('C', 2.672875788418297), ('epsilon', 0.3350601497111116), ('gamma', 0.007967915324639294)])"
0.4074423295377431,0.7176822572718364,165,"OrderedDict([('C', 2.5006508638010954), ('epsilon', 0.3412143119636347), ('gamma', 0.009108757385519892)])"
0.40512779287036516,0.7189865560003041,166,"OrderedDict([('C', 1.7223390230739677), ('epsilon', 0.22722606553429164), ('gamma', 0.010312093551051775)])"
0.3637860468001397,0.7437198521233723,166,"OrderedDict([('C', 2.5284567224572507), ('epsilon', 0.24222359466378734), ('gamma', 0.009558777149607673)])"
