ID,y,yhat,fold,p,MW,y_mg,yhat_mg
58,-3.239085889196436,-3.680578097015122,0,512,108.13999999999996,1.79490047604317,1.353408268224484
64,-4.934499903309247,-4.133921733837192,0,512,107.15599999999998,0.09551659025747175,0.8960947597295266
105,-4.9485934896553365,-4.627546457063665,0,512,325.47400000000005,0.5639228116742938,0.8849698442659654
133,-3.452488787278088,-3.8919393602763344,0,512,168.23599999999996,1.7734301466834677,1.3339795736852214
206,-3.8834375148835463,-4.84432665632335,0,512,252.36400000000003,1.5185898875251511,0.5577007460853475
271,-3.0888907523244877,-3.6582351312097723,0,512,104.90199999999996,1.9318930159518513,1.3625486370665667
292,-3.4968665777297887,-4.317649527006985,0,512,198.218,1.8002765121052522,0.9794935628280559
307,-3.1258616515092266,-3.9338827643603347,0,512,312.3280000000001,2.3687492686812606,1.5607281558301522
4413,-4.658626269898239,-4.603897302531425,0,512,302.41400000000004,0.8219756226915367,0.8767045900583508
386,-4.840642761330515,-4.287956232606219,0,512,235.906,0.5320962254802767,1.0847827542045727
389,-4.191259092161427,-4.021289337889641,0,512,126.586,0.9111265846182103,1.081096338889996
427,-3.954503985667481,-4.1884975871247665,0,512,98.96,1.0409557009535835,0.8069620994962977
434,-3.863492519695673,-3.798201536635694,0,512,60.09999999999999,0.9153819523070663,0.9806729353670456
448,-4.395541774185543,-3.900009548224019,0,512,109.12799999999996,0.6423944217311711,1.1379266476926952
464,-3.546058608501908,-3.7694418475595186,0,512,172.18,1.6899240949799315,1.4665408559223208
481,-3.078202985329662,-3.7281219856283623,0,512,86.09,1.8567497224881961,1.2068307221894958
520,-4.112699459743631,-4.28953438408501,0,512,157.01,1.0832278538535938,0.9063929295122148
526,-3.6717902872034,-3.5420196130457833,0,512,100.161,1.328908364648517,1.4586790388061335
606,-5.265847822131423,-3.7924261692220953,0,512,86.08999999999999,-0.3308951143135653,1.1425265385957628
613,-3.4814813512917446,-3.269478308989271,0,512,90.122,1.473349469790739,1.6853525120932127
618,-3.5643258585216246,-3.7478318154257777,0,512,85.15,1.3658587937769953,1.1823528368728422
672,-3.1125452368481925,-3.710557408750038,0,512,122.189,1.9744868736874044,1.3764747017855588
675,-3.444078573511254,-3.9298065274036302,0,512,204.266,1.8661175109811292,1.3803895570887528
677,-4.114983028079853,-4.1880030458605395,0,512,129.16700000000003,0.9961685448013212,0.9231485270206343
681,-3.01867676585042,-3.6046367898944127,0,512,112.216,2.031378018131271,1.4454179940872782
689,-3.804186676088618,-3.2670588414055683,0,512,146.23,1.3608498039059473,1.897977638588997
698,-3.062020640016112,-3.339829700312179,0,512,130.23100000000002,2.0526937353561525,1.7748846750600857
729,-5.22263430521262,-4.608430533160798,0,512,330.81500000000005,0.2969508881392803,0.9111546601911017
4149,-3.757587325321732,-3.8538771159498464,0,512,152.237,1.4249328917840647,1.32864310115595
838,-5.854364538724753,-4.994274742710844,0,512,403.88800000000015,-0.24810358877636063,0.6119862072375487
868,-3.702066024485469,-4.1230384946977985,0,512,250.338,1.6964607537591903,1.2754882835468608
880,-5.67082149560547,-4.966025347430248,0,512,227.132,-0.31454317052536396,0.3902529776498574
914,-6.670448247169782,-4.835442795370308,0,512,437.152,-1.0298157775141643,0.8051896742853097
979,-3.7868290263114175,-4.31011541371198,0,512,137.182,1.350468103911241,0.8271817165106786
1034,-4.896137003912295,-5.786082985356637,0,512,330.36400000000003,0.6228557119358852,-0.2670902695084567
1072,-5.306689494565124,-4.835023331674298,0,512,477.6690000000003,0.37243756257379185,0.844103725464618
1075,-4.583879748928157,-4.239197772993894,0,512,169.227,0.6445899065569379,0.9892718824912016
1125,-4.088637199133841,-4.256517460247805,0,512,515.6470000000004,1.6237152962627608,1.4558350351487972
