uncertainty_mean,prediction_ci,residual_abs
3.691495832723268,0.44771152166257894,0.8759082547821144
3.7222896968166843,0.5742885844945689,1.2786457422987167
3.076476576202247,0.8704545895902791,0.15636483661760314
3.2243605806038573,0.9091708850877633,0.23057672799435047
3.6962321060045285,0.7664763994240371,1.274139448154047
3.7496137477581963,1.2048568719702848,0.11173513447575756
3.169315731922917,0.4152116893587837,0.5204800380716759
3.201404041045622,0.5427770555458133,0.17657238279837584
3.1795990421780007,0.39507504285205286,0.524275426015492
3.077721485795769,0.6053073078964817,0.3882120368091746
3.4894741737198496,0.3327587788837856,0.9569058485322629
3.51591331425502,0.9674849202467111,0.36050210493215074
3.314152723830502,1.0609370709192782,0.5506052037660165
3.2772197558527756,0.4925361819662406,0.661743646782224
3.550805000305345,1.052299163175773,0.504514593553425
3.1981932898168353,0.6879579143591101,0.7190803160851525
3.401543531036606,0.37991356438617463,0.9038195213964166
3.507944661049162,0.8100742167474507,0.08464094854379478
4.030813138541355,0.4900210341538886,0.20115153100231065
3.722241888287704,0.4538036795677237,0.12296124249251972
3.738376771110493,0.6157162013753253,1.3189941578171889
4.024626729812559,0.8026349833916686,0.67043960827427
4.01056611713805,1.0672674746072957,0.22260170444122196
3.5975531956690148,0.572779132184781,1.0357215242135156
3.868442874205952,0.7672426115691194,0.6677012486411926
3.7926211134347128,0.7748640618442557,0.4922091538995681
3.3578261692628377,0.8874181032113846,0.6202523003154825
3.717047940775858,0.8960362223963841,0.2537023345572422
3.085640899433259,0.2507549806603344,0.45898758754236835
3.387162106222525,0.6832529821842745,0.1829758471771219
3.6008167524981407,0.6214779573423718,0.04324131551705912
3.5371260364743504,0.6162486868023128,0.6146552050441447
3.6943234218343632,0.938562974421169,0.5315407151355542
4.379561742863097,0.8175004501540588,1.0351775694797456
3.73115754041215,0.8665916998680595,0.4753203719368756
3.651973218612162,0.9363710660072999,1.2357053457646865
3.3495265228951556,0.27856772476219893,0.9767582890872124
3.6802364816797155,0.7503720292060984,0.2774569036946425
3.8098826729289033,0.5817232493639842,0.16130345213458697
3.8071612718340972,0.4998671855738186,0.047072347082585786
5.867646881514397,1.9723164752907247,0.835705104894235
3.6914504803202486,0.5068406356404944,0.5709764344617356
3.528107293003308,0.49955778058436584,1.323215888010118
4.578104985833085,1.4934971233566476,1.491094417119717
3.233154974353802,0.713684001000266,0.5124066220679546
3.299574202455516,0.5851807722565483,0.4243659340122248
3.872834966209732,0.6727620434220312,0.821311842994185
3.1036380127203063,0.30831822764973027,0.12578721268887305
2.863585897821239,0.5614922637170852,0.1495319045238761
2.7742441578403696,0.5495513860132819,0.2372275674624078
3.524960886888578,0.5875312511654006,0.08026440852658268
3.5673516857214027,0.5792604179855052,0.571115809413349
4.767480406607436,1.0208363119088462,0.5122117275130598
2.8500019577984848,0.5106235594828679,0.8034870516463176
3.1871697875041898,0.42573991065717653,0.691206185964715
3.766848192929232,0.4045013159977786,0.6467410705032133
3.146549827166541,0.34247170432378593,0.18010488802757862
3.963686903543644,0.8766823309935157,1.3826663013101101
3.2732227319774827,1.0359211002024917,0.6009249823182328
3.80547582435587,0.707926553830379,0.9494711315865249
3.578491940902728,0.6863747536544367,0.2017966050383686
3.171055122370549,0.9908783499705447,0.37417867914075154
3.1085972461466307,0.19471704491362796,0.3412022992104262
3.4020625919819483,0.5642565934539052,0.5787298802485491
3.0039606915723964,0.5305793702934216,0.4877677976062591
3.626467038609589,0.6276052911314465,0.4706913517117941
3.5826543281814076,0.9005762220968995,0.6874010518077611
3.4166437465348203,0.8609656825120399,0.08966081376907353
5.48785204848996,0.9629804850549009,4.201765192307558
3.4381763446198095,0.8059701249720538,0.24175388387567986
3.151816157462808,0.6878856487485567,0.32336999744962336
3.692991010638614,0.3267721396207881,0.8548137443469803
2.8301281058566667,0.3105721169522262,0.1917331587604929
3.002186686050638,0.6368270522675052,0.1739945578951425
3.2886747209275553,0.5621048415379792,0.24347707082318726
2.875000448548101,0.48589726023065727,1.826835472264282
3.5230539238714615,0.3225601851995392,0.3634399405328219
3.336607744865418,0.5603748425962225,0.5527191053180662
5.460670015031244,1.1893601305030574,0.7953218611855819
3.04676430317311,0.4088665528057117,0.28665613532067913
3.291762288661755,0.5641189190074648,1.1337198596893148
3.219912231618738,0.2837097074818964,0.18041908382773109
3.239294349042419,0.46361834990473527,0.7107255810395539
3.5903458095799974,0.3672697009227298,0.11904487265254082
3.1537909208979342,0.3137519434309928,0.45901335722516823
2.953520779571249,0.25885088015865754,0.022561227618888235
3.176690517785814,0.38669066427020327,0.013999830929688262
3.0270867897996347,0.45938988297723937,0.3310035991418214
4.679079700087028,2.2159231811683284,0.009654770469121665
3.128712770570755,0.6845792819849117,0.5223190386790266
3.407402538209159,0.6150442195065414,0.030395444949896544
2.9252727335615516,0.33833023163442655,0.1722098210425842
3.4870014221207244,0.34866941959295994,0.7843703381290705
3.2132565822611125,0.3482667256383599,0.17698654383790569
3.3877806163783175,0.6856518260095572,0.7852045609813293
3.455023968391186,0.5071506703221731,0.1072055158828813
3.5446873916852684,0.7136733723903446,0.5451788271300235
2.900906543183018,0.4713072764900379,0.7744960436330757
3.7948689202366492,0.8596455336226665,0.38866800641599886
3.823069192814841,0.7705897079662567,0.27213002106940454
4.979964995944677,1.136659838150245,1.2879456231028552
3.317107036133311,0.5148106370043976,0.19236174241519266
3.6511530357221513,0.4984641647865108,0.852870779651824
4.074386773169161,1.2134877036268648,1.5700772466201176
3.43294558784926,0.5306913924946827,0.15900051456509712
3.394100450539801,0.6793959722927257,0.2228343644627533
4.024021027246149,1.1225054770693212,0.5499021856825217
3.5584526631293354,0.6842758927989212,0.1941550053604454
3.443617708823188,0.439590577759171,1.0509134128229976
3.8223545581044105,0.714974394180599,0.5492865608668507
3.1657844356067844,0.9295149221126715,0.6030896298138126
2.7861689273610084,0.21902044694808653,0.06851090964531625
3.828111155070653,0.7545669813935327,0.04852345352127729
3.8446216912037463,0.7159745233853256,0.02865033653059179
3.367144790239741,0.42178310668110897,0.4184209246064362
4.424548966972594,1.4843462182182252,0.7205648355125978
3.0768002513036294,0.43086344232978546,0.10999992202462683
4.108091362491896,0.9229782122575593,0.6640908079373951
3.355410755337211,0.4357926557123063,0.1964689891493514
3.2273732713622727,0.4304107477373409,0.05788023637589057
4.17665140414292,0.8400435047353962,0.45499757430379095
3.2727002149082907,1.059391185231036,1.4523897896173086
3.2942916460814646,0.5207354203290948,0.8946871709939179
3.378149868976588,0.484276819448777,0.3813952019951141
3.308234904348729,0.4725066407235867,0.6404005058860105
2.945851351668805,0.4198817454979116,0.39127636553816036
3.511081385849063,0.5945702262087185,0.6529553500523314
3.4078447947318513,0.525826317115279,0.15058719626710415
3.506690576294998,0.7817136862435166,0.12392685165331851
3.0893222711054786,0.7492935302339083,0.4516722528086172
3.013151950377956,0.42739185194258456,0.2812095108387531
3.7829850268958065,0.5484389440639948,0.06181784338209756
3.661606263838718,1.0345474277638556,0.4714566786122528
3.106350931699416,0.426949807990588,0.050107393674196254
3.3670448287641404,0.7297935987716245,0.3149196143301274
3.8251270843636482,1.028667072745087,0.3055649251326328
3.0166246384377455,0.8513772546191324,0.6726868844326808
3.52643799796485,0.6808047696762674,0.8682229683443659
3.2804495128129525,0.3847668280928882,0.7215108187323209
3.620009992408535,1.3026330241160098,0.762108565325953
3.491497433764885,0.6097295501990141,0.2988003980944982
3.1843103661130927,0.5738119552244824,0.1472322125732186
2.986614588535604,0.5009438765692277,0.8962678939178723
3.238647914582301,0.34649511397618493,0.08583905102183131
3.819091371867378,1.4619547496845162,0.3283296772676023
3.1494569007610163,1.0716153847056291,0.01878046223759222
3.1191414230910555,0.7107407035123506,0.9683048115217856
3.1831660162060604,0.5123666643214713,0.14176933680786763
3.6349855220913416,0.8396482589946848,0.5139798821192442
3.3417119080918734,0.996894303715363,0.6374353725250214
3.199932266950549,0.34328533924100135,0.11731558454407098
3.713477549814654,0.48071126765569505,0.670859018382723
2.788334541573044,0.3563460951955171,0.36066447438940386
3.418859275600001,0.730365123217366,0.12219968595006137
3.4504631862109965,0.7769329366730622,0.38913850934810523
3.7964547660963643,0.7016317170175421,0.007386109834450094
3.4893888435856315,0.9407641749838946,1.2436561148100087
3.688100806512348,1.126601760101831,0.543391737371826
3.1545149297874,0.7849609880855416,0.519925090230825
3.4843335620081817,0.40167247113154825,0.7490975643901474
3.6251959661141058,0.7756035905310337,0.4315133632470687
3.469389888588151,0.6267228964011322,0.38171466049940794
2.905780089575337,0.43048875934823383,0.8435656151529509
3.3932941673780337,0.2967397156346905,1.6041872177306773
4.1584538234788635,0.3481606408277308,0.12050253542386324
2.9184610497084904,0.6442786718161234,0.3936070878324982
3.5860363632028114,0.9447955019610869,0.10823441806555789
3.4896912985615836,0.6170168446761604,0.1363520610910569
4.334431618367111,2.0205797429047747,1.2847735715794473
3.4438420385753528,0.6037494471369041,0.7006210092480079
3.3084532271568756,0.45492976534560947,0.02885364121814793
3.5363824939918427,0.571840200966432,0.3877064062007748
3.4424368757738972,0.8068418909891513,0.7222596692092166
3.5850825231083503,0.4302010796393684,0.6407665012815396
3.326328676702987,0.5765286305600735,0.3098952217072173
3.54166633801546,0.2914536725625052,0.039631199350417035
5.970220780545525,1.5312148541716535,1.1550271857338297
3.644131121215721,0.3854574193196234,0.21808460118757456
2.921499967900483,0.43986568627340117,0.35020810049939444
2.9258867372232666,0.43712807537294496,0.3041062773540517
3.225966357847825,0.42276357992811553,0.34224843574728525
3.4950104030068103,0.6309119501674849,0.5353308642429517
2.8124139688934426,0.43559456034730215,0.3982620093507083
3.0125799473298023,0.4935950126063404,0.29026808751863653
3.4641257024951773,0.5523035805669817,0.6242964649025105
3.191000523512234,0.45124685138289333,0.16379829841035876
4.46275748876643,1.5446369582344706,0.5780483128180525
3.3580700130795926,0.5437950774694553,0.7316503709762605
3.0603876664034786,0.670134415270198,0.5886163186016173
3.427295356282871,0.9099610981087846,0.9249912673056628
3.277312631362295,0.34976054727300254,0.24457018621604942
3.5213265417362276,0.39976364454130286,0.09291987793110301
4.179272029406283,0.713137964546778,0.015720365268497294
2.7094773999282737,0.43597420138791176,0.2825526832514631
3.16123299987988,0.51893682207288,0.6338580739054052
2.9291218611126837,0.4597150494172615,0.0797898921763569
2.885689583082703,0.6293823134784735,0.4098729556116594
3.0857232327457083,0.6706301042825489,0.3189400771427444
3.2052455357540963,0.7875261584366122,0.015245490677429308
3.2549227230425304,0.8106161231990929,0.5586468630442207
2.8760188816499124,0.8754500952257447,0.9976469219585081
2.771374376697358,0.42170259321956194,0.29298557371518297
3.307310844339664,0.4255587703961299,0.3893969150400327
2.9453946836902443,0.5586373093150045,0.6078811703209106
3.4293146294568664,0.3631359087966354,0.3834595814089766
4.664539529543768,0.8028699731446978,0.07174628689582091
3.524428878974171,1.024331090378471,0.22849791400977093
3.0069349122764124,0.9280520669813617,0.7071263202848124
3.4545361158142485,0.9453726441837269,0.013655973777294217
2.9878160564885445,0.4476376467416363,0.13496799660970593
3.841104414804669,0.8000385770645446,0.22832816692628555
2.841344942563885,0.5208264047221847,0.13017262570672328
3.7299820736668527,0.3759376631629757,1.7087953087174146
2.989643515821325,0.45462240166260504,0.22375192542285816
3.349420799814494,0.607471194404475,0.7012730076897064
3.2032367946950475,0.4364592787918701,0.5959852514273306
3.2409178857550223,0.7042150059146648,0.2990569067642208
4.107025931996064,0.44760151561380523,0.36978623741805794
2.8408236402720157,0.5503402760000813,0.19419744221550994
3.237623461140176,0.41327123492617823,0.5365954541682605
3.0477475274771213,0.1914744223285778,0.044952119975110616
2.8860135111046503,0.40851763708225675,0.6940564298330365
3.01027768303088,0.9441808737961277,0.5840989944807347
3.3935972497306013,0.5364854948340937,0.7197728329257349
2.9722864610227147,0.4544959415633101,0.09552173665988284
2.6846363718874184,0.40906721657405565,0.3757520800673988
3.2297690642006853,0.4950657614943501,0.35355676450404605
2.8312003782994375,0.44956634207082335,0.1508755188394666
3.6782270012084792,1.0084477494883632,0.21481411323024469
2.773037978289366,0.3427760114873193,0.48616786890800756
3.861900780512305,1.1364730661086107,0.15471818460181486
3.681523622571786,0.49025656142761953,0.6939351247329866
2.7003832819816296,0.4908971462779794,0.07113013515142064
3.0043952719977045,0.5893079094039424,0.11185107123751425
3.0781860507394447,0.6117265762489377,0.17727898846838808
3.812240372341587,0.745294403505734,0.049955195413262654
3.8217041182702935,0.9429170079320096,0.42281406450378045
3.3612529600027705,0.43436854236012473,0.5644114608187084
4.207750328632909,1.4064814588873193,0.430403083830859
3.661334481609025,0.7384873622944501,0.3218011555453592
3.5332593971325963,0.5588350584371182,1.134677184604031
3.715272896829985,0.8160438735281694,0.5140485471539049
3.2181132923576703,0.41768626189487223,1.0543289754153944
3.123553806291094,0.3735451983805027,0.635400537667971
3.287573189904962,0.5189818060091246,0.16772767506127706
3.633161535070692,0.7792556259291721,0.4956087623512133
4.760547813919581,1.3578745145104687,0.002083117066452145
6.3540347322393265,1.6959179921992908,0.15480075902929297
4.605746607085595,1.0730166875503189,0.7218135810722006
3.4063831425406494,0.5116965800845832,0.8596361570207676
3.407472617271442,0.41638124209299043,0.09999376832062357
3.2310997055364385,0.41047798150531967,0.5525927374152683
3.974100089065097,0.603922614458561,0.9279374687254756
3.353457201772686,0.6303304944559175,0.051931655610957916
4.364391751454952,0.8891731106009844,0.28345679170067084
3.865463538205118,0.7411386465479789,2.0419619604041497
5.16055366688531,0.4855638036243173,0.024073395922681817
6.050055442462105,2.9428429082042347,0.20686371501059975
