BNN-CDDD,BNN-MACCS,BNN-Morgan,BNN-RDKit,CP-CDDD,CP-MACCS,CP-Morgan,CP-RDKit
5.072010111808777,3.419409912824629,6.484492224454876,3.2755043804645534,2.4070252005041386,3.445412212937052,2.8937366856266324,2.556996646054252
5.006593757867812,3.662113285064697,6.170191699266434,3.846775311231613,6.932724316929248,3.2217916776419138,3.766068515414741,2.4302353794883134
4.891449916362761,3.115942674875259,4.200523504614828,4.191128730773922,4.234008835129064,2.383910462555458,2.735893935040072,4.096402263945837
5.444194304943084,2.9201152980327603,4.682488349080085,4.030221384763716,4.013671452856404,2.7271384086232957,3.0632754919343155,2.3346810586636324
4.45215647816658,2.8400626957416533,4.46210654079914,4.166231524944304,2.569727508987532,3.282182379069291,2.695935410940101,2.3278096445126404
5.065904468297958,3.4416490197181706,4.707637840509413,3.482351940870283,4.034691395877996,2.961941843680153,3.247795617897153,2.499919726586599
4.839759492874144,3.354981625080109,4.664908710122109,3.951061356067656,2.9529579844699483,4.845744679798509,2.5812162151966973,3.288431319822057
4.203508025407791,3.4638184726238235,4.63862805366516,3.634292370080948,4.081955128180084,3.761061185413991,3.312419704196264,3.361607235104722
7.041501587629316,7.089247697591782,5.925678622722623,6.494365286827085,5.929314400506642,6.951857206603959,4.683353095708906,2.8258571545248605
5.138824301958083,2.714826506376266,4.621437749266623,4.1686344861984255,3.802251535744726,3.2491100772159336,2.839662575636562,2.996856610165365
5.251091396808624,2.906745958328247,5.016509565711021,3.3171227693557737,2.8911669333754224,3.0896524135751045,2.7015142885349634,3.05105501833731
4.444443932175636,5.36828235387802,5.3870118916034695,3.730852770805357,3.8526678320047134,4.887322584239744,4.1572877414958445,4.796970780461895
4.387026518583296,2.8099706530570985,4.7430261850357045,3.5143112748861296,3.1833602761432904,2.015694618194564,2.5786319609034294,2.633218308026904
4.609277603030203,3.030625647306442,4.270416787266729,3.339653161168096,3.0881393970543383,2.25676601729346,2.956346074820753,2.8453689317041038
4.742381662130355,3.845958757400512,6.524838441610335,3.894124060869216,4.163361830079406,2.8086574662773653,2.7888367043746074,2.2145208069360605
3.945998594164848,2.8627534449100493,4.18900419473648,3.497247779369354,2.4411932458647043,2.7167957747249947,2.414711450778168,2.7613996172138533
4.404540169239043,2.8735328555107107,4.314010581374168,3.416453248262405,2.1867388008059483,1.8712755273170532,2.1698596656339397,1.672276334426646
4.559916260838506,2.425062358379363,4.470865252614021,3.3858041346073158,2.009060731719413,1.7603368800330212,2.1073754580787774,1.4755321864525404
4.904542905092239,2.862568181753158,6.182966923713684,3.5679301440715787,2.4926834661067545,2.659211556330238,3.13336640596871,2.3964175120722597
4.912273490428924,4.001997423171996,4.787768357992171,3.758437296748161,2.594175970303592,2.7764197982732157,3.112328097806329,2.5954130510468336
4.275680685043335,4.898937368392942,7.435589665174484,4.214862716197967,3.0308970447400143,6.9005167279092685,4.273599674808484,3.109759370592988
4.004152435064315,2.4809416353702543,4.640036606788633,3.2835671305656438,2.1197833473065018,1.9359311973882667,2.3726237890423305,1.9629795208619347
4.767816495895386,2.7367386341094964,4.685896894335746,2.963958120346068,2.290642351106768,2.4943794194107083,2.8588565095216008,2.699069875307743
4.51286671757698,3.371664309501648,4.975910234451294,3.665690040588379,3.166257773865249,2.932245806311066,3.932929783909569,3.5772208772296747
3.949443718791008,2.69959750175476,4.939880737662316,3.375481927394865,2.7494426179904803,2.4101030262130823,2.507098571476432,2.541350516049382
4.981621065735816,3.096992099285126,4.914513155817984,4.317605876922607,7.058912796485764,2.5074929705222724,2.4168584221113165,2.415498841468263
4.2911444067955,3.182639056444168,5.474471646547316,3.019066143035888,2.665959211209901,2.159623302408922,2.87806242632155,2.5148156630566207
4.59421196579933,3.6568619251251215,4.847632628679271,3.7992439448833455,3.5686496110022614,3.932075716664051,2.932412730468319,3.1127180722252645
4.879161065816875,3.79292168021202,4.388971576094625,3.82617288827896,2.8693243765195167,2.5672511662953075,2.8633519614338296,3.440780812570685
4.192250597476958,2.55679504275322,4.479241696000099,3.454279738664627,3.0972042536519395,2.028650416443377,2.849830130385742,2.710189103588432
4.420114231109618,2.609907209873198,4.21180408000946,3.963593658804892,2.6848903094168444,2.160039078809396,2.4755629159470947,2.342866485202542
4.833290287852287,2.5700588226318355,5.16864981651306,4.538284456729889,2.6108669876097266,2.742388287488893,2.744332776224205,2.0086293008056915
4.573391291499135,2.6794160723686207,4.318354055285454,3.7738198995590193,2.1900486262987595,2.192474903371587,2.6730730333669595,1.6311076508296374
4.892608997225762,2.846652007102966,4.680990731716156,4.943482702970504,2.8399796627839184,2.5764656875949177,3.117278047051216,3.114278472431274
4.3117292761802615,2.6421907901763912,7.670744144916533,3.918416520953178,2.464820566071131,2.847323190223631,2.532616064824119,2.273394072106014
4.0562409400939945,2.8733903586864464,5.550760346651073,3.228253725171089,2.9749448622237904,3.077752447139161,2.8632169742436107,2.708590318069397
4.845398885011672,5.022510135173796,6.069091451168059,3.97049812078476,6.305010207336065,8.894602902416441,4.955833808076308,3.8398708779525776
4.0507968008518205,2.939779138565061,5.706139996647835,3.232814675569533,3.033313143281328,3.077752447139161,2.860161556065825,2.604652998837913
4.345231872797007,2.6262182950973507,4.672874373197555,3.472482866048812,2.8094547454594223,2.190174275274639,2.844828985741041,2.2532638460866368
5.300219386816023,3.049309408664703,4.941902780532836,3.962882006168366,3.0950449643284426,2.7039096771463877,2.78010037730948,3.710559484142672
4.142038834095,2.745249491930008,4.154429408907889,2.925260725617408,2.408034184392459,2.0639755417261543,2.4284280997502594,1.7736085604341536
4.287291884422299,2.4111316561698914,4.966084879636764,3.304187804460525,2.429970187290829,2.36236318640555,2.4560587158550216,1.8004051741642255
4.310152506828308,2.847341704368591,5.465484526753425,2.976851600408554,2.6366331735796784,2.2922052706296325,3.1074502941940803,2.673278690658172
3.7234423875808713,2.6722994089126586,4.0412517249584194,3.429703450202942,2.46122196296144,2.364805454856063,2.305463045941748,2.0018161529706617
4.300045737624165,3.335420835018158,4.060212129354474,3.4213637828826906,3.626781461917077,3.252959925519351,3.028698076678184,3.1589494419775948
4.792713192105293,2.691896104812621,4.89762054979801,3.5637171417474742,2.7920634041440304,2.4281515503593565,3.173563508975114,2.3531365069814467
5.18176460266113,8.23106352686882,5.508179020881652,6.503221219778058,4.839357367828494,4.664135651463858,5.108902623990033,3.6487361067779074
4.223463529348374,2.669393849372863,4.439562502503394,3.2435205578804007,2.504595630031182,2.5377567795151377,2.6242797575407546,2.1315418191927717
4.296779006719588,2.605487447977066,4.737002184987069,3.3486815750598904,2.951515748238675,3.489667248226376,2.686188707428803,2.2187763906565685
4.345307666063308,2.8810513734817484,3.93837746977806,3.2101893007755278,3.254081906022267,2.4240259907433237,3.1553657413736547,2.5508984047120102
4.996957972645759,2.8397237896919245,4.629089671373364,3.810287752747535,2.875643548924891,2.216223555938829,2.754716230816428,1.7917122702006214
4.736070972681045,3.3769354224204995,5.530712991952895,3.5208629012107853,2.8874760893057254,3.1369777278032718,2.7670719218873367,2.766658449378421
4.615509843826293,2.903664061427115,4.768560057878494,3.5425227582454677,2.312550812238018,2.03593256741006,2.928502929324253,2.123084336833771
4.310732188820839,2.9416296482086177,5.022901126742361,3.1059786826372147,2.293963267745176,1.7613378987605055,2.3158295610513093,1.8757938626039712
4.611004498600954,3.064734506607055,4.84783624112606,3.2075157225131985,2.8433825925149403,2.18634536493072,2.5895543770219467,2.0631508389716355
4.556596302986145,2.8579545676708213,4.7735890746116585,2.8987500607967376,2.423695847727977,2.262520544790252,2.8113803211533708,1.6322075986601114
4.432717806100845,3.743001860380172,11.978043997287733,3.896333348751067,2.225036970515548,2.5832127240577067,3.673620349584277,4.900670544018874
4.100955778360365,2.8987707018852227,5.165662831068039,2.767439949512481,2.390335706469829,2.328831599460918,2.73164868366485,2.646056914144332
4.089183497428893,4.622757273912428,4.888347876071929,3.6817046999931327,2.308577127127953,3.16078501696385,2.418689286224759,2.0891755279503257
4.063696974515914,2.853621786832809,3.944114196300507,3.2409863471984868,2.1053774962059264,2.507192026236139,2.406113377861542,2.281079663341089
5.09670872092247,3.735413682460783,5.464004030823707,3.8558902382850646,2.4044891176180427,2.55667424504251,2.698258664557784,2.084572677255439
4.830836701393125,2.758562856912612,4.698281913995739,3.921058449149132,2.3254671543603807,2.4988625686992965,2.494588433283376,2.1783945802952385
3.90200178027153,3.442339062690733,4.607251867651939,3.610776829719543,2.8991885656967464,2.865077020088894,2.8165292287217243,2.9590805761854333
4.846351480484009,2.72472755908966,4.367887318134308,3.4985448509454726,2.4162930976878343,2.5153018121014754,5.312008569467177,1.9590770592195492
4.799047482013702,2.884954261779785,4.772791281342506,3.9594001054763774,2.5310915047912403,4.099320137712136,3.018125150192572,2.292769210173827
3.918625831604004,2.6857509851455688,4.436608111858366,3.4352947086095806,2.385618144739047,1.9569921881240584,2.49827490282205,1.8900874725614696
5.270889848470686,3.2913904130458835,4.322529971599577,3.664544177055359,3.2287098651478354,4.085049987705878,3.2963081954619744,3.1995289034060006
5.174911028146742,3.8028881311416622,5.311804342269897,3.5346849203109745,2.848159051574101,3.850618477274205,2.9444606210919337,3.117026970709213
4.886656829714775,2.8924454748630515,7.061303234100341,4.189036113023757,2.77410190588858,8.4880281177746,6.619934884853828,2.9282134073384767
4.565633153915405,3.386058032512661,4.531840348243712,3.729116809368132,2.618304885560845,2.6620805861222814,2.779600386194573,2.264222087148877
6.093365162611006,3.1025768697261804,4.6307356238365145,3.659243673086164,2.9211487685792963,2.991489516865618,2.9490562234743702,2.861608447598065
4.12035813331604,3.825662112236023,8.14944713115692,3.657266196608543,3.10818282863796,3.4338837098224806,3.014990879587543,3.2853031939877804
4.248949962854384,3.343700325489044,4.533126997947692,3.8825413763523096,2.9113195557929545,2.6404406366591955,2.689837073962396,3.213648773736103
4.258131933212278,3.126034748554229,4.156691282987594,3.879365101456642,3.1061066141170217,3.213184032766374,2.738381236326176,2.6749086548980947
5.024910551309586,4.1320974886417385,8.240699675679208,3.920122414827347,2.6312059091356543,2.7133544930286884,3.106625403482329,2.42315228186464
4.664963990449905,3.5229320228099823,4.633711847662925,3.782776337862014,3.1001249763033094,2.700424337547426,2.812591801657104,3.250095990742018
4.504890140891073,2.906909644603728,5.3621865779161455,3.377705711126328,2.830610433126121,3.030740285946241,2.547969366134516,2.987929510841351
4.985753673315047,3.870883780717849,5.352551701664924,4.099322777986526,2.8430801178333627,3.278381742967841,2.947795602633275,3.201067067716457
3.933188036084173,3.2033989399671547,4.22322855591774,3.42735366821289,2.512098589667993,2.655449793617013,2.698740726161664,2.6728171752256453
3.835062155127525,3.394973984360695,4.493334209918974,2.790595144033432,1.9616243010249252,1.6896402557477987,2.583345668666249,1.540775700008468
4.665754184126852,3.642532607913018,4.9500054031610485,4.071572911739349,3.121432233622072,3.428389917384429,3.328024541525594,3.4171774410928597
4.481168007850647,3.8992864847183215,5.1921623766422265,3.150787985324857,2.826925466705925,2.984603097696558,5.376265995777828,2.845774114913606
4.288429278135299,2.8470044434070587,5.737268140912055,3.464943814277648,2.7177539498574226,2.7348685159218364,2.943070259723338,2.203819919683272
5.540109252929685,3.9620639860630034,4.559073922038076,4.85007027387619,5.175752165168451,3.652455053016383,4.125360273921851,3.5315068087671087
4.341297197341919,2.968911564350128,3.98096702992916,3.155130973458289,2.665579390158707,2.7848249027155947,2.5875056749633782,2.130185277511859
4.692797273397444,3.3998831331729886,4.602580085396766,4.067328876256942,2.62627071671657,3.5408472238496502,2.563708808056784,7.3713147830880255
4.883292466402049,3.224315941333768,4.746412831544876,3.750773644447327,2.8324327091850634,2.443066301677124,2.715254263931812,2.2477378841756663
4.841482013463973,2.771191820502281,4.415471342206,3.4813605695962906,2.4374747911588805,2.5234357804074525,2.830481650784978,2.5180882027783222
4.225825428962707,3.22517944574356,4.911232733726501,4.840725517272949,3.246899408086775,4.713024435150169,4.40251707108868,3.847807193112017
3.971027511358261,2.745690938830375,4.705330389738082,3.303267920017243,2.8260595858201323,2.1225922624281943,4.5054171138039685,2.0022159972700693
5.09963773190975,3.023995053768158,4.290959358215331,3.473318883776664,2.890691040038302,2.459767713348312,2.463195476979019,2.652767910616178
4.289452135562897,2.930941057205199,4.985256701707838,3.8319378077983854,2.9351274770606723,2.5752721262162352,2.571586863607093,2.90562478265439
4.642938965559004,2.905774629116058,4.285029238462448,3.482482594251631,2.865698644906438,2.702661642484819,2.775063267513515,2.8062302524959133
4.196730497479438,2.586926472187041,4.677506315708159,3.053271570801735,2.4345447818282824,2.1612091694132016,2.529873253161749,1.926748752770833
4.025582894682883,3.5143454968929277,4.0628464937210085,3.386281433701514,3.065097685010693,3.0741590446944995,3.878406432011494,3.081931606077477
4.353532007336616,3.470631766319275,4.241561567783355,4.425184226036071,2.381310094755277,2.950894579061758,2.5702862073571984,2.869357909205257
3.898987185955046,3.4566928029060344,5.446118819713588,3.2644551873207086,2.989350145883728,2.92029991505535,3.079775271201769,2.99784528232376
4.559656292200088,2.825784772634506,4.50838109254837,3.402112936973571,2.640188196495588,2.233989129087137,3.002099340683934,1.5423664082206323
4.409126645326612,2.7382055461406707,4.561299294233322,3.1435642004013067,2.337600781873728,2.0959373710808014,2.4522679335754654,2.36721383039174
4.218640589714049,3.643670600652695,5.746236672997474,4.16618291735649,2.659654131491691,2.962860000471161,4.709194063369811,2.1574412391130817
4.076632031798363,3.0706035137176517,7.248888245224951,3.970636999607086,2.788517307090972,2.9277116105455208,2.8648115684394075,2.34504883428579
3.94167002737522,3.000630342960357,4.862947744131086,3.2211409568786618,2.723876935825112,2.1890861144980365,2.5713776897337506,2.340077642193105
4.81811502575874,2.9735676407814022,3.910461312532425,3.92976329922676,2.712823265307937,3.3443186087056174,2.7931651302172456,2.4541443475829974
5.745728063583374,4.003314703702926,5.064469018578526,3.427352517843246,3.207448734840824,3.162648400570763,3.127127373955436,2.862927861834091
4.660153692960735,3.104874801635741,3.983227252960204,3.255698066949844,2.4711324921327003,2.0800277153798983,2.627839557829061,1.950043527653784
4.545338225364682,3.2236808538436885,5.331526041030882,4.391913223266601,3.052294950021596,2.3036355095481302,2.6051584275413853,2.757956753101834
4.251698797941208,2.8132649123668667,4.785373523831367,3.536562716960906,2.8978172849338084,2.8021964360690106,2.777777198323033,2.378905232077418
4.485826629400252,3.357856178283691,6.613111633062362,3.43996358513832,3.142268067322143,2.347389123217186,2.601849494023809,2.971815228820516
4.556934189796444,4.148770332336422,4.705392479896542,3.658763301372528,2.341043833389132,2.657697785815672,3.1740391795483576,2.6893383679639835
4.390794903039931,2.777350038290024,5.037168133258818,3.6226512402296063,2.1270969121534784,2.393049273528327,2.806010532389298,2.320361896015262
4.448264065384865,2.988401818275451,4.231275987625122,3.347687304019928,2.0332720079612834,2.1955443634488723,2.513870132216713,2.134601029352598
4.0880566120147686,3.828150451183319,4.592161646485328,4.02532976269722,2.3517695712660363,2.24674251516325,2.293946391266382,2.4830263665821017
4.059072405099868,3.2001911461353303,8.515273237228392,2.845839557051658,2.530925762719871,2.6841403098719088,4.052211719571595,2.6650768372604023
4.623724776506423,3.0238055408000943,4.502731275558471,3.321260276436805,2.482995137169603,2.1687665630144446,2.9620370381993903,2.1103345984029
4.2916107177734375,2.757187718153,5.546865481138229,2.765453332662582,2.392154102332272,2.308125167738204,2.6798384312747445,2.211896433655971
3.940076503157616,2.730715996026992,6.300105994939802,3.2764807790517807,2.1953019332327126,2.3289395785948965,2.363223690434723,2.3304836542099627
5.121585220098494,4.942876082658767,4.630202102661132,3.765783160924911,2.6759347493735284,2.669552298686735,3.110883188705043,2.163067373622124
4.261686977744103,2.9878329694271084,4.9969411849975565,3.591505026817321,2.4910747983591577,2.6657160337640087,3.0179636913649523,2.7209745822607774
3.947370347380636,3.1490793108940127,4.783340507745742,2.7744832277297955,2.8908293998602845,2.6711231221366734,2.7744153896737407,2.608816830183505
4.879126018285751,3.322727847099304,4.059037804603576,3.2539893090724936,3.2676370123974645,3.833988247035853,3.606406717899532,3.4849074421232564
3.836304196715355,2.5694854974746697,3.884738442301748,3.0499590516090382,2.457883886827439,2.207929412443276,2.412776004504075,1.887599840708752
4.171183812618255,3.4007914185523984,5.238085144758224,3.753710317611695,2.8561558820913944,3.185347759313661,2.3930483598176693,2.352551510036712
3.8998843997716905,3.0168118894100187,4.131934684514997,3.5319909989833835,3.0562900262191985,3.197653186419305,2.938807609432903,3.830332694936474
4.005842152237891,3.5726527929306027,6.011845961213109,3.4205299735069272,3.333288547203307,4.27691070506312,2.736777343852149,3.013790652763808
4.595642489194865,3.1582959473133085,5.798372656106949,3.738021862506865,2.831698493576884,2.7582167899383028,2.5524219183755075,2.482440591672371
4.2621242761611935,2.869531762599945,5.120770674943923,4.609974670410154,3.2468561069818582,3.689253753937401,2.816109566730318,2.8901856403339874
4.216489860415458,2.3745072007179258,4.987757498025894,3.3999950170516966,2.527354136284601,2.438334724269148,2.5906971826673457,2.700983818867128
4.425033533573151,4.003051346540451,4.556231158971784,4.051676535606383,2.506070515848656,2.4713663618294546,2.841369487169667,3.019869556525907
4.966904741525649,3.308362758159636,4.827502071857451,4.61210188269615,2.407112484055067,3.008681608145951,3.016169452851922,2.8547327296210203
4.07941139936447,3.186119747161864,4.51254499554634,3.506732428073883,3.0948853058864456,3.445279352672895,2.7590945906265425,3.1710512893727687
4.412354809045791,2.976730096340177,4.258679533004761,3.155215716361999,2.193517688601301,2.013624191507959,2.582203180372049,1.6539155013686626
4.143510413169861,3.1961693465709686,4.320634287595748,3.4947444975376123,2.5758703382108337,2.994830748594083,3.2523932717201616,3.1682004356250024
4.53353054523468,3.789014381170272,4.362735712528229,4.303702700138092,3.1235235569258464,4.587317873424572,5.664329449376932,2.903476369032284
3.73500883579254,2.842511561512947,5.001392430067062,3.635812985897064,2.5156834510291306,1.802493486556287,2.296231504509314,1.5185541423035782
5.285756373405453,2.7582363247871395,4.468144333362579,3.893735587596892,4.060001924709782,2.327652769793201,2.6526760906510027,3.242087501316444
4.509881508350372,2.67174659371376,4.759550207853317,3.4387946039438244,3.425916853098357,2.5528313950837047,3.6358639778360327,2.9229452486133054
4.4102610558271405,3.3621974676847457,10.959746038913725,3.5602570146322243,3.293139242217124,2.6970108669226427,3.1113959780761324,3.28144528266315
4.497143322229384,3.401131653785705,4.710220310091971,3.653718715906143,2.83564864820338,3.203555365687825,2.6208419270048338,2.628476365693581
5.132334375381468,2.825835439562796,4.502216464281081,3.50021758377552,3.031038749039743,2.030299173513601,2.762965853591649,2.682718178109149
4.4224750816822045,3.173008465766906,4.807954490184784,3.234303021430969,2.918322315225238,3.633031385031209,2.9426935773709846,3.1592716152424463
4.078358271718024,3.4621561169624324,5.659264200925825,3.21512593626976,2.949430630734115,2.921835155849782,2.5635790331186743,2.6897456606125623
5.251047629117965,3.168310791254043,4.511373496055602,3.6632827699184416,3.047189031201716,2.9964868835741765,2.779774609419188,3.263194974325669
3.9391973882913582,2.8531513631343826,5.136266133189201,3.7822002708911886,2.7824465110390717,2.914560712085754,2.827273295618817,2.375533739374123
4.115977856516837,3.157306018471717,4.814100044965743,3.419651773571968,2.895861932027175,4.545395467572869,2.6788917903909737,2.706145820606394
6.55566186904907,6.830783301591872,7.03338999152183,7.173173093795777,6.3056821318250815,3.533543864593585,5.964972422955437,4.364559569031561
4.20591422021389,2.7451571345329286,4.17467767894268,3.181853049993514,4.0275131977735,4.563748291448827,2.360949763599395,3.8932356332210314
4.33058913052082,2.768048536777496,4.133719953894614,3.124518910050391,2.342594639727285,2.0933673637260517,2.492675769352717,2.0864854391544885
3.9260062962770457,2.7104749202728278,4.855516219139098,3.3127336293458938,2.168755948180712,1.770068374991375,2.7252082735224303,1.9383302360567507
4.913005644083023,3.013390338420866,4.36768210530281,3.795497918128967,2.419985394276935,2.2344499418266284,2.776267989262029,2.287451531481341
5.800618004798888,2.7853600859642027,4.805572897195814,3.617520594596863,2.6509404248595594,2.429066449100347,3.0996455057381835,2.771359261800621
4.540312620997429,3.072143012285231,3.871711304783821,3.1440387725830066,2.0133906307955445,1.688686055354927,2.4625813944596184,1.7064479598879596
4.549136155843734,2.6537449657917023,4.627927705645559,3.668865910172462,2.278968386652608,2.0602565265200465,2.2200406005923767,2.0416993274199275
4.6773746430873855,3.3476881980895987,4.893372726440429,3.190358507633208,2.770392026559694,3.0818736898612027,2.975820007793366,2.776125820496536
3.901397478580475,3.189689934253692,4.725311988592146,3.82042099237442,2.71503543803573,2.203108558213251,2.6175916046875387,2.355448193360615
4.592038998007774,4.29510754942894,4.603219884634018,4.826669919490813,4.726351161818539,4.08995148610394,4.546808248344108,4.021912662303306
4.884999665617943,3.048742112517357,4.143444401025771,3.530383983254432,2.567738065530232,2.6375193544835724,3.057357242051771,2.994375280155661
4.006960523128509,2.844155466556548,4.72860201895237,3.51926256418228,2.279501012713444,2.0599704439449043,2.5764972287926238,2.4681520729571527
4.2314001321792585,3.6282592475414273,5.043633008003233,3.905695325136181,2.617062548684125,2.318458977862172,2.6681681622576443,3.0056854485989275
4.460658890008927,2.9102371454238867,4.404461699724197,3.770236852765083,2.812885268930092,2.4498807355103898,2.8154808329932752,2.5946596255425103
4.0810900866985325,3.3725111842155457,4.857220828533173,3.766760808229443,3.1664944005200506,3.156667211786896,2.9916695054597384,2.778198308446443
4.420287257432937,4.093086677789686,4.449292147159577,4.861030691862107,3.37597399639857,4.947166681199439,3.5048269671619927,3.782511816245955
3.78426906764507,2.8426327526569364,3.975944006443024,3.020994186401367,2.2557025212399098,1.835215920474183,2.4025830297645947,1.5584777148011044
4.835479408502578,2.822915530204773,4.539939481019973,3.967763713002205,2.632778724727993,2.154180900449677,2.753576886102725,1.583229355029114
4.0128471463918665,2.8200015068054194,4.538724517822265,3.284037864208221,2.219060189337694,2.252718924869134,2.4581183745552595,1.8474663649116057
4.022125151753425,2.468350508809089,4.457366752624511,3.313854223489759,2.2573418627663493,2.068076017930462,2.6223860918680515,1.8760160554199776
4.217567059397696,3.035807552933692,4.189649695158004,3.423098024725914,2.4461558243050945,2.1830837302302406,2.678572643144485,2.511851332070543
4.229201975464821,3.45624279975891,4.553028237819671,2.840161687135696,2.642612736699144,2.875637593055397,2.71576950886115,2.32930974723798
4.7445346057415,3.054646191000938,4.675136452913284,3.350202500820159,2.4194970836647345,2.517363870723088,2.904399622580483,2.373601456896056
3.7719454109668726,2.5933321774005877,4.611179852485655,3.5272128641605365,2.1904120343398232,2.0519379998448524,2.703941016905852,1.5581896970951212
4.116431254148483,2.446205168962478,4.406555926799774,3.1540766090154646,2.071040395007056,1.8423126329168404,2.3896918117070465,1.7446812150217204
4.46984346807003,2.935648652911185,4.8341388165950745,3.2747973263263708,2.4366177163966984,2.6887055886716262,3.3704221214875285,2.448313064258796
3.852247846126555,2.4216537594795224,4.649886184930801,3.403730005025864,2.358474578151678,1.9085566807379155,2.6111648200078683,2.35744359506175
3.9111190557479847,2.561766225099563,5.591222488880155,4.076911681890486,2.436692904703954,2.753849260728867,3.067031789087938,3.035923629515985
5.75431149601936,3.076150441169738,6.518233808875081,4.256591081619261,3.12177072524344,4.215761651124606,6.989569074179103,3.3839279581195565
4.272536426782608,3.334733223915099,5.888012322783469,3.7461170434951776,3.5502871070563304,2.6763246753153638,2.325525379879068,2.401894852566251
4.48748457431793,2.928700250387191,4.553450864553451,3.1894438803195952,2.0480181342,2.1485741661341136,2.741937063705971,1.9578703645930449
